,gene_ids,feature_types,n_cells,highly_variable,means,dispersions,dispersions_norm
Ankrd55,ENSMUSG00000049985,Gene Expression,16,False,0.0068172943,0.1028902,-0.73502785
2810403G07Rik,ENSMUSG00000114656,Gene Expression,11,False,0.005443364,0.29089648,-0.23492232
Gm48876,ENSMUSG00000114869,Gene Expression,25,True,0.0188091,0.47532275,0.25566027
Il6st,ENSMUSG00000021756,Gene Expression,293,True,0.2649596,0.8591282,1.2766007
Il31ra,ENSMUSG00000050377,Gene Expression,3,False,0.0002362814,-0.9256072,-3.4708793
Slc38a9,ENSMUSG00000047789,Gene Expression,267,False,0.1630486,0.40666902,0.0730381
Plpp1,ENSMUSG00000021759,Gene Expression,13,False,0.0041393572,-0.32363108,-1.8695946
Skiv2l2,ENSMUSG00000016018,Gene Expression,442,False,0.23695897,0.27513537,-0.2768476
Dhx29,ENSMUSG00000042426,Gene Expression,198,False,0.11019453,0.43121985,0.13834445
Ccno,ENSMUSG00000042417,Gene Expression,9,False,0.0050115664,0.17802681,-0.53516096
Cdc20b,ENSMUSG00000078926,Gene Expression,7,False,0.0032289468,-0.12084967,-1.3301865
Gpx8,ENSMUSG00000021760,Gene Expression,61,True,0.04211881,0.801446,1.1231635
Gzma,ENSMUSG00000023132,Gene Expression,1217,True,3.1690311,4.7127666,2.6267908
Gzmk,ENSMUSG00000042385,Gene Expression,765,True,0.7511817,1.6609845,4.3837485
Esm1,ENSMUSG00000042379,Gene Expression,288,True,0.1850697,0.86251247,1.2856032
Snx18,ENSMUSG00000042364,Gene Expression,202,False,0.11418243,0.27351964,-0.28114554
Arl15,ENSMUSG00000042348,Gene Expression,61,True,0.035093617,0.50501895,0.33465353
Ndufs4,ENSMUSG00000021764,Gene Expression,1201,False,0.88348496,0.2303038,-0.5038993
Mocs2,ENSMUSG00000015536,Gene Expression,529,False,0.3062118,0.39036652,-0.10636913
Itga2,ENSMUSG00000015533,Gene Expression,52,True,0.030892646,0.8276705,1.1929219
Itga1,ENSMUSG00000042284,Gene Expression,166,True,0.08923617,0.515466,0.36244312
Gm49395,ENSMUSG00000114470,Gene Expression,3,False,0.0015646459,-0.10562622,-1.2896913
Pelo,ENSMUSG00000042275,Gene Expression,55,False,0.025364662,0.35613683,-0.06137991
Gm10734,ENSMUSG00000114255,Gene Expression,15,False,0.008255151,0.24021474,-0.36973813
Parp8,ENSMUSG00000021725,Gene Expression,84,True,0.07112264,0.5584696,0.47683477
Emb,ENSMUSG00000021728,Gene Expression,1439,True,1.2432102,0.9485622,1.1859679
Gm17509,ENSMUSG00000091423,Gene Expression,10,False,0.00854647,0.48690325,0.28646493
Mrps30,ENSMUSG00000021731,Gene Expression,538,False,0.32125133,0.2817163,-0.47953585
B430218F22Rik,ENSMUSG00000097411,Gene Expression,9,False,0.0028031329,-0.1239196,-1.3383526
Nnt,ENSMUSG00000025453,Gene Expression,39,True,0.02415595,0.5254991,0.38913172
Paip1,ENSMUSG00000025451,Gene Expression,221,True,0.14413889,0.66292876,0.7547011
4833420G17Rik,ENSMUSG00000062822,Gene Expression,606,False,0.361708,0.3593665,-0.21284083
3110070M22Rik,ENSMUSG00000074635,Gene Expression,9,False,0.003935271,0.21068741,-0.4482822
Tmem267,ENSMUSG00000074634,Gene Expression,70,True,0.055781152,1.7014947,3.5173354
Hmgcs1,ENSMUSG00000093930,Gene Expression,412,False,0.24307789,0.3889789,0.02598154
Nim1k,ENSMUSG00000095930,Gene Expression,23,True,0.019702068,0.65854305,0.74303484
Zfp131,ENSMUSG00000094870,Gene Expression,345,True,0.22187985,0.4716001,0.24575779
Gm36161,ENSMUSG00000114608,Gene Expression,3,False,0.0014292679,-0.06739019,-1.1879816
Gm21188,ENSMUSG00000095609,Gene Expression,4,False,0.007986591,1.5170677,3.0267508
BC147527,ENSMUSG00000094796,Gene Expression,256,False,0.16837268,0.41550285,0.09653649
Rab10os,ENSMUSG00000079179,Gene Expression,440,False,0.26956207,0.35169083,-0.23920347
Rab10,ENSMUSG00000020671,Gene Expression,973,False,0.6448302,0.38812163,-0.28010827
Gm26520,ENSMUSG00000097429,Gene Expression,44,False,0.029261678,0.45327383,0.19700909
Kif3c,ENSMUSG00000020668,Gene Expression,27,True,0.016271194,0.46927634,0.2395765
1110002L01Rik,ENSMUSG00000071456,Gene Expression,60,True,0.044811904,0.5491886,0.45214692
Asxl2,ENSMUSG00000037486,Gene Expression,573,True,0.36755645,0.5097381,0.30362073
Dtnb,ENSMUSG00000071454,Gene Expression,183,False,0.09813282,0.28772253,-0.24336517
Dnmt3a,ENSMUSG00000020661,Gene Expression,314,True,0.20329727,0.4671143,0.23382539
Pomc,ENSMUSG00000020660,Gene Expression,55,False,0.031216428,0.40031457,0.056134958
Efr3b,ENSMUSG00000020658,Gene Expression,5,False,0.0013709246,-0.5298574,-2.4181662
Dnajc27,ENSMUSG00000020657,Gene Expression,34,True,0.01844254,0.48080456,0.27024212
Adcy3,ENSMUSG00000020654,Gene Expression,182,True,0.11102581,0.6812917,0.8035473
Cenpo,ENSMUSG00000020652,Gene Expression,94,False,0.051225673,0.34048805,-0.10300641
Ptrhd1,ENSMUSG00000096199,Gene Expression,496,False,0.28639984,0.2313956,-0.6523657
Ncoa1,ENSMUSG00000020647,Gene Expression,198,True,0.112208016,0.67211765,0.7791439
Gm46332,ENSMUSG00000112819,Gene Expression,3,False,0.0031417564,0.7630794,1.0211065
Gm48610,ENSMUSG00000112505,Gene Expression,6,False,0.002299929,0.1448442,-0.6234282
Itsn2,ENSMUSG00000020640,Gene Expression,783,False,0.4877104,0.3788585,-0.14589421
Fam228b,ENSMUSG00000050545,Gene Expression,9,False,0.0072625894,0.42333683,0.11737526
Pfn4,ENSMUSG00000020639,Gene Expression,4,False,0.0011289299,-0.37037805,-1.9939437
Sf3b6,ENSMUSG00000037361,Gene Expression,1427,False,1.2112519,0.35315242,-0.77318984
Fkbp1b,ENSMUSG00000020635,Gene Expression,11,False,0.004000444,0.20467038,-0.4642878
Wdcp,ENSMUSG00000051721,Gene Expression,221,True,0.11152928,0.5182153,0.36975646
Mfsd2b,ENSMUSG00000037336,Gene Expression,4,False,0.001973714,0.12046498,-0.68827814
Ubxn2a,ENSMUSG00000020634,Gene Expression,433,True,0.2600084,0.61854637,0.6366418
Atad2b,ENSMUSG00000052812,Gene Expression,346,True,0.22509106,0.5373247,0.42058843
Gm48619,ENSMUSG00000112454,Gene Expression,10,False,0.008261447,0.9489128,1.515432
Ldah,ENSMUSG00000037669,Gene Expression,316,False,0.19578864,0.43405932,0.14589758
Hs1bp3,ENSMUSG00000020605,Gene Expression,14,False,0.01072843,0.68381906,0.81027025
Rhob,ENSMUSG00000054364,Gene Expression,65,True,0.06707119,1.0918826,1.8957385
Pum2,ENSMUSG00000020594,Gene Expression,800,False,0.5201703,0.42269737,0.004673365
Laptm4a,ENSMUSG00000020585,Gene Expression,641,False,0.4003378,0.40979588,-0.039637674
Wdr35,ENSMUSG00000066643,Gene Expression,11,False,0.0051703444,0.11893251,-0.69235456
Ttc32,ENSMUSG00000066637,Gene Expression,323,False,0.17888093,0.19277409,-0.4959325
Rdh14,ENSMUSG00000020621,Gene Expression,230,True,0.15365173,0.46320173,0.22341777
Gen1,ENSMUSG00000051235,Gene Expression,129,False,0.0464534,-0.04761482,-1.1353782
Smc6,ENSMUSG00000020608,Gene Expression,1186,False,0.934193,0.52833885,-0.08673992
Fam49a,ENSMUSG00000020589,Gene Expression,387,False,0.21710312,0.28870672,-0.24074717
Ddx1,ENSMUSG00000037149,Gene Expression,534,False,0.29815978,0.25073215,-0.585953
Nbas,ENSMUSG00000020576,Gene Expression,100,False,0.049689405,0.28943482,-0.23881039
Trib2,ENSMUSG00000020601,Gene Expression,246,True,0.2071574,1.0027679,1.6586893
Lpin1,ENSMUSG00000020593,Gene Expression,274,True,0.16411255,0.72595996,0.92236704
E2f6,ENSMUSG00000057469,Gene Expression,127,False,0.06648399,0.27476528,-0.27783206
Rock2,ENSMUSG00000020580,Gene Expression,460,False,0.2637143,0.37951702,0.0008124954
Pqlc3,ENSMUSG00000045679,Gene Expression,406,True,0.21929729,0.48018095,0.2685833
2410004P03Rik,ENSMUSG00000071398,Gene Expression,8,False,0.0032222231,0.02878234,-0.93215823
Pdia6,ENSMUSG00000020571,Gene Expression,956,True,0.675483,0.71511376,0.9180132
Nol10,ENSMUSG00000061458,Gene Expression,213,False,0.113878146,0.30998296,-0.18415138
Odc1,ENSMUSG00000011179,Gene Expression,644,False,0.40782243,0.4018845,-0.06680986
Hpcal1,ENSMUSG00000071379,Gene Expression,847,False,0.59134775,0.4799425,0.05632966
5730507C01Rik,ENSMUSG00000073197,Gene Expression,9,False,0.004186483,0.019178085,-0.957706
Gm5784,ENSMUSG00000093908,Gene Expression,3,False,0.0016000202,-0.056058962,-1.1578401
AC163633.1,ENSMUSG00000116537,Gene Expression,6,False,0.0033549368,0.1953944,-0.48896235
AC164424.1,ENSMUSG00000116883,Gene Expression,8,False,0.0036469195,0.49950334,0.31998175
Asap2,ENSMUSG00000052632,Gene Expression,19,False,0.010805117,0.19338576,-0.4943054
Itgb1bp1,ENSMUSG00000062352,Gene Expression,806,False,0.5082075,0.21136399,-0.72116566
Cpsf3,ENSMUSG00000054309,Gene Expression,431,False,0.2508788,0.30560803,-0.19578888
Iah1,ENSMUSG00000062054,Gene Expression,617,False,0.38778242,0.4679191,0.15999056
Adam17,ENSMUSG00000052593,Gene Expression,303,False,0.15030333,0.2593136,-0.31893423
Ywhaq,ENSMUSG00000076432,Gene Expression,1354,False,1.2082015,0.6168467,0.09447923
Gm4419,ENSMUSG00000097055,Gene Expression,16,False,0.0106009245,0.35575303,-0.06240082
2410018L13Rik,ENSMUSG00000073164,Gene Expression,16,False,0.005560518,-0.30498943,-1.8200068
9030624G23Rik,ENSMUSG00000073158,Gene Expression,5,False,0.0026611,0.1850219,-0.51655364
Taf1b,ENSMUSG00000059669,Gene Expression,338,False,0.2007523,0.3678276,-0.030281924
Grhl1,ENSMUSG00000020656,Gene Expression,6,False,0.0025455928,0.14368998,-0.6264985
Klf11,ENSMUSG00000020653,Gene Expression,132,False,0.061336495,0.20127697,-0.4733144
Rrm2,ENSMUSG00000020649,Gene Expression,582,True,0.71764404,1.5162725,3.853514
Kidins220,ENSMUSG00000036333,Gene Expression,248,False,0.14024925,0.37162146,-0.020190064
Id2,ENSMUSG00000020644,Gene Expression,1158,True,1.4204539,1.8745033,1.7431397
Gm36287,ENSMUSG00000113587,Gene Expression,12,False,0.005660337,0.10695424,-0.7242173
AC163354.1,ENSMUSG00000113669,Gene Expression,49,True,0.039108355,1.5192127,3.0324569
Rnf144a,ENSMUSG00000020642,Gene Expression,139,True,0.09747177,0.6053646,0.60157776
Rsad2,ENSMUSG00000020641,Gene Expression,26,True,0.022321569,0.6005845,0.5888624
Cmpk2,ENSMUSG00000020638,Gene Expression,89,True,0.06735116,1.1875911,2.1503277
Colec11,ENSMUSG00000036655,Gene Expression,5,False,0.003389214,0.22909665,-0.39931276
Rps7,ENSMUSG00000061477,Gene Expression,1936,True,3.9923573,2.378713,0.82242984
Rnaseh1,ENSMUSG00000020630,Gene Expression,274,False,0.163066,0.3446005,-0.09206709
Adi1,ENSMUSG00000020629,Gene Expression,132,True,0.08198703,0.50441176,0.3330384
Trappc12,ENSMUSG00000020628,Gene Expression,340,False,0.20387655,0.3926002,0.035614397
Eipr1,ENSMUSG00000036613,Gene Expression,450,False,0.25591204,0.2856592,-0.24885373
Tmem18,ENSMUSG00000043061,Gene Expression,107,False,0.055451103,0.15686004,-0.59146553
Acp1,ENSMUSG00000044573,Gene Expression,854,False,0.5399081,0.22051616,-0.8942262
Sh3yl1,ENSMUSG00000020669,Gene Expression,10,False,0.00784376,0.59687316,0.57899004
Dld,ENSMUSG00000020664,Gene Expression,478,False,0.27114633,0.2585879,-0.5589719
Cbll1,ENSMUSG00000020659,Gene Expression,245,False,0.1384886,0.34287435,-0.09665873
Bcap29,ENSMUSG00000020650,Gene Expression,467,False,0.26248294,0.33321804,-0.12234497
Dus4l,ENSMUSG00000020648,Gene Expression,68,False,0.04368489,0.37914583,-0.00017488193
Cog5,ENSMUSG00000035933,Gene Expression,335,False,0.19411057,0.41932768,0.10671072
Hbp1,ENSMUSG00000002996,Gene Expression,302,True,0.22857295,0.6646386,0.75924927
Prkar2b,ENSMUSG00000002997,Gene Expression,42,False,0.020668456,0.15167782,-0.6052505
Pik3cg,ENSMUSG00000020573,Gene Expression,292,False,0.15928905,0.34997746,-0.07776411
Ccdc71l,ENSMUSG00000090946,Gene Expression,356,False,0.20792486,0.31172517,-0.17951702
Nampt,ENSMUSG00000020572,Gene Expression,249,False,0.14495143,0.39232478,0.03488173
Gdap10,ENSMUSG00000096954,Gene Expression,48,False,0.024878273,0.33798113,-0.10967491
Sypl,ENSMUSG00000020570,Gene Expression,337,False,0.16592816,0.2876839,-0.24346791
Atxn7l1,ENSMUSG00000020564,Gene Expression,222,True,0.13702588,0.6558897,0.7359768
Twistnb,ENSMUSG00000020561,Gene Expression,754,False,0.4808916,0.40935266,-0.041159943
Hdac9,ENSMUSG00000004698,Gene Expression,3,False,0.0046398616,1.6060398,3.2634208
Snx13,ENSMUSG00000020590,Gene Expression,75,False,0.041247617,0.3651481,-0.03740951
Ahr,ENSMUSG00000019256,Gene Expression,30,True,0.026203673,0.8765526,1.3229505
Tspan13,ENSMUSG00000020577,Gene Expression,913,True,0.64243996,0.6213195,0.5743446
Bzw2,ENSMUSG00000020547,Gene Expression,661,True,0.45830455,0.56474495,0.49254557
Ankmy2,ENSMUSG00000036188,Gene Expression,247,False,0.14349608,0.3367267,-0.11301178
Ispd,ENSMUSG00000043153,Gene Expression,3,False,0.0011253523,-0.041905917,-1.1201923
Arl4a,ENSMUSG00000047446,Gene Expression,482,False,0.2908138,0.3225527,-0.33928034
Lsmem1,ENSMUSG00000071342,Gene Expression,3,False,0.0024615906,0.44512516,0.17533325
Gm17056,ENSMUSG00000090387,Gene Expression,33,True,0.017046219,0.45965153,0.21397406
Ifrd1,ENSMUSG00000001627,Gene Expression,524,False,0.29841882,0.26984546,-0.520307
Gm7008,ENSMUSG00000035983,Gene Expression,4,False,0.0037861266,0.8145999,1.1581533
Zfp277,ENSMUSG00000055917,Gene Expression,428,False,0.2534084,0.29004815,-0.23717889
Dock4,ENSMUSG00000035954,Gene Expression,8,False,0.006299041,0.59460115,0.5729464
Immp2l,ENSMUSG00000056899,Gene Expression,59,False,0.034069628,0.26734337,-0.29757467
Dnajb9,ENSMUSG00000014905,Gene Expression,368,True,0.23620817,0.5650798,0.49441823
Pnpla8,ENSMUSG00000036257,Gene Expression,218,False,0.1427794,0.42942786,0.13357769
G2e3,ENSMUSG00000035293,Gene Expression,221,True,0.118130326,1.259621,2.3419306
Scfd1,ENSMUSG00000020952,Gene Expression,563,False,0.34136412,0.4650253,0.1500516
Strn3,ENSMUSG00000020954,Gene Expression,393,False,0.22580816,0.3653287,-0.0369291
Ap4s1,ENSMUSG00000020955,Gene Expression,524,False,0.30479658,0.29148066,-0.44599944
Hectd1,ENSMUSG00000035247,Gene Expression,1126,False,0.7252415,0.35587966,-0.39824507
Heatr5a,ENSMUSG00000035181,Gene Expression,108,False,0.057403404,0.3561066,-0.061460298
Gm26517,ENSMUSG00000097159,Gene Expression,102,True,0.08204135,0.49612603,0.31099793
Dtd2,ENSMUSG00000020956,Gene Expression,258,False,0.14321941,0.29279143,-0.22988166
Nubpl,ENSMUSG00000035142,Gene Expression,93,False,0.054609675,0.4215628,0.11265623
Arhgap5,ENSMUSG00000035133,Gene Expression,91,True,0.083714865,0.80149233,1.1232867
Egln3,ENSMUSG00000035105,Gene Expression,61,True,0.048576027,0.54757595,0.44785717
Sptssa,ENSMUSG00000044408,Gene Expression,955,False,0.6531074,0.28842542,-0.645402
Eapp,ENSMUSG00000054302,Gene Expression,856,False,0.57080215,0.33745375,-0.46575886
Snx6,ENSMUSG00000005656,Gene Expression,661,False,0.41774398,0.46442035,0.14797382
Cfl2,ENSMUSG00000062929,Gene Expression,276,True,0.17715843,0.55285627,0.46190304
Baz1a,ENSMUSG00000035021,Gene Expression,865,False,0.57315505,0.39990973,-0.23691587
2700097O09Rik,ENSMUSG00000062198,Gene Expression,138,True,0.08476387,0.83924025,1.2236979
Srp54a,ENSMUSG00000073079,Gene Expression,271,False,0.14635165,0.40086362,0.057595454
Fam177a,ENSMUSG00000095595,Gene Expression,83,False,0.040230837,0.20736971,-0.45710742
1700047I17Rik2,ENSMUSG00000094103,Gene Expression,19,False,0.008807075,-0.026737137,-1.0798427
Srp54c,ENSMUSG00000079108,Gene Expression,16,False,0.010994123,0.6631838,0.7553795
Ppp2r3c,ENSMUSG00000021022,Gene Expression,359,False,0.19607455,0.2177552,-0.42948157
1110008L16Rik,ENSMUSG00000021023,Gene Expression,86,False,0.05572528,0.38579646,0.017516097
Psma6,ENSMUSG00000021024,Gene Expression,1292,False,0.9753101,0.26218063,-0.45928133
Nfkbia,ENSMUSG00000021025,Gene Expression,1343,True,1.4248599,1.6411979,1.3755159
Ralgapa1,ENSMUSG00000021027,Gene Expression,211,True,0.12979741,0.46864387,0.23789412
Brms1l,ENSMUSG00000012076,Gene Expression,153,True,0.08214502,0.48647612,0.28532875
Mbip,ENSMUSG00000021028,Gene Expression,217,False,0.118575476,0.20766178,-0.45633054
Prps1l3,ENSMUSG00000079104,Gene Expression,66,False,0.037081424,0.21798903,-0.42885956
Mipol1,ENSMUSG00000047022,Gene Expression,45,True,0.037019998,0.6157561,0.62921953
Sec23a,ENSMUSG00000020986,Gene Expression,110,False,0.058667358,0.18128732,-0.5264878
Gemin2,ENSMUSG00000060121,Gene Expression,319,False,0.17053263,0.1888803,-0.50629014
Trappc6b,ENSMUSG00000020993,Gene Expression,835,False,0.5330351,0.23450059,-0.8429863
Pnn,ENSMUSG00000020994,Gene Expression,1158,False,0.8248986,0.53093374,-0.08310786
Mia2,ENSMUSG00000021000,Gene Expression,698,True,0.45563203,0.54209995,0.41476977
Fbxo33,ENSMUSG00000035329,Gene Expression,301,False,0.16288117,0.28842345,-0.24150069
Gm527,ENSMUSG00000047227,Gene Expression,5,False,0.0013006489,-0.36149505,-1.9703145
Klhl28,ENSMUSG00000020948,Gene Expression,185,True,0.1044471,0.51389927,0.3582756
Togaram1,ENSMUSG00000035614,Gene Expression,155,False,0.08560939,0.32499763,-0.14421163
Prpf39,ENSMUSG00000035597,Gene Expression,310,False,0.1762026,0.3586757,-0.054626424
Fkbp3,ENSMUSG00000020949,Gene Expression,1381,False,1.1255392,0.42230186,-0.54565805
Fancm,ENSMUSG00000055884,Gene Expression,118,False,0.050681517,0.014674586,-0.96968555
Mis18bp1,ENSMUSG00000047534,Gene Expression,256,False,0.13366039,0.38601154,0.018088229
Rps29,ENSMUSG00000034892,Gene Expression,1954,True,4.4600306,2.9167502,1.3642235
Lrr1,ENSMUSG00000034883,Gene Expression,163,False,0.061039172,-0.0809106,-1.2239466
Rpl36al,ENSMUSG00000049751,Gene Expression,1854,False,2.486237,0.42377016,-1.3401415
Mgat2,ENSMUSG00000043998,Gene Expression,893,False,0.57156986,0.29416168,-0.624384
Dnaaf2,ENSMUSG00000020973,Gene Expression,128,False,0.06431341,0.22766584,-0.4031188
Pole2,ENSMUSG00000020974,Gene Expression,259,False,0.1390863,0.4176744,0.10231291
Gm47545,ENSMUSG00000113190,Gene Expression,5,False,0.0015863003,-0.33580953,-1.9019898
Klhdc1,ENSMUSG00000051890,Gene Expression,519,True,0.43179795,0.73327667,1.0713793
Klhdc2,ENSMUSG00000020978,Gene Expression,558,True,0.35989773,0.6468883,0.7746726
Nemf,ENSMUSG00000020982,Gene Expression,657,False,0.40038717,0.32238042,-0.33987206
Arf6,ENSMUSG00000044147,Gene Expression,1084,False,0.7844716,0.41260177,-0.19041139
Vcpkmt,ENSMUSG00000049882,Gene Expression,387,True,0.24568303,0.71763957,0.9002344
Sos2,ENSMUSG00000034801,Gene Expression,182,True,0.09860219,0.6403026,0.6945144
L2hgdh,ENSMUSG00000020988,Gene Expression,55,False,0.024951395,0.29158255,-0.23309731
Atp5s,ENSMUSG00000054894,Gene Expression,53,False,0.027844047,0.19805138,-0.48189464
Map4k5,ENSMUSG00000034761,Gene Expression,12,False,0.006595214,0.25775912,-0.32306924
Atl1,ENSMUSG00000021066,Gene Expression,4,False,0.0033838362,0.43523166,0.14901605
Sav1,ENSMUSG00000021067,Gene Expression,167,False,0.08494721,0.20742823,-0.45695177
Nin,ENSMUSG00000021068,Gene Expression,442,False,0.24923415,0.30683947,-0.19251321
Pygl,ENSMUSG00000021069,Gene Expression,10,False,0.009640294,0.973872,1.5818247
Tmx1,ENSMUSG00000021072,Gene Expression,622,False,0.3298542,0.18244179,-0.82050097
Frmd6,ENSMUSG00000048285,Gene Expression,28,True,0.02575475,0.6446383,0.7060476
Actr10,ENSMUSG00000021076,Gene Expression,965,False,0.63387203,0.31892172,-0.53366154
Psma3,ENSMUSG00000060073,Gene Expression,1510,False,1.274815,0.43934056,-0.4895933
Arid4a,ENSMUSG00000048118,Gene Expression,823,True,0.5587615,0.5540006,0.32768366
Timm9,ENSMUSG00000021079,Gene Expression,490,False,0.33103514,0.47837773,0.19591141
2700049A03Rik,ENSMUSG00000034601,Gene Expression,135,True,0.075426824,0.49802217,0.31604177
Daam1,ENSMUSG00000034574,Gene Expression,27,False,0.014308221,0.1852445,-0.5159615
Jkamp,ENSMUSG00000005078,Gene Expression,344,False,0.19795217,0.42811796,0.13009329
Pcnx4,ENSMUSG00000034501,Gene Expression,127,False,0.06973363,0.34836,-0.08206663
Dhrs7,ENSMUSG00000021094,Gene Expression,559,True,0.33297786,0.5045826,0.2859138
Ppm1a,ENSMUSG00000021096,Gene Expression,507,False,0.31075218,0.42417327,0.009742446
Mnat1,ENSMUSG00000021103,Gene Expression,392,False,0.23194805,0.3059769,-0.1948077
Trmt5,ENSMUSG00000034442,Gene Expression,75,False,0.039982095,0.26252404,-0.31039435
Slc38a6,ENSMUSG00000044712,Gene Expression,53,True,0.028834358,0.5130741,0.35608062
Gm48653,ENSMUSG00000113425,Gene Expression,3,False,0.0025434096,0.5120382,0.353325
Prkch,ENSMUSG00000021108,Gene Expression,878,False,0.5811426,0.44397005,-0.07547585
Gm15283,ENSMUSG00000087700,Gene Expression,4,False,0.0013063847,-0.07888225,-1.2185512
Hif1a,ENSMUSG00000021109,Gene Expression,755,False,0.46527717,0.34315416,-0.26852325
Snapc1,ENSMUSG00000021113,Gene Expression,250,False,0.14204857,0.2574042,-0.32401332
Ppp2r5e,ENSMUSG00000021051,Gene Expression,402,False,0.23047571,0.28128734,-0.26048306
Gm47689,ENSMUSG00000112459,Gene Expression,62,True,0.04423006,0.53336173,0.41004667
Wdr89,ENSMUSG00000045690,Gene Expression,1768,False,1.7269706,0.65707815,-0.30673784
Sgpp1,ENSMUSG00000021054,Gene Expression,338,False,0.20401934,0.36251542,-0.044412557
Syne2,ENSMUSG00000063450,Gene Expression,107,False,0.061855514,0.37626448,-0.007839403
Mthfd1,ENSMUSG00000021048,Gene Expression,274,False,0.1482343,0.37991822,0.0018797033
Gm34868,ENSMUSG00000112784,Gene Expression,3,False,0.0030071668,0.55061126,0.45593122
Zbtb25,ENSMUSG00000056459,Gene Expression,403,False,0.23528595,0.31800255,-0.16281888
Zbtb1,ENSMUSG00000033454,Gene Expression,451,False,0.2605836,0.33667433,-0.113151066
4930426I24Rik,ENSMUSG00000097323,Gene Expression,12,False,0.0070761414,0.6104078,0.6149929
Hspa2,ENSMUSG00000059970,Gene Expression,48,False,0.020354677,0.054196436,-0.86455554
Gm10451,ENSMUSG00000073000,Gene Expression,20,False,0.012347852,0.30431828,-0.19921969
Plekhg3,ENSMUSG00000052609,Gene Expression,66,True,0.028980922,0.4943959,0.30639577
Churc1,ENSMUSG00000090258,Gene Expression,1489,False,1.1289964,0.5521307,-0.11846457
Fntb,ENSMUSG00000033373,Gene Expression,142,True,0.09064226,0.49081886,0.29688063
Max,ENSMUSG00000059436,Gene Expression,695,False,0.43793526,0.33156163,-0.3083386
Fut8,ENSMUSG00000021065,Gene Expression,376,False,0.19999984,0.28599527,-0.24795975
Gphn,ENSMUSG00000047454,Gene Expression,118,False,0.06842151,0.3484493,-0.08182912
Mpp5,ENSMUSG00000021112,Gene Expression,56,False,0.039252114,0.34978202,-0.078284
Atp6v1d,ENSMUSG00000021114,Gene Expression,906,False,0.59189856,0.2912862,-0.63491994
Eif2s1,ENSMUSG00000021116,Gene Expression,960,False,0.6335185,0.29434916,-0.62369704
Tmem229b,ENSMUSG00000046157,Gene Expression,276,False,0.17908232,0.39451665,0.04071221
Pigh,ENSMUSG00000021120,Gene Expression,107,False,0.06143985,0.41286826,0.08952837
Gm48780,ENSMUSG00000111929,Gene Expression,9,False,0.0054522525,0.28180125,-0.25911602
Vti1b,ENSMUSG00000021124,Gene Expression,732,False,0.45713753,0.26391184,-0.5406864
Rdh11,ENSMUSG00000066441,Gene Expression,136,False,0.068501174,0.28353882,-0.25449404
Rdh12,ENSMUSG00000021123,Gene Expression,53,False,0.03156263,0.25891203,-0.32000247
Zfyve26,ENSMUSG00000066440,Gene Expression,164,False,0.09291665,0.4313625,0.13872394
Rad51b,ENSMUSG00000059060,Gene Expression,49,False,0.016507523,-0.10713237,-1.2936978
Zfp36l1,ENSMUSG00000021127,Gene Expression,821,True,0.6371402,0.79338944,1.2048206
Gm26669,ENSMUSG00000097417,Gene Expression,10,False,0.008419585,0.7050862,0.86684173
1300014J16Rik,ENSMUSG00000112545,Gene Expression,9,False,0.007888448,0.4581085,0.20986958
Actn1,ENSMUSG00000015143,Gene Expression,919,True,0.7414181,0.91758794,1.6598924
Dcaf5,ENSMUSG00000049106,Gene Expression,203,False,0.1232551,0.4244328,0.12029062
Gm30025,ENSMUSG00000112278,Gene Expression,141,False,0.07743919,0.15341918,-0.60061836
Exd2,ENSMUSG00000032705,Gene Expression,110,False,0.05317483,0.15410006,-0.5988072
Erh,ENSMUSG00000021131,Gene Expression,1034,False,0.76197064,0.28404593,-0.6614488
Slc39a9,ENSMUSG00000048833,Gene Expression,161,False,0.07903835,0.21049793,-0.44878623
Susd6,ENSMUSG00000021133,Gene Expression,310,True,0.2135928,0.61449844,0.6258741
Gm26545,ENSMUSG00000097369,Gene Expression,44,True,0.04213144,1.2810742,2.398997
Srsf5,ENSMUSG00000021134,Gene Expression,1715,False,1.4932941,0.60710245,-0.25392804
Smoc1,ENSMUSG00000021136,Gene Expression,4,False,0.0038299006,0.49681178,0.31282207
Gm20498,ENSMUSG00000021139,Gene Expression,37,False,0.016458517,0.07214182,-0.81681997
Cox16,ENSMUSG00000091803,Gene Expression,402,False,0.22735767,0.284349,-0.25233892
Gm4787,ENSMUSG00000072974,Gene Expression,4,False,0.0031544266,0.36393633,-0.040632855
Adam4,ENSMUSG00000072972,Gene Expression,9,False,0.0050348532,0.2708645,-0.28820837
Synj2bp,ENSMUSG00000090935,Gene Expression,557,False,0.3519936,0.43257335,0.03859311
Med6,ENSMUSG00000002679,Gene Expression,207,True,0.12264047,0.48506778,0.2815825
Pcnx,ENSMUSG00000021140,Gene Expression,97,False,0.058048096,0.44348708,0.17097586
Sipa1l1,ENSMUSG00000042700,Gene Expression,363,True,0.2229853,0.6290824,0.6646681
Dcaf4,ENSMUSG00000021222,Gene Expression,138,False,0.07923872,0.260069,-0.3169248
Zfyve1,ENSMUSG00000042628,Gene Expression,36,False,0.019893203,0.37154403,-0.02039602
Rbm25,ENSMUSG00000010608,Gene Expression,1456,False,1.0978081,0.40242645,-0.6110568
Gm29361,ENSMUSG00000099708,Gene Expression,6,False,0.002156737,-0.21167825,-1.5717947
