,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Prc1,ENSMUSG00000038943,7,80316259,80294450,+,0.2657,0.15795758,0.4448935389518738,True,0.3596683274480098,1.0658159273304129,0.14516994823809715,17.077122001823145,0.23507262356579306,0.11166157573461533,0.7481389045715332,0.32283890865154313,0.0,0.0,0.4693936663744746,0.26990929179442025,1.8009552749130746,0.27344112687982747,5.118858369129,0.469959020614624
Zfp592,ENSMUSG00000005621,7,81045164,80993681,+,-0.0232,0.87460124,-0.4732779264450073,False,,,,,,,,,,,,,,,,-0.4678676128387451
Fam103a1,ENSMUSG00000038646,7,81769491,81762925,+,0.1128,0.03021319,-1.2992103099822998,False,,,,,,,,,,,,,,,,-0.14367461204528809
Tm6sf1,ENSMUSG00000038623,7,81884434,81859001,+,0.0402,0.5806929,0.22225546836853027,True,0.3145150056691444,1.10218344957303,0.5285678150389653,12.162201086145787,0.2713485784828663,0.08109190315008163,0.1412055492401123,0.2596826127348626,0.0,0.0,0.26081770309936425,0.2242568291981478,0.4332391227884539,0.7982516452474102,1.579866450679056,0.3681204319000244
Efl1,ENSMUSG00000038563,7,82777852,82648614,+,0.0326,0.9885686,-2.177197217941284,False,,,,,,,,,,,,,,,,-2.024637460708618
Ctsc,ENSMUSG00000030560,7,88310888,88278085,+,-0.0498,0.30678323,-1.1580543518066406,False,,,,,,,,,,,,,,,,-0.43390655517578125
Picalm,ENSMUSG00000039361,7,90213465,90130213,+,0.001,1.440835,-0.9840340614318848,False,,,,,,,,,,,,,,,,-0.21580684185028076
Sytl2,ENSMUSG00000030616,7,90410719,90302252,+,0.0075,0.3533329,0.07653039693832397,True,0.08609589707479451,0.2790020108582099,0.1819554362290955,11.445594957625609,1.6934755879640582,0.10972478240728378,0.08730810880661011,0.2600007207591508,0.0,0.0,0.12214070000494465,0.3109645032866991,0.27015276979012737,0.8341115398804505,2.851953892159069,0.08590298891067505
Ndufc2,ENSMUSG00000030647,7,97407802,97400003,+,0.1035,0.108574994,-1.4953484535217285,False,,,,,,,,,,,,,,,,-0.14443659782409668
Rsf1,ENSMUSG00000035623,7,97692778,97579889,+,-0.0514,1.3965371,-1.3940329551696777,False,,,,,,,,,,,,,,,,-1.3446922302246094
Clns1a,ENSMUSG00000025439,7,97720796,97696634,+,0.0578,0.1266517,-2.1442463397979736,False,,,,,,,,,,,,,,,,-0.030762434005737305
Thap12,ENSMUSG00000030753,7,98718062,98703103,+,0.0338,0.42154706,-0.5311720371246338,False,,,,,,,,,,,,,,,,-0.3918759822845459
C2cd3,ENSMUSG00000047248,7,100470152,100372233,+,0.0254,2.327376,-1.0157313346862793,False,,,,,,,,,,,,,,,,-0.9586293697357178
Ucp2,ENSMUSG00000033685,7,100502020,100493337,+,0.176,0.026873536,-3.375763416290283,False,,,,,,,,,,,,,,,,0.05204039812088013
Rab6a,ENSMUSG00000030704,7,100641268,100607410,+,-0.0379,0.36565518,-1.1653788089752197,False,,,,,,,,,,,,,,,,-0.17303383350372314
Fam168a,ENSMUSG00000029461,7,100841656,100706635,+,-0.0304,2.2221527,-0.609032154083252,False,,,,,,,,,,,,,,,,-0.598992109298706
Fchsd2,ENSMUSG00000030691,7,101284405,101092863,+,-0.0585,4.7589183,-1.624338150024414,False,,,,,,,,,,,,,,,,-1.4897019863128662
Stard10,ENSMUSG00000030688,7,101346626,101317086,+,0.0363,2.5327032,-0.4572566747665405,False,,,,,,,,,,,,,,,,-0.3913232088088989
Clpb,ENSMUSG00000001829,7,101795506,101663633,+,-0.0168,3.6866603,-0.26501715183258057,False,,,,,,,,,,,,,,,,-0.24240326881408691
Numa1,ENSMUSG00000066306,7,102014964,101934111,+,-0.0339,0.3707721,-0.5672110319137573,False,,,,,,,,,,,,,,,,-0.39412426948547363
Pgap2,ENSMUSG00000030990,7,102238567,102210208,+,-0.0131,1.4199004,-1.0588691234588623,False,,,,,,,,,,,,,,,,-0.5493811368942261
Stim1,ENSMUSG00000030987,7,102437319,102267806,+,-0.0237,3.970375,-2.6048941612243652,False,,,,,,,,,,,,,,,,-2.3722729682922363
Rrm1,ENSMUSG00000030978,7,102469771,102441695,+,0.247,0.16726111,0.4882011413574219,True,0.9202164613454853,3.268784424484321,0.4150524631286594,8.594936455020651,0.08075193714350462,0.07734443247318268,0.486084908246994,0.38224482446403724,0.0,0.0,0.44480575380271214,0.18288531591451496,1.3124227090899288,0.2932978720125334,1.831080839847179,0.6249901652336121
Eif3f,ENSMUSG00000031029,7,108942951,108934417,+,0.0787,0.020846222,-2.56156587600708,False,,,,,,,,,,,,,,,,0.09455066919326782
Rpl27a,ENSMUSG00000046364,7,109522367,109519147,+,-0.0927,0.026432255,-1.4209518432617188,False,,,,,,,,,,,,,,,,0.18294602632522583
Ipo7,ENSMUSG00000066232,7,110056609,110018274,+,0.01,1.2838421,-0.19479525089263916,False,,,,,,,,,,,,,,,,-0.008980274200439453
Ctr9,ENSMUSG00000005609,7,111056377,111028951,+,-0.0188,0.91059387,-1.099041223526001,False,,,,,,,,,,,,,,,,-0.4268285036087036
Usp47,ENSMUSG00000059263,7,112111661,112023504,+,0.0663,1.7259748,-0.7838190793991089,False,,,,,,,,,,,,,,,,-0.5697472095489502
Arntl,ENSMUSG00000055116,7,113314126,113207465,+,-0.0244,2.5135028,-1.028756856918335,False,,,,,,,,,,,,,,,,-0.9495886564254761
Far1,ENSMUSG00000030759,7,113571511,113513834,+,0.015,0.6333744,-1.0011155605316162,False,,,,,,,,,,,,,,,,-0.5933307409286499
Pde3b,ENSMUSG00000030671,7,114539251,114415281,+,-0.0792,4.6954803,-0.16947484016418457,False,,,,,,,,,,,,,,,,-0.16861844062805176
1110004F10Rik,ENSMUSG00000030663,7,116105210,116039397,+,0.0559,0.5503707,-1.1180827617645264,False,,,,,,,,,,,,,,,,0.1209142804145813
9030624J02Rik,ENSMUSG00000030982,7,118842966,118740226,+,-0.0059,0.8734957,-2.082106590270996,False,,,,,,,,,,,,,,,,-0.41023707389831543
Uqcrc2,ENSMUSG00000030884,7,120659524,120635176,+,0.1386,0.2770689,-7.255624771118164,False,,,,,,,,,,,,,,,,0.04189580678939819
Mosmo,ENSMUSG00000046096,7,120734854,120677618,+,0.0059,1.8155164,-1.0939075946807861,False,,,,,,,,,,,,,,,,-1.069838047027588
Polr3e,ENSMUSG00000030880,7,120947432,120917744,+,-0.0391,1.9296188,-1.3050129413604736,False,,,,,,,,,,,,,,,,-0.4445674419403076
Mettl9,ENSMUSG00000030876,7,121078329,121034445,+,-0.0177,0.36426163,-2.8059580326080322,False,,,,,,,,,,,,,,,,-0.12037980556488037
Prkcb,ENSMUSG00000052889,7,122634402,122288751,+,-0.0396,6.74709,-2.491262674331665,False,,,,,,,,,,,,,,,,-2.1662416458129883
Rbbp6,ENSMUSG00000030779,7,123002557,122965686,+,-0.0335,0.8483112,0.2564351558685303,True,0.14882980569540602,0.4067570898358163,0.2974891263307758,13.704605369944028,0.4685619968175888,0.08913285285234451,0.08988196402788162,0.26205045153719697,0.0,0.0,0.026774739340629548,0.2795240169594107,0.355224150136627,0.8381765281991487,2.3610779234179042,0.2658305764198303
Tnrc6a,ENSMUSG00000052707,7,123195296,123123885,+,-0.0495,0.7321364,-0.9699548482894897,False,,,,,,,,,,,,,,,,-0.4755185842514038
Il4ra,ENSMUSG00000030748,7,125579474,125552120,+,-0.1335,0.4696412,0.11423718929290771,True,0.10997945173313561,0.5886834278912235,0.3285379403724097,10.022841333722088,0.6672745701670647,0.05017086863517761,0.0710524171590805,0.27682062733948043,0.0,0.0,0.3428179890424065,0.13019483800981066,0.17419216942427487,0.43806325878059693,2.29116372736807,0.30059391260147095
Il21r,ENSMUSG00000030745,7,125633570,125603429,+,-0.1419,0.3380831,-0.8048235177993774,False,,,,,,,,,,,,,,,,-0.16914808750152588
Rabep2,ENSMUSG00000030727,7,126449245,126428759,+,-0.03,0.7864165,-0.5266052484512329,False,,,,,,,,,,,,,,,,-0.4088783264160156
Sgf29,ENSMUSG00000030714,7,126672925,126649309,+,0.0482,0.3879806,-0.9748822450637817,False,,,,,,,,,,,,,,,,-0.10095536708831787
Bola2,ENSMUSG00000047721,7,126699798,126695401,+,0.032,0.27416116,0.21001094579696655,True,0.5213862896072168,1.1684826851020502,0.2957550041808191,14.69331763363567,0.15291999332606793,0.10257814824581146,0.316951185464859,0.3139969634269411,0.0,0.0,0.3006326588783186,0.35370950955721325,1.254076773750371,0.575459352533481,2.5184072567979237,0.32353639602661133
Ypel3,ENSMUSG00000042675,7,126780514,126776955,+,-0.1755,0.058795415,-0.21694326400756836,False,,,,,,,,,,,,,,,,0.2567300796508789
Cdipt,ENSMUSG00000030682,7,126980501,126975914,+,-0.0768,0.044433583,-0.6745678186416626,False,,,,,,,,,,,,,,,,-0.12248384952545166
Itgal,ENSMUSG00000030830,7,127335138,127296260,+,-0.117,0.52239186,-0.10336112976074219,False,,,,,,,,,,,,,,,,0.048042476177215576
Prr14,ENSMUSG00000030822,7,127476759,127459611,+,-0.034,0.7523967,-0.6790587902069092,False,,,,,,,,,,,,,,,,-0.6788384914398193
Phkg2,ENSMUSG00000030815,7,127583307,127573340,+,-0.0272,0.3717996,-2.1078197956085205,False,,,,,,,,,,,,,,,,-0.08716297149658203
Stx4a,ENSMUSG00000030805,7,127849019,127824294,+,-0.0441,0.3015283,-1.288722276687622,False,,,,,,,,,,,,,,,,-0.07351922988891602
Fus,ENSMUSG00000030795,7,127985701,127967457,+,0.0565,0.2096028,-1.0529582500457764,False,,,,,,,,,,,,,,,,-0.9801926612854004
Itgax,ENSMUSG00000030789,7,128150657,128129547,+,-0.0226,0.11128945,-0.32797133922576904,False,,,,,,,,,,,,,,,,0.138654887676239
Bub3,ENSMUSG00000066979,7,131571895,131560222,+,0.1861,0.015990227,-0.21296751499176025,False,,,,,,,,,,,,,,,,-0.18165302276611328
Zranb1,ENSMUSG00000030967,7,132986391,132931142,+,-0.0508,1.3896515,-1.563277244567871,False,,,,,,,,,,,,,,,,-0.47261714935302734
Ptpre,ENSMUSG00000041836,7,135686293,135537481,+,-0.0038,1.1103852,-1.4969580173492432,False,,,,,,,,,,,,,,,,-0.03694558143615723
Glrx3,ENSMUSG00000031068,7,137468594,137437614,+,0.1957,0.13687629,-1.7561547756195068,False,,,,,,,,,,,,,,,,-0.03710353374481201
Ppp2r2d,ENSMUSG00000041769,7,138883057,138846079,+,0.1461,0.27177778,-0.4156073331832886,False,,,,,,,,,,,,,,,,-0.06367003917694092
Cd163l1,ENSMUSG00000025461,7,140231145,140218267,+,-0.0382,2.8579388,0.3607627749443054,True,0.029902459559120218,0.07697431669052338,0.15065332044263346,8.751713183192365,4.0558349472284325,0.12039197236299515,0.04207656905055046,0.35589187918931475,0.0,0.0,0.07318681790566407,0.24696894636110786,0.10396161691510472,0.3453945772347209,3.8917968535432483,0.3607773780822754
5830411N06Rik,ENSMUSG00000054672,7,140300736,140247284,+,-0.0691,0.0,0.0,False,,,,,,,,,,,,,,,,0.0
Psmd13,ENSMUSG00000025487,7,140898643,140881968,+,0.0523,12.458296,-2.0676114559173584,False,,,,,,,,,,,,,,,,-1.415379285812378
Phrf1,ENSMUSG00000038611,7,141262750,141228784,+,-0.0307,1.0024865,-1.172818660736084,False,,,,,,,,,,,,,,,,-1.0785081386566162
Taldo1,ENSMUSG00000025503,7,141402968,141392199,+,0.1782,0.053138126,-4.182586193084717,False,,,,,,,,,,,,,,,,0.02735579013824463
Rplp2,ENSMUSG00000025508,7,141451585,141447370,+,-0.1509,0.0053165597,-1.958458662033081,False,,,,,,,,,,,,,,,,0.03413897752761841
Ap2a2,ENSMUSG00000002957,7,141633011,141562173,+,0.0022,0.5464145,-0.8510111570358276,False,,,,,,,,,,,,,,,,-0.10618054866790771
Lsp1,ENSMUSG00000018819,7,142494867,142460809,+,0.3071,0.046504512,-0.6939373016357422,False,,,,,,,,,,,,,,,,0.17449384927749634
Tspan32,ENSMUSG00000000244,7,143019644,143005046,+,-0.0453,0.31810358,-0.8155388832092285,False,,,,,,,,,,,,,,,,-0.6412297487258911
Tssc4,ENSMUSG00000045752,7,143071093,143069249,+,0.0449,0.7820213,-0.5155931711196899,False,,,,,,,,,,,,,,,,0.10936200618743896
Timm44,ENSMUSG00000002949,8,4275913,4259731,-,0.0105,0.09535054,-0.5421257019042969,False,,,,,,,,,,,,,,,,-0.09336614608764648
Elavl1,ENSMUSG00000040028,8,4325413,4285382,-,0.036,0.4953493,-1.4218766689300537,False,,,,,,,,,,,,,,,,-1.2411763668060303
Shcbp1,ENSMUSG00000022322,8,4779567,4735976,-,0.1264,0.9975087,0.7525938302278519,True,0.2134962226743901,0.4434381859885776,0.36952820417849663,8.143362291286289,1.5763501435518266,0.1808052510023117,0.18065039813518524,0.41339058376177906,0.0,0.0,0.3815854836626006,0.3852036820810957,0.4546154448762536,0.2962965133074454,2.0385862222799727,0.7527573555707932
Arglu1,ENSMUSG00000040459,8,8690521,8665075,-,-0.0221,0.15672898,-2.067445993423462,False,,,,,,,,,,,,,,,,-0.24871063232421875
Cars2,ENSMUSG00000056228,8,11550783,11513977,-,0.077,1.1569045,-1.230649709701538,False,,,,,,,,,,,,,,,,-0.7192097902297974
Ankrd10,ENSMUSG00000031508,8,11635757,11611583,-,0.0103,0.7606871,-0.5952218770980835,False,,,,,,,,,,,,,,,,-0.5849955081939697
Tubgcp3,ENSMUSG00000000759,8,12672248,12614277,-,-0.0446,0.45574117,-0.3633323907852173,False,,,,,,,,,,,,,,,,-0.3305879831314087
Rasa3,ENSMUSG00000031453,8,13677603,13566948,-,0.0295,1.7202355,-0.1926136016845703,False,,,,,,,,,,,,,,,,-0.040500521659851074
Tdrp,ENSMUSG00000050052,8,13975032,13952008,-,-0.1085,0.0,0.0,False,,,,,,,,,,,,,,,,0.0
Erich1,ENSMUSG00000051978,8,14090301,14027561,-,0.01,0.7066746,-3.6801891326904297,False,,,,,,,,,,,,,,,,-0.10939502716064453
Ckap2,ENSMUSG00000037725,8,22185819,22168160,-,0.2184,0.30801985,0.5395812094211578,True,0.28642439755832355,1.0469557872180717,0.369869349782991,6.520098140939375,0.44643165469169616,0.07959715276956558,0.2184130698442459,0.3405830060485528,0.0,0.0,0.3818266917535733,0.18754936063406463,0.49736084182072304,0.4354818201409656,2.3713031156943267,0.5627470314502716
Smim19,ENSMUSG00000031534,8,22476882,22462614,-,0.0402,0.25328428,-0.5781476497650146,False,,,,,,,,,,,,,,,,-0.11248326301574707
Vdac3,ENSMUSG00000008892,8,22593813,22577075,-,0.1877,0.12074137,-3.2139530181884766,False,,,,,,,,,,,,,,,,0.020009338855743408
Polb,ENSMUSG00000031536,8,22653435,22628126,-,0.0259,0.82899165,-1.1172378063201904,False,,,,,,,,,,,,,,,,-0.4435199499130249
Ikbkb,ENSMUSG00000031537,8,22706589,22659212,-,-0.0709,0.37136936,-0.39609193801879883,False,,,,,,,,,,,,,,,,-0.3694878816604614
Gins4,ENSMUSG00000031546,8,23237659,23226616,-,0.1977,0.11504677,-0.5804113149642944,False,,,,,,,,,,,,,,,,0.007363855838775635
Golga7,ENSMUSG00000015341,8,23257074,23241346,-,0.0222,0.28994873,-1.53135085105896,False,,,,,,,,,,,,,,,,-0.08147406578063965
Plekha2,ENSMUSG00000031557,8,25102376,25039144,-,-0.0133,1.1329987,-1.4427635669708252,False,,,,,,,,,,,,,,,,-1.0687203407287598
Tacc1,ENSMUSG00000065954,8,25256588,25154552,-,-0.0126,0.9995127,-1.1867060661315918,False,,,,,,,,,,,,,,,,0.021773040294647217
Bag4,ENSMUSG00000037316,8,25785287,25764538,-,0.0686,1.0279734,-0.6132204532623291,False,,,,,,,,,,,,,,,,-0.610681414604187
Ash2l,ENSMUSG00000031575,8,25847694,25815996,-,0.0411,0.2866473,-0.7104952335357666,False,,,,,,,,,,,,,,,,0.10015600919723511
Hgsnat,ENSMUSG00000037260,8,25976753,25944453,-,-0.0572,1.6779368,-0.6799265146255493,False,,,,,,,,,,,,,,,,-0.6773937940597534
Fnta,ENSMUSG00000015994,8,26015650,25998722,-,0.0822,0.28634465,-2.416045665740967,False,,,,,,,,,,,,,,,,-0.2132793664932251
Hook3,ENSMUSG00000037234,8,26119224,26021421,-,0.0067,0.7528401,-0.6760646104812622,False,,,,,,,,,,,,,,,,-0.6686781644821167
Mak16,ENSMUSG00000031578,8,31168764,31159463,-,0.0245,0.22479914,-1.2656614780426025,False,,,,,,,,,,,,,,,,-0.1383371353149414
Wrn,ENSMUSG00000031583,8,33385527,33234384,-,0.0484,1.3009233,-0.6761182546615601,False,,,,,,,,,,,,,,,,-0.6505386829376221
Ubxn8,ENSMUSG00000052906,8,33641967,33619586,-,-0.0089,0.5905912,-1.882350206375122,False,,,,,,,,,,,,,,,,0.011992692947387695
Dctn6,ENSMUSG00000031516,8,34108796,34090420,-,0.0429,0.3387404,-0.516264796257019,False,,,,,,,,,,,,,,,,-0.33104419708251953
Leprotl1,ENSMUSG00000031513,8,34147033,34135572,-,-0.121,0.065160215,-0.6880418062210083,False,,,,,,,,,,,,,,,,0.03609377145767212
Tnks,ENSMUSG00000031529,8,34965690,34826460,-,-0.047,4.054975,-1.7253921031951904,False,,,,,,,,,,,,,,,,-1.664140224456787
Eri1,ENSMUSG00000031527,8,35496196,35465253,-,0.1555,0.24201529,-0.513206958770752,False,,,,,,,,,,,,,,,,-0.30039989948272705
Cnot7,ENSMUSG00000031601,8,40515847,40492540,-,0.0945,0.5068472,-0.6012865304946899,False,,,,,,,,,,,,,,,,-0.5754503011703491
Frg1,ENSMUSG00000031590,8,41417074,41397459,-,0.087,0.21169117,-1.533607006072998,False,,,,,,,,,,,,,,,,-0.011490702629089355
Snx25,ENSMUSG00000038291,8,46152159,46033261,-,0.0337,2.8710785,-1.1949622631072998,False,,,,,,,,,,,,,,,,-1.166780710220337
Slc25a4,ENSMUSG00000031633,8,46211284,46206797,-,0.2296,0.01602478,-2.1411664485931396,False,,,,,,,,,,,,,,,,0.006894350051879883
Primpol,ENSMUSG00000038225,8,46617212,46575594,-,0.0153,0.9348355,-0.5023998022079468,False,,,,,,,,,,,,,,,,-0.4619990587234497
Neil3,ENSMUSG00000039396,8,53639065,53586867,-,0.1326,1.4822994,0.8035455942153931,True,0.37067707981359144,0.5893100320238712,0.7755142551120298,13.197371733142571,0.5255918464064598,0.16079112887382507,0.14454905688762665,0.5282551926200562,0.0,0.0,0.2747388997244401,0.42063739620227003,0.30262534426332544,0.1916926271189942,1.452847599490947,0.8040132373571396
Galnt7,ENSMUSG00000031608,8,57653032,57523828,-,-0.0574,1.1963224,-0.5575628280639648,False,,,,,,,,,,,,,,,,-0.5302973985671997
Clcn3,ENSMUSG00000004319,8,60983300,60910389,-,-0.0335,1.3103594,-0.9368879795074463,False,,,,,,,,,,,,,,,,-0.8635610342025757
Klhl2,ENSMUSG00000031605,8,64850017,64739675,-,0.0255,2.6834154,-1.111419439315796,False,,,,,,,,,,,,,,,,-1.0887188911437988
Ndufa13,ENSMUSG00000036199,8,69902558,69894180,-,0.1123,0.023095809,-3.96683931350708,False,,,,,,,,,,,,,,,,0.040707528591156006
Gatad2a,ENSMUSG00000036180,8,69996384,69907076,-,0.0368,1.0912017,-1.0507111549377441,False,,,,,,,,,,,,,,,,-0.6322085857391357
Mau2,ENSMUSG00000031858,8,70042734,70016123,-,-0.0655,1.0721115,-1.468686819076538,False,,,,,,,,,,,,,,,,-1.0514564514160156
Ddx49,ENSMUSG00000057788,8,70302489,70292866,-,-0.0159,0.38290188,-0.9199815988540649,False,,,,,,,,,,,,,,,,-0.16648197174072266
Rex1bd,ENSMUSG00000058833,8,70506752,70504292,-,0.1595,0.099624455,-3.4248766899108887,False,,,,,,,,,,,,,,,,-0.07679557800292969
Uba52,ENSMUSG00000090137,8,70510801,70508263,-,-0.0192,0.058299515,-0.03216409683227539,False,,,,,,,,,,,,,,,,-0.03200829029083252
Ssbp4,ENSMUSG00000070003,8,70608872,70597490,-,0.0531,0.18212067,-1.9171760082244873,False,,,,,,,,,,,,,,,,-0.19052696228027344
Mast3,ENSMUSG00000031833,8,70805054,70778117,-,-0.023,0.3698816,-0.466442346572876,False,,,,,,,,,,,,,,,,-0.4185905456542969
Rpl18a,ENSMUSG00000045128,8,70897412,70894722,-,-0.1977,0.0022673775,-0.9617013931274414,False,,,,,,,,,,,,,,,,-0.5628499984741211
Bst2,ENSMUSG00000046718,8,71537456,71534255,-,-0.1509,0.01953901,-0.19784486293792725,False,,,,,,,,,,,,,,,,-0.18376433849334717
Fcho1,ENSMUSG00000070000,8,71725716,71708387,-,-0.0022,0.15314919,-1.6493334770202637,False,,,,,,,,,,,,,,,,0.1499730348587036
Eps15l1,ENSMUSG00000006276,8,72421460,72340999,-,0.0186,2.7487156,-1.8280081748962402,False,,,,,,,,,,,,,,,,-1.7033367156982422
Cherp,ENSMUSG00000052488,8,72475226,72460489,-,0.0027,0.4892092,-0.2847299575805664,False,,,,,,,,,,,,,,,,-0.22869515419006348
Smim7,ENSMUSG00000044600,8,72571088,72565188,-,0.022,0.33027637,-0.7350600957870483,False,,,,,,,,,,,,,,,,-0.26702678203582764
Arhgap10,ENSMUSG00000037148,8,77517953,77250366,-,0.0189,3.6224759,-1.931577444076538,False,,,,,,,,,,,,,,,,-1.8872673511505127
Rbmxl1,ENSMUSG00000037070,8,78508898,78505269,-,0.1691,0.11060442,-2.088700532913208,False,,,,,,,,,,,,,,,,-0.08439493179321289
Lsm6,ENSMUSG00000031683,8,78821140,78804865,-,0.3492,0.06479887,-2.230501174926758,False,,,,,,,,,,,,,,,,0.26448917388916016
Abce1,ENSMUSG00000058355,8,79711740,79683462,-,-0.0023,0.7683999,-3.560838222503662,False,,,,,,,,,,,,,,,,0.11761456727981567
Smarca5,ENSMUSG00000031715,8,80739497,80698507,-,0.1562,0.25557238,-2.0239288806915283,False,,,,,,,,,,,,,,,,-1.6590147018432617
Usp38,ENSMUSG00000038250,8,81014928,80980733,-,-0.0158,1.1237855,-0.9062061309814453,False,,,,,,,,,,,,,,,,-0.7398033142089844
Tecr,ENSMUSG00000031708,8,83607971,83571698,-,-0.0613,0.6258126,-0.8872884511947632,False,,,,,,,,,,,,,,,,-0.8033707141876221
Pkn1,ENSMUSG00000057672,8,83699179,83666536,-,-0.0661,0.5129645,-0.5581109523773193,False,,,,,,,,,,,,,,,,-0.5574997663497925
Adgre5,ENSMUSG00000002885,8,83741326,83723251,-,-0.16,0.6146364,-0.8411475419998169,False,,,,,,,,,,,,,,,,-0.8158414363861084
Il27ra,ENSMUSG00000005465,8,84042589,84030294,-,-0.1314,0.5660848,-0.4287310838699341,False,,,,,,,,,,,,,,,,-0.42768096923828125
D8Ertd738e,ENSMUSG00000019362,8,84249719,84246238,-,0.145,0.034081433,-8.462658882141113,False,,,,,,,,,,,,,,,,0.022956252098083496
Mri1,ENSMUSG00000004996,8,84257326,84249906,-,-0.0148,0.6549569,-2.127352237701416,False,,,,,,,,,,,,,,,,-0.03325605392456055
Nacc1,ENSMUSG00000001910,8,84687862,84670483,-,0.0481,0.69413036,-1.4304561614990234,False,,,,,,,,,,,,,,,,-0.3043382167816162
Calr,ENSMUSG00000003814,8,84846934,84841850,-,-0.073,0.030097026,-3.912757396697998,False,,,,,,,,,,,,,,,,-0.0794212818145752
Rnaseh2a,ENSMUSG00000052926,8,84969767,84956610,-,0.0232,1.4793376,-0.8925069570541382,False,,,,,,,,,,,,,,,,-0.409934401512146
Junb,ENSMUSG00000052837,8,84978718,84974484,-,-0.2193,0.016378416,-0.10010838508605957,False,,,,,,,,,,,,,,,,0.2353038191795349
Vps35,ENSMUSG00000031696,8,85299802,85260392,-,0.047,0.24225648,-1.2685644626617432,False,,,,,,,,,,,,,,,,0.004011213779449463
4921524J17Rik,ENSMUSG00000036934,8,85432833,85408759,-,0.051,0.48305982,-0.948110818862915,False,,,,,,,,,,,,,,,,0.04118847846984863
Dnaja2,ENSMUSG00000031701,8,85555344,85537633,-,0.0517,0.47758743,-1.6408188343048096,False,,,,,,,,,,,,,,,,-0.2012423276901245
Itfg1,ENSMUSG00000031703,8,85840921,85717578,-,-0.0305,1.0753719,-0.43770837783813477,False,,,,,,,,,,,,,,,,-0.299296498298645
Siah1a,ENSMUSG00000036840,8,86745934,86724007,-,-0.0377,0.297466,-0.6852309703826904,False,,,,,,,,,,,,,,,,-0.6776264905929565
N4bp1,ENSMUSG00000031652,8,86885258,86808160,-,0.0105,1.2346337,-0.12397909164428711,False,,,,,,,,,,,,,,,,-0.11115884780883789
Brd7,ENSMUSG00000031660,8,88362194,88331039,-,-0.0725,0.76335365,-0.2724260091781616,False,,,,,,,,,,,,,,,,-0.2413862943649292
Snx20,ENSMUSG00000031662,8,88636128,88626563,-,0.0131,0.20809253,-0.8871532678604126,False,,,,,,,,,,,,,,,,-0.43709802627563477
Amfr,ENSMUSG00000031751,8,94012842,93971588,-,0.0019,0.3527,-1.6150562763214111,False,,,,,,,,,,,,,,,,-0.0375978946685791
Nudt21,ENSMUSG00000031754,8,94037031,94015496,-,0.2522,0.11781794,-2.468817949295044,False,,,,,,,,,,,,,,,,0.11844432353973389
Fam192a,ENSMUSG00000031774,8,94601997,94574138,-,0.0223,0.25824073,-2.565220594406128,False,,,,,,,,,,,,,,,,-0.0478968620300293
Ciapin1,ENSMUSG00000031781,8,94838358,94819804,-,0.0658,0.6357569,-0.6710349321365356,False,,,,,,,,,,,,,,,,-0.009517312049865723
Cfap20,ENSMUSG00000031796,8,95434869,95420249,-,0.1401,0.39456624,-0.8523647785186768,False,,,,,,,,,,,,,,,,-0.8026063442230225
Cnot1,ENSMUSG00000036550,8,95807464,95719451,-,-0.0413,0.93666714,-1.2754473686218262,False,,,,,,,,,,,,,,,,-0.6855231523513794
Got2,ENSMUSG00000031672,8,95888547,95864134,-,0.1816,0.36866125,-1.6974163055419922,False,,,,,,,,,,,,,,,,-0.12520229816436768
Tk2,ENSMUSG00000035824,8,104248558,104226685,-,-0.0604,0.5393731,-0.6646580696105957,False,,,,,,,,,,,,,,,,-0.11473321914672852
Dync1li2,ENSMUSG00000035770,8,104443047,104417680,-,0.0598,0.73532826,-0.4784630537033081,False,,,,,,,,,,,,,,,,-0.23729944229125977
Nae1,ENSMUSG00000031878,8,104534637,104511028,-,0.0548,0.17244841,-0.7585546970367432,False,,,,,,,,,,,,,,,,0.13972294330596924
Atp6v0d1,ENSMUSG00000013160,8,105566047,105524465,-,0.0993,0.3404718,-1.5695486068725586,False,,,,,,,,,,,,,,,,-0.1879739761352539
Ranbp10,ENSMUSG00000037415,8,105827350,105768308,-,0.0486,2.5965078,-0.9806499481201172,False,,,,,,,,,,,,,,,,-0.9284369945526123
Cenpt,ENSMUSG00000036672,8,105853278,105844673,-,0.115,0.39189288,-0.01870143413543701,False,,,,,,,,,,,,,,,,0.01348865032196045
Psmb10,ENSMUSG00000031897,8,105938444,105935735,-,0.039,0.020815607,-3.219661235809326,False,,,,,,,,,,,,,,,,0.025753378868103027
Slc7a6os,ENSMUSG00000033106,8,106210935,106200717,-,-0.0402,1.4615701,-0.7772409915924072,False,,,,,,,,,,,,,,,,-0.6247146129608154
Terf2,ENSMUSG00000031921,8,107096547,107069400,-,0.0077,1.4836284,-0.7063473463058472,False,,,,,,,,,,,,,,,,-0.6219367980957031
Nob1,ENSMUSG00000003848,8,107425051,107412486,-,-0.006,0.37014252,-1.196596384048462,False,,,,,,,,,,,,,,,,-1.1811938285827637
