,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Cd163l1,ENSMUSG00000025461,7,140231145,140218267,+,-0.0382,2.7805278,0.3305448293685913,True
5830411N06Rik,ENSMUSG00000054672,7,140300736,140247284,+,-0.0691,0.00817156,-0.05101442337036133,False
Psmd13,ENSMUSG00000025487,7,140898643,140881968,+,0.0523,11.335699,-1.4473528861999512,False
Phrf1,ENSMUSG00000038611,7,141262750,141228784,+,-0.0307,1.0659285,-1.2962424755096436,False
Taldo1,ENSMUSG00000025503,7,141402968,141392199,+,0.1782,0.054698274,-2.7074239253997803,False
Rplp2,ENSMUSG00000025508,7,141451585,141447370,+,-0.1509,0.0054576416,-1.1529912948608398,False
Ap2a2,ENSMUSG00000002957,7,141633011,141562173,+,0.0022,0.5499825,-0.6700291633605957,False
Lsp1,ENSMUSG00000018819,7,142494867,142460809,+,0.3071,0.047308125,-0.4171639680862427,False
Tspan32,ENSMUSG00000000244,7,143019644,143005046,+,-0.0453,0.3904105,-0.17754244804382324,False
Tssc4,ENSMUSG00000045752,7,143071093,143069249,+,0.0449,0.6708628,-0.3987194299697876,False
Timm44,ENSMUSG00000002949,8,4275913,4259731,-,0.0105,0.12582257,-0.8548040390014648,False
Elavl1,ENSMUSG00000040028,8,4325413,4285382,-,0.036,0.5603834,-0.7535339593887329,False
Shcbp1,ENSMUSG00000022322,8,4779567,4735976,-,0.1264,1.0095084,0.7899860292673111,True
Arglu1,ENSMUSG00000040459,8,8690521,8665075,-,-0.0221,0.17183626,-1.2419216632843018,False
Cars2,ENSMUSG00000056228,8,11550783,11513977,-,0.077,0.818733,-0.650356650352478,False
Ankrd10,ENSMUSG00000031508,8,11635757,11611583,-,0.0103,0.8886007,-0.5661754608154297,False
Tubgcp3,ENSMUSG00000000759,8,12672248,12614277,-,-0.0446,0.5569046,-0.39272546768188477,False
Rasa3,ENSMUSG00000031453,8,13677603,13566948,-,0.0295,1.5662739,0.05436909198760986,True
Tdrp,ENSMUSG00000050052,8,13975032,13952008,-,-0.1085,0.06251244,-0.001572728157043457,False
Erich1,ENSMUSG00000051978,8,14090301,14027561,-,0.01,0.6067378,-1.4666345119476318,False
Ckap2,ENSMUSG00000037725,8,22185819,22168160,-,0.2184,0.3168632,0.5688549280166626,True
Smim19,ENSMUSG00000031534,8,22476882,22462614,-,0.0402,0.30832487,-0.8283563852310181,False
Vdac3,ENSMUSG00000008892,8,22593813,22577075,-,0.1877,0.12124493,-2.4256908893585205,False
Polb,ENSMUSG00000031536,8,22653435,22628126,-,0.0259,0.87542623,-0.800143837928772,False
Ikbkb,ENSMUSG00000031537,8,22706589,22659212,-,-0.0709,0.73423606,-1.0882327556610107,False
Gins4,ENSMUSG00000031546,8,23237659,23226616,-,0.1977,0.09321851,-0.269589900970459,False
Golga7,ENSMUSG00000015341,8,23257074,23241346,-,0.0222,0.27840793,-0.6174887418746948,False
Plekha2,ENSMUSG00000031557,8,25102376,25039144,-,-0.0133,1.179832,-0.7101619243621826,False
Tacc1,ENSMUSG00000065954,8,25256588,25154552,-,-0.0126,0.8837754,-0.40817952156066895,False
Bag4,ENSMUSG00000037316,8,25785287,25764538,-,0.0686,1.2460206,-0.5024392604827881,False
Ash2l,ENSMUSG00000031575,8,25847694,25815996,-,0.0411,0.35099533,-1.1401302814483643,False
Hgsnat,ENSMUSG00000037260,8,25976753,25944453,-,-0.0572,2.5380745,-0.17039799690246582,False
Fnta,ENSMUSG00000015994,8,26015650,25998722,-,0.0822,0.32584745,-1.065488338470459,False
Hook3,ENSMUSG00000037234,8,26119224,26021421,-,0.0067,0.7842749,-0.4933454990386963,False
Mak16,ENSMUSG00000031578,8,31168764,31159463,-,0.0245,0.22705281,-0.9024261236190796,False
Wrn,ENSMUSG00000031583,8,33385527,33234384,-,0.0484,1.4557863,-0.9243299961090088,False
Ubxn8,ENSMUSG00000052906,8,33641967,33619586,-,-0.0089,0.47765028,-1.6092102527618408,False
Dctn6,ENSMUSG00000031516,8,34108796,34090420,-,0.0429,0.43305743,-0.7544405460357666,False
Leprotl1,ENSMUSG00000031513,8,34147033,34135572,-,-0.121,0.10649222,-2.569917678833008,False
Tnks,ENSMUSG00000031529,8,34965690,34826460,-,-0.047,3.0964572,-2.2039096355438232,False
Eri1,ENSMUSG00000031527,8,35496196,35465253,-,0.1555,0.2219914,-0.23978102207183838,False
Cnot7,ENSMUSG00000031601,8,40515847,40492540,-,0.0945,0.66736996,-0.47947490215301514,False
Frg1,ENSMUSG00000031590,8,41417074,41397459,-,0.087,0.21218437,-1.5606930255889893,False
Snx25,ENSMUSG00000038291,8,46152159,46033261,-,0.0337,2.429685,-1.318408489227295,False
Slc25a4,ENSMUSG00000031633,8,46211284,46206797,-,0.2296,0.018796638,-1.5931601524353027,False
Primpol,ENSMUSG00000038225,8,46617212,46575594,-,0.0153,1.2355976,-0.19332051277160645,False
Neil3,ENSMUSG00000039396,8,53639065,53586867,-,0.1326,1.7967826,0.7551302313804626,True
Galnt7,ENSMUSG00000031608,8,57653032,57523828,-,-0.0574,1.2491066,-0.6699039936065674,False
Clcn3,ENSMUSG00000004319,8,60983300,60910389,-,-0.0335,1.4775482,-0.9592756032943726,False
Klhl2,ENSMUSG00000031605,8,64850017,64739675,-,0.0255,2.385244,-1.2482240200042725,False
Ndufa13,ENSMUSG00000036199,8,69902558,69894180,-,0.1123,0.02596054,-3.9423937797546387,False
Gatad2a,ENSMUSG00000036180,8,69996384,69907076,-,0.0368,1.0882922,-0.5796375274658203,False
Mau2,ENSMUSG00000031858,8,70042734,70016123,-,-0.0655,0.96724623,-0.8946187496185303,False
Ddx49,ENSMUSG00000057788,8,70302489,70292866,-,-0.0159,0.39115143,-0.6297203302383423,False
Rex1bd,ENSMUSG00000058833,8,70506752,70504292,-,0.1595,0.08030572,-1.390014886856079,False
Uba52,ENSMUSG00000090137,8,70510801,70508263,-,-0.0192,0.13352287,-1.4168260097503662,False
Ssbp4,ENSMUSG00000070003,8,70608872,70597490,-,0.0531,0.22365487,-1.9594097137451172,False
Mast3,ENSMUSG00000031833,8,70805054,70778117,-,-0.023,0.43847945,-0.5547101497650146,False
Rpl18a,ENSMUSG00000045128,8,70897412,70894722,-,-0.1977,0.0031253807,-0.8465057611465454,False
Bst2,ENSMUSG00000046718,8,71537456,71534255,-,-0.1509,0.039691456,-0.4715540409088135,False
Fcho1,ENSMUSG00000070000,8,71725716,71708387,-,-0.0022,0.14610305,-1.5864837169647217,False
Eps15l1,ENSMUSG00000006276,8,72421460,72340999,-,0.0186,3.4159775,-2.1785776615142822,False
Cherp,ENSMUSG00000052488,8,72475226,72460489,-,0.0027,0.59626025,-0.20702576637268066,False
Smim7,ENSMUSG00000044600,8,72571088,72565188,-,0.022,0.3881837,-0.8622980117797852,False
Arhgap10,ENSMUSG00000037148,8,77517953,77250366,-,0.0189,3.787459,-0.6155203580856323,False
Rbmxl1,ENSMUSG00000037070,8,78508898,78505269,-,0.1691,0.0891319,-0.3135944604873657,False
Lsm6,ENSMUSG00000031683,8,78821140,78804865,-,0.3492,0.061994877,-2.0025196075439453,False
Abce1,ENSMUSG00000058355,8,79711740,79683462,-,-0.0023,0.4120649,-0.6599591970443726,False
Smarca5,ENSMUSG00000031715,8,80739497,80698507,-,0.1562,0.20259443,-0.8623529672622681,False
Usp38,ENSMUSG00000038250,8,81014928,80980733,-,-0.0158,0.9072181,-0.6991379261016846,False
Tecr,ENSMUSG00000031708,8,83607971,83571698,-,-0.0613,0.6079889,-0.09738922119140625,False
Pkn1,ENSMUSG00000057672,8,83699179,83666536,-,-0.0661,0.6103577,-0.4792616367340088,False
Adgre5,ENSMUSG00000002885,8,83741326,83723251,-,-0.16,0.5730293,-1.1142618656158447,False
Il27ra,ENSMUSG00000005465,8,84042589,84030294,-,-0.1314,1.2168533,-0.308474063873291,False
D8Ertd738e,ENSMUSG00000019362,8,84249719,84246238,-,0.145,0.035859305,-7.072690010070801,False
Mri1,ENSMUSG00000004996,8,84257326,84249906,-,-0.0148,0.41521344,-0.7109142541885376,False
Nacc1,ENSMUSG00000001910,8,84687862,84670483,-,0.0481,0.37324497,-0.29189980030059814,False
Calr,ENSMUSG00000003814,8,84846934,84841850,-,-0.073,0.025677191,-2.4585459232330322,False
Rnaseh2a,ENSMUSG00000052926,8,84969767,84956610,-,0.0232,1.1271735,-0.2685127258300781,False
Junb,ENSMUSG00000052837,8,84978718,84974484,-,-0.2193,0.017941978,-0.2714804410934448,False
Vps35,ENSMUSG00000031696,8,85299802,85260392,-,0.047,0.306345,-1.6838643550872803,False
4921524J17Rik,ENSMUSG00000036934,8,85432833,85408759,-,0.051,0.465378,-0.25666332244873047,False
Dnaja2,ENSMUSG00000031701,8,85555344,85537633,-,0.0517,0.73004776,-3.24082088470459,False
Itfg1,ENSMUSG00000031703,8,85840921,85717578,-,-0.0305,1.1342897,-0.7523859739303589,False
Siah1a,ENSMUSG00000036840,8,86745934,86724007,-,-0.0377,0.7598855,-0.3864610195159912,False
N4bp1,ENSMUSG00000031652,8,86885258,86808160,-,0.0105,0.92041236,-0.03003227710723877,False
Brd7,ENSMUSG00000031660,8,88362194,88331039,-,-0.0725,0.75154704,-0.29162609577178955,False
Snx20,ENSMUSG00000031662,8,88636128,88626563,-,0.0131,0.3140204,-0.7221437692642212,False
Amfr,ENSMUSG00000031751,8,94012842,93971588,-,0.0019,0.2876459,-1.0753393173217773,False
Nudt21,ENSMUSG00000031754,8,94037031,94015496,-,0.2522,0.100222126,-0.7356785535812378,False
Fam192a,ENSMUSG00000031774,8,94601997,94574138,-,0.0223,0.26726386,-2.986643075942993,False
Ciapin1,ENSMUSG00000031781,8,94838358,94819804,-,0.0658,0.58664125,-0.5409345626831055,False
Cfap20,ENSMUSG00000031796,8,95434869,95420249,-,0.1401,0.4633533,-0.1604316234588623,False
Cnot1,ENSMUSG00000036550,8,95807464,95719451,-,-0.0413,1.0099711,-0.9078072309494019,False
Got2,ENSMUSG00000031672,8,95888547,95864134,-,0.1816,0.34075058,-1.1974048614501953,False
Tk2,ENSMUSG00000035824,8,104248558,104226685,-,-0.0604,0.33335292,-0.2756311893463135,False
Dync1li2,ENSMUSG00000035770,8,104443047,104417680,-,0.0598,0.56280005,-0.748177170753479,False
Nae1,ENSMUSG00000031878,8,104534637,104511028,-,0.0548,0.17856662,-0.8351526260375977,False
Atp6v0d1,ENSMUSG00000013160,8,105566047,105524465,-,0.0993,0.33235714,-0.7656123638153076,False
Ranbp10,ENSMUSG00000037415,8,105827350,105768308,-,0.0486,2.695128,-1.1199164390563965,False
Cenpt,ENSMUSG00000036672,8,105853278,105844673,-,0.115,0.47252798,0.07657366991043091,True
Psmb10,ENSMUSG00000031897,8,105938444,105935735,-,0.039,0.040421035,-4.61279821395874,False
Slc7a6os,ENSMUSG00000033106,8,106210935,106200717,-,-0.0402,1.3382902,-0.7198423147201538,False
Terf2,ENSMUSG00000031921,8,107096547,107069400,-,0.0077,1.5881,-0.7159432172775269,False
Nob1,ENSMUSG00000003848,8,107425051,107412486,-,-0.006,0.70195675,-0.7998967170715332,False
Psmd7,ENSMUSG00000039067,8,107588464,107580381,-,0.0669,0.15757418,-2.8479244709014893,False
Ist1,ENSMUSG00000031729,8,109693260,109671325,-,-0.0188,0.31142804,-0.482202410697937,False
Sf3b3,ENSMUSG00000033732,8,110846787,110810239,-,0.003,0.19042967,-2.0600433349609375,False
Glg1,ENSMUSG00000003316,8,111259216,111154421,-,-0.1122,1.6394398,-1.073432207107544,False
Rfwd3,ENSMUSG00000033596,8,111300222,111270944,-,0.0882,2.595565,0.5349349081516266,True
Cfdp1,ENSMUSG00000031954,8,111854291,111768491,-,0.1078,0.25308684,-1.5083200931549072,False
Kars,ENSMUSG00000031948,8,112011323,111993443,-,0.0742,0.15125565,-2.1259827613830566,False
Cdyl2,ENSMUSG00000031758,8,116732991,116574400,-,-0.018,2.996469,-1.6621789932250977,False
Mbtps1,ENSMUSG00000031835,8,119558735,119508156,-,-0.0803,0.7061575,-0.392622709274292,False
Cotl1,ENSMUSG00000031827,8,119840544,119809222,-,0.3509,0.047462706,-0.5021145343780518,False
Slc7a5,ENSMUSG00000040010,8,121907694,121881150,-,-0.0087,0.7284211,-0.37772321701049805,False
Cyba,ENSMUSG00000006519,8,122432930,122424776,-,0.0126,0.15861888,0.6158264875411987,True
Rnf166,ENSMUSG00000014470,8,122476064,122466147,-,-0.0432,0.19653744,-0.23344039916992188,False
Piezo1,ENSMUSG00000014444,8,122551329,122481698,-,-0.0276,2.3489704,-1.2509095668792725,False
Ankrd11,ENSMUSG00000035569,8,123042277,122883822,-,-0.1258,1.1504829,-1.7613072395324707,False
Taf5l,ENSMUSG00000038697,8,124021397,123996318,-,-0.0223,0.41755357,-0.6982477903366089,False
Ttc13,ENSMUSG00000037300,8,124721983,124671332,-,-0.0579,0.7837465,-0.8276807069778442,False
2810004N23Rik,ENSMUSG00000031984,8,124863120,124836945,-,-0.0136,0.28231645,-1.1202118396759033,False
Egln1,ENSMUSG00000031987,8,124949324,124908587,-,0.0004,0.6443578,-0.2583498954772949,False
Rbm34,ENSMUSG00000033931,8,126971071,126947172,-,0.0197,0.3104839,-2.2213516235351562,False
A430078G23Rik,ENSMUSG00000074497,8,3390299,3353415,+,-0.0321,7.6518826,-4.149352073669434,False
Arhgef18,ENSMUSG00000004568,8,3456601,3393006,+,-0.0718,3.952571,-2.7314107418060303,False
Pet100,ENSMUSG00000087687,8,3625848,3621548,+,-0.0063,0.15879363,-1.7268030643463135,False
Cers4,ENSMUSG00000008206,8,4531680,4493026,+,-0.0308,0.37668216,-0.950018048286438,False
Arhgef7,ENSMUSG00000031511,8,11835219,11727721,+,0.0043,1.2984967,-1.1470677852630615,False
Lamp1,ENSMUSG00000031447,8,13175338,13159161,+,-0.0805,0.08192276,-0.17618179321289062,False
Tfdp1,ENSMUSG00000038482,8,13378448,13338751,+,0.1451,0.17215097,-0.5211985111236572,False
Cdc16,ENSMUSG00000038416,8,13781938,13757676,+,0.0509,0.35820884,-0.21148157119750977,False
Mcph1,ENSMUSG00000039842,8,18803189,18595131,+,0.001,2.387828,-1.0123786926269531,False
Agpat5,ENSMUSG00000031467,8,18891361,18846277,+,-0.0223,0.46186107,-0.2721661329269409,False
Vps36,ENSMUSG00000031479,8,22220843,22192809,+,0.1853,0.2534704,-1.2524631023406982,False
Kat6a,ENSMUSG00000031540,8,22943259,22859535,+,-0.0207,1.0009032,-0.6713274717330933,False
Tm2d2,ENSMUSG00000031556,8,25023260,25017211,+,-0.0087,0.36313066,-0.722201943397522,False
Nsd3,ENSMUSG00000054823,8,25719667,25601601,+,-0.124,3.4766054,0.423694908618927,True
Lsm1,ENSMUSG00000037296,8,25803975,25785288,+,0.0919,0.28867325,-1.2567002773284912,False
Plpbp,ENSMUSG00000031485,8,27056132,27042555,+,0.0469,0.4864194,-0.48462367057800293,False
Ppp2cb,ENSMUSG00000009630,8,33619441,33599625,+,0.0704,0.9483995,-0.8287738561630249,False
Gsr,ENSMUSG00000031584,8,33698163,33652523,+,0.2505,0.19151267,-0.0789879560470581,False
Gtf2e2,ENSMUSG00000031585,8,33777173,33731833,+,0.0374,0.32067263,-0.4613809585571289,False
Saraf,ENSMUSG00000031532,8,34170821,34154575,+,-0.2944,0.12965585,-1.1058564186096191,False
Gm29243,ENSMUSG00000100605,8,34226145,34216859,+,0.0046,0.13824397,-0.584632396697998,False
Mfhas1,ENSMUSG00000070056,8,35679449,35587798,+,-0.0254,1.0944843,-0.7445749044418335,False
Prag1,ENSMUSG00000050271,8,36147787,36094828,+,-0.0196,0.67108023,-0.4825475215911865,False
Tusc3,ENSMUSG00000039530,8,39165114,39005845,+,-0.0148,0.53354037,-0.19980084896087646,False
Zdhhc2,ENSMUSG00000039470,8,40510268,40423815,+,0.1603,2.3056092,0.09710198640823364,True
Vps37a,ENSMUSG00000031600,8,40551134,40511783,+,-0.0058,0.8217303,-0.3530696630477905,False
Pcm1,ENSMUSG00000031592,8,41332344,41239752,+,-0.0551,1.770032,-0.9008721113204956,False
Ufsp2,ENSMUSG00000031634,8,45996958,45975528,+,0.0846,0.38492888,-0.21706867218017578,False
Cfap97,ENSMUSG00000031631,8,46195590,46151771,+,-0.0607,0.7240411,-0.6094492673873901,False
Casp3,ENSMUSG00000031628,8,46639689,46617291,+,0.1515,0.6356536,0.19099658727645874,True
Irf2,ENSMUSG00000031627,8,46847458,46739732,+,0.0093,0.87309057,-0.42374157905578613,False
Rwdd4a,ENSMUSG00000031568,8,47552955,47533664,+,0.1133,0.23383413,-1.4624786376953125,False
Fbxo8,ENSMUSG00000038206,8,56593939,56551090,+,-0.0303,0.58617115,-0.5243642330169678,False
Hmgb2,ENSMUSG00000054717,8,57515999,57511907,+,0.5306,0.01283064,-0.3715555667877197,False
Hpf1,ENSMUSG00000038005,8,60908671,60890418,+,0.285,0.13277882,-0.14615559577941895,False
Ddx60,ENSMUSG00000037921,8,62038244,61928087,+,-0.055,2.3146555,-0.20354974269866943,False
Tmem192,ENSMUSG00000025521,8,64969033,64947185,+,0.0879,0.41339976,-0.6469540596008301,False
Atp6v1b2,ENSMUSG00000006273,8,69113711,69088646,+,0.0099,0.28784794,-0.7485917806625366,False
Atp13a1,ENSMUSG00000031862,8,69807749,69791163,+,-0.0755,0.41528168,-0.899583101272583,False
Gmip,ENSMUSG00000036246,8,69821870,69808679,+,-0.0314,1.821016,-1.0536885261535645,False
Sugp1,ENSMUSG00000011306,8,70072347,70042813,+,0.0091,1.0903478,-0.862373948097229,False
Nr2c2ap,ENSMUSG00000071078,8,70133749,70131333,+,-0.005,0.39013544,-0.2896779775619507,False
Cope,ENSMUSG00000055681,8,70312993,70302518,+,0.1226,0.13101687,-0.9964398145675659,False
Ell,ENSMUSG00000070002,8,70592858,70539457,+,0.0119,1.4062731,-0.37463128566741943,False
Lsm4,ENSMUSG00000031848,8,70678752,70673248,+,0.3263,0.044368766,-2.011092185974121,False
Myo9b,ENSMUSG00000004677,8,71360713,71272714,+,-0.0584,1.4926147,-1.1269495487213135,False
Use1,ENSMUSG00000002395,8,71369732,71366848,+,-0.1001,0.045188677,-0.3955322504043579,False
Ocel1,ENSMUSG00000002396,8,71379361,71371298,+,0.1156,0.4333018,-0.4605921506881714,False
Babam1,ENSMUSG00000031820,8,71404619,71396861,+,0.136,0.31205258,-0.8682845830917358,False
Dda1,ENSMUSG00000074247,8,71476098,71469199,+,0.0786,0.113562316,-2.9026715755462646,False
Pgls,ENSMUSG00000031807,8,71601092,71592176,+,0.1021,0.041996345,-9.033851623535156,False
Tpm4,ENSMUSG00000031799,8,72153142,72134975,+,0.2139,0.2538392,-2.2546887397766113,False
Rab8a,ENSMUSG00000003037,8,72183904,72161200,+,0.173,0.08754318,-2.654778003692627,False
Ap1m1,ENSMUSG00000003033,8,72257385,72240018,+,0.0943,0.13574868,-1.6080167293548584,False
Klf2,ENSMUSG00000055148,8,72321656,72319033,+,-0.2378,0.017405232,-0.7096230983734131,False
Sin3b,ENSMUSG00000031622,8,72758201,72723285,+,0.2219,0.15582827,-2.604102849960327,False
Hmgxb4,ENSMUSG00000034518,8,75031978,74993356,+,0.0243,0.5111502,-0.20419704914093018,False
Prmt9,ENSMUSG00000037134,8,77581338,77549397,+,-0.0295,1.7729018,-0.7618981599807739,False
Slc10a7,ENSMUSG00000031684,8,78734003,78509346,+,0.0059,3.7668061,-3.8030576705932617,False
Otud4,ENSMUSG00000036990,8,79677724,79639618,+,-0.015,0.7138283,-0.8418097496032715,False
Anapc10,ENSMUSG00000036977,8,79779059,79711820,+,0.0905,0.63441974,-0.8827226161956787,False
Inpp4b,ENSMUSG00000037940,8,82127914,81342556,+,-0.1191,6.881654,0.7775661796331406,True
Ndufb7,ENSMUSG00000033938,8,83571626,83566671,+,0.3218,0.012397757,-2.807981491088867,False
Ddx39,ENSMUSG00000005481,8,83726892,83715177,+,0.1479,4.9038887,0.5366571843624115,True
Asf1b,ENSMUSG00000005470,8,83970197,83955507,+,0.4042,0.083655424,0.5598157644271851,True
Farsa,ENSMUSG00000003808,8,84869257,84856989,+,0.0304,0.7557287,-2.77360463142395,False
Prdx2,ENSMUSG00000005161,8,84974834,84969587,+,0.2034,0.039784115,-1.3377845287322998,False
Trir,ENSMUSG00000041203,8,85030286,85026823,+,0.1856,0.031208407,-2.0857276916503906,False
Dhps,ENSMUSG00000060038,8,85075162,85071757,+,0.0128,0.66891396,-1.4297845363616943,False
Wdr83os,ENSMUSG00000059355,8,85082339,85080740,+,-0.0286,0.09314591,-2.2069787979125977,False
Man2b1,ENSMUSG00000005142,8,85098282,85083270,+,-0.1171,0.053895555,-1.949594259262085,False
Orc6,ENSMUSG00000031697,8,85308278,85299632,+,0.2801,0.43317515,0.32218819856643677,True
Lonp2,ENSMUSG00000047866,8,86723873,86624043,+,-0.0155,6.54382,-1.7346770763397217,False
Cnep1r1,ENSMUSG00000036810,8,88135110,88118769,+,0.0797,0.67384464,-0.6611864566802979,False
Heatr3,ENSMUSG00000031657,8,88172027,88137855,+,-0.02,0.36422694,-0.27868735790252686,False
Papd5,ENSMUSG00000036779,8,88259722,88199213,+,-0.0236,2.3847034,-2.1930410861968994,False
Adcy7,ENSMUSG00000031659,8,88329962,88272403,+,-0.1211,1.6661592,-0.8059847354888916,False
Cyld,ENSMUSG00000036712,8,88751945,88697028,+,-0.0374,1.2640548,-0.7691090106964111,False
Chd9,ENSMUSG00000056608,8,91054516,90828352,+,-0.0484,2.566252,-1.3419575691223145,False
Rbl2,ENSMUSG00000031666,8,91123844,91070057,+,-0.0201,0.7756009,-0.5865424871444702,False
Fto,ENSMUSG00000055932,8,91668439,91313525,+,-0.0054,4.08442,-1.3027927875518799,False
Mt1,ENSMUSG00000031765,8,94180327,94179082,+,0.2748,0.03220744,0.22519779205322266,True
Herpud1,ENSMUSG00000031770,8,94395377,94386438,+,-0.0275,0.8211041,-0.3017779588699341,False
Nlrc5,ENSMUSG00000074151,8,94527272,94434356,+,-0.0674,3.7005956,-2.677827835083008,False
Rspry1,ENSMUSG00000050079,8,94660275,94601937,+,-0.0539,1.0637885,-0.7685743570327759,False
Arl2bp,ENSMUSG00000031776,8,94674425,94666600,+,0.0919,0.100680985,-0.5628349781036377,False
Adgrg5,ENSMUSG00000061577,8,94943280,94923694,+,-0.1341,0.4674685,-0.06367182731628418,False
Cbfb,ENSMUSG00000031885,8,105217989,105170674,+,0.1529,0.44195026,-1.803830862045288,False
Tmem208,ENSMUSG00000014856,8,105335219,105326354,+,-0.016,4.444408,-5.5816330909729,False
Ctcf,ENSMUSG00000005698,8,105682922,105636568,+,0.061,0.25198296,-0.14474117755889893,False
Carmil2,ENSMUSG00000050357,8,105698187,105686274,+,-0.0219,0.5720461,-0.43166303634643555,False
Dus2,ENSMUSG00000031901,8,106053840,105991337,+,0.0005,0.1890146,-0.3504880666732788,False
Nfatc3,ENSMUSG00000031902,8,106130537,106058840,+,-0.0102,2.3698018,-0.8234618902206421,False
Prmt7,ENSMUSG00000060098,8,106252794,106210936,+,0.0149,1.0820395,-0.448697566986084,False
Utp4,ENSMUSG00000041438,8,106923088,106893636,+,-0.0042,0.9779964,-0.3675651550292969,False
Sntb2,ENSMUSG00000041308,8,107019714,106935750,+,0.0953,1.4148229,-0.7632483243942261,False
Nip7,ENSMUSG00000031917,8,107060931,107056877,+,0.0226,0.26105475,-0.6318106651306152,False
Cyb5b,ENSMUSG00000031924,8,107187471,107150640,+,0.1171,0.38895947,-0.428017258644104,False
Nfat5,ENSMUSG00000003847,8,107379517,107293470,+,-0.016,3.5246525,-2.995598554611206,False
Wwp2,ENSMUSG00000031930,8,107558595,107436365,+,0.0301,1.5101211,-2.3431496620178223,False
Ap1g1,ENSMUSG00000031731,8,109864204,109778554,+,-0.0642,0.8302291,-0.8239122629165649,False
Znrf1,ENSMUSG00000033545,8,111626030,111536097,+,-0.1013,1.1550908,-0.23699355125427246,False
Zfp1,ENSMUSG00000055835,8,111671011,111643401,+,-0.0353,1.2061713,-0.317324161529541,False
Gabarapl2,ENSMUSG00000031950,8,111953612,111940703,+,0.1002,0.03223538,-1.5058016777038574,False
Wwox,ENSMUSG00000004637,8,115352708,114439655,+,0.0332,23.815762,-2.6016311645507812,False
Cenpn,ENSMUSG00000031756,8,116941507,116921730,+,0.226,0.5766168,0.5334493219852448,True
Cmip,ENSMUSG00000034390,8,117459430,117257064,+,0.06,9.601533,-2.7079317569732666,False
Hsbp1,ENSMUSG00000031839,8,119348922,119344488,+,0.0378,0.24335775,-5.040840148925781,False
Usp10,ENSMUSG00000031826,8,119957560,119910360,+,0.0039,0.6233728,-0.5550980567932129,False
Gse1,ENSMUSG00000031822,8,120581390,120228456,+,0.0068,1.5978036,-0.7777483463287354,False
Cox4i1,ENSMUSG00000031818,8,120674207,120668222,+,0.2461,0.056153964,-3.347649574279785,False
Map1lc3b,ENSMUSG00000031812,8,121598760,121590361,+,0.1635,0.06064439,-0.8964790105819702,False
Gm42047,ENSMUSG00000110631,8,121841178,121833247,+,0.0342,6.368676,0.2781085968017578,True
Banp,ENSMUSG00000025316,8,122029258,121949750,+,-0.024,1.207681,-0.39823877811431885,False
Zfpm1,ENSMUSG00000049577,8,122337251,122282141,+,0.1048,0.37305817,-0.2797890901565552,False
Zc3h18,ENSMUSG00000017478,8,122417360,122376609,+,-0.0161,0.29874086,-0.4780646562576294,False
Cdt1,ENSMUSG00000006585,8,122573554,122568015,+,0.1455,0.3273239,-0.5944968461990356,False
Trappc2l,ENSMUSG00000015013,8,122616660,122611640,+,0.061,0.089184985,-0.9496420621871948,False
Spg7,ENSMUSG00000000738,8,123097760,123062942,+,-0.0508,0.64510274,-0.9564828872680664,False
Rpl13,ENSMUSG00000000740,8,123105244,123102350,+,-0.0918,0.003417714,-1.2490057945251465,False
Tcf25,ENSMUSG00000001472,8,123403835,123373753,+,0.0152,0.34067395,-0.9930307865142822,False
Afg3l1,ENSMUSG00000031967,8,123503916,123477903,+,-0.0155,0.83620656,-0.5834317207336426,False
Gnpat,ENSMUSG00000031985,8,124890057,124863033,+,0.0864,0.36501804,-0.5668586492538452,False
Tsnax,ENSMUSG00000056820,8,125034192,125012997,+,0.0096,0.17613028,-3.925100803375244,False
Coa6,ENSMUSG00000051671,8,126425433,126422515,+,0.1446,0.14010413,-2.6923668384552,False
Nrp1,ENSMUSG00000025810,8,128503363,128358604,+,0.009,1.6549695,0.05874449014663696,True
Itgb1,ENSMUSG00000025809,8,128733200,128685654,+,-0.0028,0.3811127,-0.14581525325775146,False
Birc2,ENSMUSG00000057367,9,7837064,7818227,-,-0.0401,0.81556904,-0.38147127628326416,False
Birc3,ENSMUSG00000032000,9,7873186,7848699,-,-0.0011,2.590039,-2.5582525730133057,False
Cep57,ENSMUSG00000031922,9,13827107,13807792,-,0.0951,0.5722433,0.113120436668396,True
Izumo1r,ENSMUSG00000031933,9,14903949,14885814,-,-0.0223,3.2794592,0.49914711713790894,True
Panx1,ENSMUSG00000031934,9,15045478,15002128,-,0.0077,0.52415097,-0.4780687093734741,False
Med17,ENSMUSG00000031935,9,15279931,15260351,-,0.0122,0.51227635,-0.31727755069732666,False
Cep295,ENSMUSG00000046111,9,15357788,15316915,-,0.0194,0.54933363,-0.17913365364074707,False
Eif3g,ENSMUSG00000070319,9,20898623,20894349,-,0.0448,0.06375371,-2.5325520038604736,False
Dnmt1,ENSMUSG00000004099,9,20959888,20907209,-,0.1845,0.15248573,0.41655850410461426,True
Cdc37,ENSMUSG00000019471,9,21149982,21133222,-,0.0829,0.027769381,-3.242661952972412,False
Keap1,ENSMUSG00000003308,9,21239361,21229730,-,0.0305,0.2547922,-1.4236929416656494,False
