,gene_ids,feature_types,n_cells,highly_variable,means,dispersions,dispersions_norm
Olfr1369-ps1,ENSMUSG00000060404,Gene Expression,107,True,0.17152907,2.398428,5.3712106
Zscan12,ENSMUSG00000036721,Gene Expression,42,True,0.034500554,0.49282596,0.3022196
Zkscan3,ENSMUSG00000021327,Gene Expression,254,True,0.1823914,0.50353855,0.3307156
Zscan26,ENSMUSG00000022228,Gene Expression,178,True,0.12367042,0.49037057,0.29568815
Hist1h2bn,ENSMUSG00000095217,Gene Expression,30,True,0.013067085,0.6282176,0.6623677
Hist1h1b,ENSMUSG00000058773,Gene Expression,345,True,0.40731877,1.6042886,4.0629296
Hist1h2an,ENSMUSG00000069309,Gene Expression,147,True,0.08550427,1.0086232,1.6742647
Hist1h2ap,ENSMUSG00000094777,Gene Expression,335,True,0.32366452,1.3850268,3.3098602
Zfp322a,ENSMUSG00000046351,Gene Expression,237,True,0.14475909,0.6093797,0.6122581
Hist1h2ae,ENSMUSG00000069272,Gene Expression,364,True,0.30167928,1.395006,3.344134
Hist1h4d,ENSMUSG00000061482,Gene Expression,358,True,0.23914355,0.56883097,0.5043965
Hist1h1e,ENSMUSG00000051627,Gene Expression,541,True,0.54968655,1.3280436,3.16383
Hist1h2ac,ENSMUSG00000069270,Gene Expression,104,True,0.055269394,1.0580095,1.8056345
Hist1h2bc,ENSMUSG00000018102,Gene Expression,194,True,0.11794589,0.8839362,1.3425913
Gm11342,ENSMUSG00000084788,Gene Expression,65,True,0.053631328,0.527783,0.39520693
Gmnn,ENSMUSG00000006715,Gene Expression,681,True,0.6077777,0.9186128,1.6636475
Sox4,ENSMUSG00000076431,Gene Expression,140,True,0.21322404,1.5712227,3.1708057
Mboat1,ENSMUSG00000038732,Gene Expression,131,True,0.08230469,0.67976254,0.7994797
Serpinb1a,ENSMUSG00000044734,Gene Expression,95,True,0.0691707,0.5900457,0.5608287
Serpinb6b,ENSMUSG00000042842,Gene Expression,907,True,0.8956185,1.1642401,0.8033304
Gm47662,ENSMUSG00000114185,Gene Expression,52,True,0.0221762,0.70681876,0.87145054
Serpinb9,ENSMUSG00000045827,Gene Expression,720,True,0.52473176,0.6890114,0.9193472
Serpinb9b,ENSMUSG00000021403,Gene Expression,64,True,0.04662516,0.6846979,0.81260806
Bphl,ENSMUSG00000038286,Gene Expression,111,True,0.08418806,0.88274175,1.3394139
Tubb2a,ENSMUSG00000058672,Gene Expression,128,True,0.08160101,0.48188558,0.2731177
Tubb2b,ENSMUSG00000045136,Gene Expression,35,True,0.027328493,0.9652049,1.5587697
Gm36839,ENSMUSG00000113170,Gene Expression,50,True,0.03258139,0.47443235,0.25329173
Lyrm4,ENSMUSG00000046573,Gene Expression,131,True,0.07662444,0.6409565,0.6962539
Ly86,ENSMUSG00000021423,Gene Expression,9,True,0.016018735,1.5754167,3.181962
Snrnp48,ENSMUSG00000021431,Gene Expression,798,True,0.50911224,0.4958328,0.25586206
Txndc5,ENSMUSG00000038991,Gene Expression,760,True,0.5013438,1.2283224,2.771648
Nedd9,ENSMUSG00000021365,Gene Expression,427,True,0.26527417,0.4708612,0.24379231
Gm32401,ENSMUSG00000114585,Gene Expression,25,True,0.020843603,0.5850824,0.54762614
Tmem170b,ENSMUSG00000087370,Gene Expression,72,True,0.041092154,0.45446873,0.20018756
Sirt5,ENSMUSG00000054021,Gene Expression,127,True,0.09479234,0.5537049,0.4641605
Mylip,ENSMUSG00000038175,Gene Expression,149,True,0.12460874,0.61456907,0.626062
Atxn1,ENSMUSG00000046876,Gene Expression,761,True,0.48709926,0.5477745,0.43425936
Fam8a1,ENSMUSG00000069237,Gene Expression,130,True,0.09587991,0.52665585,0.39220873
Nup153,ENSMUSG00000021374,Gene Expression,397,True,0.24678767,0.5127203,0.35513946
Dek,ENSMUSG00000021377,Gene Expression,1292,True,1.336677,1.2420697,0.74660206
Zfp169,ENSMUSG00000050954,Gene Expression,25,True,0.018961474,0.56256944,0.48774055
6720427I07Rik,ENSMUSG00000097375,Gene Expression,55,True,0.038793944,0.5023955,0.32767507
Phf2,ENSMUSG00000038025,Gene Expression,229,True,0.1352802,0.46757323,0.23504615
Fam120aos,ENSMUSG00000097059,Gene Expression,34,True,0.024507428,0.47516146,0.25523123
Ninj1,ENSMUSG00000037966,Gene Expression,147,True,0.10122157,0.5786584,0.53053796
Susd3,ENSMUSG00000021384,Gene Expression,238,True,0.13722722,0.7145057,0.8918981
Cks2,ENSMUSG00000062248,Gene Expression,800,True,0.9463309,1.5757835,1.3793672
Secisbp2,ENSMUSG00000035139,Gene Expression,446,True,0.26908308,0.4856472,0.22087891
Gadd45g,ENSMUSG00000021453,Gene Expression,94,True,0.08320252,1.074861,1.8504604
Syk,ENSMUSG00000021457,Gene Expression,16,True,0.014031941,1.1734552,2.1127255
Sptlc1,ENSMUSG00000021468,Gene Expression,316,True,0.17115985,0.56361485,0.49052137
Arl10,ENSMUSG00000025870,Gene Expression,25,True,0.016985068,0.6272903,0.6599011
Cltb,ENSMUSG00000047547,Gene Expression,408,True,0.24809204,0.52884865,0.39804167
Rnf44,ENSMUSG00000034928,Gene Expression,446,True,0.27004912,0.5233562,0.35039306
Zfp346,ENSMUSG00000021481,Gene Expression,69,True,0.045733653,0.4849848,0.28136173
Mxd3,ENSMUSG00000021485,Gene Expression,302,True,0.21669784,0.61865276,0.6369248
Fam193b,ENSMUSG00000021495,Gene Expression,250,True,0.15271546,0.46833548,0.23707378
B4galt7,ENSMUSG00000021504,Gene Expression,323,True,0.18785295,0.48366508,0.27785122
Txndc15,ENSMUSG00000021497,Gene Expression,570,True,0.35130134,0.50289357,0.28011274
Tgfbi,ENSMUSG00000035493,Gene Expression,11,True,0.03125059,2.394237,5.360062
Klhl3,ENSMUSG00000014164,Gene Expression,46,True,0.03552463,0.51545596,0.36241648
Idnk,ENSMUSG00000050002,Gene Expression,1012,True,0.695443,0.5273482,0.23002745
Gm34788,ENSMUSG00000114623,Gene Expression,20,True,0.014340674,0.5224476,0.38101453
Etohd2,ENSMUSG00000089875,Gene Expression,17,True,0.013013825,0.49095216,0.29723522
Ctla2a,ENSMUSG00000044258,Gene Expression,1019,True,1.2941635,2.0899913,4.9417677
Ercc6l2,ENSMUSG00000021470,Gene Expression,158,True,0.088857375,0.7654985,1.0275414
Habp4,ENSMUSG00000021476,Gene Expression,139,True,0.08541108,0.50305146,0.3294199
Ctsl,ENSMUSG00000021477,Gene Expression,110,True,0.0930755,0.9230939,1.4467527
Cdk20,ENSMUSG00000021483,Gene Expression,20,True,0.01875044,0.65577257,0.73566526
Zfp369,ENSMUSG00000021514,Gene Expression,78,True,0.055300638,0.8671157,1.2978479
Mterf3,ENSMUSG00000021519,Gene Expression,242,True,0.1500104,0.47971305,0.26733866
Zfp712,ENSMUSG00000090641,Gene Expression,21,True,0.015735712,0.6225218,0.6472167
Zfp458,ENSMUSG00000055480,Gene Expression,25,True,0.018136628,0.5595263,0.47964573
Zfp595,ENSMUSG00000057842,Gene Expression,38,True,0.026086705,0.5701779,0.50797945
Zfp429,ENSMUSG00000078994,Gene Expression,143,True,0.091665395,0.5861053,0.55034703
Zfp874a,ENSMUSG00000069206,Gene Expression,42,True,0.031596195,0.5784302,0.52993083
Ice1,ENSMUSG00000034525,Gene Expression,267,True,0.18136364,0.51496935,0.36112207
Slc6a19,ENSMUSG00000021565,Gene Expression,47,True,0.05374948,0.87783813,1.3263701
Slc12a7,ENSMUSG00000017756,Gene Expression,219,True,0.16627192,0.63133913,0.67067116
Ftl1-ps1,ENSMUSG00000062382,Gene Expression,358,True,0.21899588,0.49158147,0.29890922
Gm47469,ENSMUSG00000113047,Gene Expression,36,True,0.02201193,0.46237135,0.22120892
Gm46430,ENSMUSG00000113204,Gene Expression,51,True,0.037786245,0.46626323,0.23156151
Glrx,ENSMUSG00000021591,Gene Expression,649,True,0.45269936,0.5626146,0.4852288
Arsk,ENSMUSG00000021592,Gene Expression,57,True,0.041690324,0.64364994,0.7034185
Ttc37,ENSMUSG00000033991,Gene Expression,172,True,0.107259095,0.7608689,1.0152265
Slf1,ENSMUSG00000021597,Gene Expression,265,True,0.1449116,0.48048365,0.2693885
Fam172a,ENSMUSG00000064138,Gene Expression,500,True,0.30776817,0.4877485,0.22809598
Arrdc3,ENSMUSG00000074794,Gene Expression,53,True,0.04042445,0.5715241,0.5115603
Rasa1,ENSMUSG00000021549,Gene Expression,365,True,0.21440013,0.46826622,0.23688954
Xrcc4,ENSMUSG00000021615,Gene Expression,224,True,0.16570361,0.74824136,0.9816366
Rps23,ENSMUSG00000049517,Gene Expression,1943,True,4.218886,2.3164065,0.60113597
Ssbp2,ENSMUSG00000003992,Gene Expression,419,True,0.41070166,0.9942463,1.9676974
Msh3,ENSMUSG00000014850,Gene Expression,328,True,0.19790252,0.49016586,0.2951436
Zfyve16,ENSMUSG00000021706,Gene Expression,52,True,0.03466016,0.49664122,0.31236836
Jmy,ENSMUSG00000021690,Gene Expression,70,True,0.055180635,0.538414,0.42348593
F2rl1,ENSMUSG00000021678,Gene Expression,98,True,0.073785886,0.5516392,0.45866558
F2r,ENSMUSG00000048376,Gene Expression,416,True,0.26360768,0.588228,0.5559935
Sv2c,ENSMUSG00000051111,Gene Expression,66,True,0.045570523,0.5445202,0.4397287
Hmgcr,ENSMUSG00000021670,Gene Expression,339,True,0.18463604,0.49177492,0.29942378
Hexb,ENSMUSG00000021665,Gene Expression,791,True,0.4770281,0.49178898,0.24197328
Ankra2,ENSMUSG00000021661,Gene Expression,463,True,0.28511927,0.48289853,0.21143842
Fcho2,ENSMUSG00000041685,Gene Expression,268,True,0.1666669,0.56258446,0.4877805
Gm47551,ENSMUSG00000114458,Gene Expression,51,True,0.029774332,0.5449519,0.4408771
Mrps27,ENSMUSG00000041632,Gene Expression,125,True,0.08063152,0.5593965,0.47930038
Bdp1,ENSMUSG00000049658,Gene Expression,439,True,0.27745578,0.8599002,1.5062765
Ccdc125,ENSMUSG00000048924,Gene Expression,95,True,0.062435914,0.45989865,0.21463142
Ccnb1,ENSMUSG00000041431,Gene Expression,356,True,0.2639752,0.88382286,1.3422897
Mast4,ENSMUSG00000034751,Gene Expression,90,True,0.06943489,0.61369705,0.6237424
Srek1,ENSMUSG00000032621,Gene Expression,504,True,0.31431833,0.6261364,0.7033988
Nln,ENSMUSG00000021710,Gene Expression,115,True,0.058765218,0.4831572,0.27650023
Adamts6,ENSMUSG00000046169,Gene Expression,47,True,0.032340996,0.6680376,0.7682908
Cwc27,ENSMUSG00000021715,Gene Expression,217,True,0.13321522,0.48411983,0.2790609
Dimt1,ENSMUSG00000021692,Gene Expression,209,True,0.12586902,0.6227378,0.64779127
Elovl7,ENSMUSG00000021696,Gene Expression,45,True,0.033703264,0.45675248,0.20626245
Gm48876,ENSMUSG00000114869,Gene Expression,25,True,0.0188091,0.47532275,0.25566027
Il6st,ENSMUSG00000021756,Gene Expression,293,True,0.2649596,0.8591282,1.2766007
Gpx8,ENSMUSG00000021760,Gene Expression,61,True,0.04211881,0.801446,1.1231635
Gzma,ENSMUSG00000023132,Gene Expression,1217,True,3.1690311,4.7127666,2.6267908
Gzmk,ENSMUSG00000042385,Gene Expression,765,True,0.7511817,1.6609845,4.3837485
Esm1,ENSMUSG00000042379,Gene Expression,288,True,0.1850697,0.86251247,1.2856032
Arl15,ENSMUSG00000042348,Gene Expression,61,True,0.035093617,0.50501895,0.33465353
Itga2,ENSMUSG00000015533,Gene Expression,52,True,0.030892646,0.8276705,1.1929219
Itga1,ENSMUSG00000042284,Gene Expression,166,True,0.08923617,0.515466,0.36244312
Parp8,ENSMUSG00000021725,Gene Expression,84,True,0.07112264,0.5584696,0.47683477
Emb,ENSMUSG00000021728,Gene Expression,1439,True,1.2432102,0.9485622,1.1859679
Nnt,ENSMUSG00000025453,Gene Expression,39,True,0.02415595,0.5254991,0.38913172
Paip1,ENSMUSG00000025451,Gene Expression,221,True,0.14413889,0.66292876,0.7547011
Tmem267,ENSMUSG00000074634,Gene Expression,70,True,0.055781152,1.7014947,3.5173354
Nim1k,ENSMUSG00000095930,Gene Expression,23,True,0.019702068,0.65854305,0.74303484
Zfp131,ENSMUSG00000094870,Gene Expression,345,True,0.22187985,0.4716001,0.24575779
Kif3c,ENSMUSG00000020668,Gene Expression,27,True,0.016271194,0.46927634,0.2395765
1110002L01Rik,ENSMUSG00000071456,Gene Expression,60,True,0.044811904,0.5491886,0.45214692
Asxl2,ENSMUSG00000037486,Gene Expression,573,True,0.36755645,0.5097381,0.30362073
Dnmt3a,ENSMUSG00000020661,Gene Expression,314,True,0.20329727,0.4671143,0.23382539
Dnajc27,ENSMUSG00000020657,Gene Expression,34,True,0.01844254,0.48080456,0.27024212
Adcy3,ENSMUSG00000020654,Gene Expression,182,True,0.11102581,0.6812917,0.8035473
Ncoa1,ENSMUSG00000020647,Gene Expression,198,True,0.112208016,0.67211765,0.7791439
Wdcp,ENSMUSG00000051721,Gene Expression,221,True,0.11152928,0.5182153,0.36975646
Ubxn2a,ENSMUSG00000020634,Gene Expression,433,True,0.2600084,0.61854637,0.6366418
Atad2b,ENSMUSG00000052812,Gene Expression,346,True,0.22509106,0.5373247,0.42058843
Rhob,ENSMUSG00000054364,Gene Expression,65,True,0.06707119,1.0918826,1.8957385
Rdh14,ENSMUSG00000020621,Gene Expression,230,True,0.15365173,0.46320173,0.22341777
Trib2,ENSMUSG00000020601,Gene Expression,246,True,0.2071574,1.0027679,1.6586893
Lpin1,ENSMUSG00000020593,Gene Expression,274,True,0.16411255,0.72595996,0.92236704
Pqlc3,ENSMUSG00000045679,Gene Expression,406,True,0.21929729,0.48018095,0.2685833
Pdia6,ENSMUSG00000020571,Gene Expression,956,True,0.675483,0.71511376,0.9180132
Rrm2,ENSMUSG00000020649,Gene Expression,582,True,0.71764404,1.5162725,3.853514
Id2,ENSMUSG00000020644,Gene Expression,1158,True,1.4204539,1.8745033,1.7431397
AC163354.1,ENSMUSG00000113669,Gene Expression,49,True,0.039108355,1.5192127,3.0324569
Rnf144a,ENSMUSG00000020642,Gene Expression,139,True,0.09747177,0.6053646,0.60157776
Rsad2,ENSMUSG00000020641,Gene Expression,26,True,0.022321569,0.6005845,0.5888624
Cmpk2,ENSMUSG00000020638,Gene Expression,89,True,0.06735116,1.1875911,2.1503277
Rps7,ENSMUSG00000061477,Gene Expression,1936,True,3.9923573,2.378713,0.82242984
Adi1,ENSMUSG00000020629,Gene Expression,132,True,0.08198703,0.50441176,0.3330384
Hbp1,ENSMUSG00000002996,Gene Expression,302,True,0.22857295,0.6646386,0.75924927
Atxn7l1,ENSMUSG00000020564,Gene Expression,222,True,0.13702588,0.6558897,0.7359768
Ahr,ENSMUSG00000019256,Gene Expression,30,True,0.026203673,0.8765526,1.3229505
Tspan13,ENSMUSG00000020577,Gene Expression,913,True,0.64243996,0.6213195,0.5743446
Bzw2,ENSMUSG00000020547,Gene Expression,661,True,0.45830455,0.56474495,0.49254557
Gm17056,ENSMUSG00000090387,Gene Expression,33,True,0.017046219,0.45965153,0.21397406
Dnajb9,ENSMUSG00000014905,Gene Expression,368,True,0.23620817,0.5650798,0.49441823
G2e3,ENSMUSG00000035293,Gene Expression,221,True,0.118130326,1.259621,2.3419306
Gm26517,ENSMUSG00000097159,Gene Expression,102,True,0.08204135,0.49612603,0.31099793
Arhgap5,ENSMUSG00000035133,Gene Expression,91,True,0.083714865,0.80149233,1.1232867
Egln3,ENSMUSG00000035105,Gene Expression,61,True,0.048576027,0.54757595,0.44785717
Cfl2,ENSMUSG00000062929,Gene Expression,276,True,0.17715843,0.55285627,0.46190304
2700097O09Rik,ENSMUSG00000062198,Gene Expression,138,True,0.08476387,0.83924025,1.2236979
Nfkbia,ENSMUSG00000021025,Gene Expression,1343,True,1.4248599,1.6411979,1.3755159
Ralgapa1,ENSMUSG00000021027,Gene Expression,211,True,0.12979741,0.46864387,0.23789412
Brms1l,ENSMUSG00000012076,Gene Expression,153,True,0.08214502,0.48647612,0.28532875
Mipol1,ENSMUSG00000047022,Gene Expression,45,True,0.037019998,0.6157561,0.62921953
Mia2,ENSMUSG00000021000,Gene Expression,698,True,0.45563203,0.54209995,0.41476977
Klhl28,ENSMUSG00000020948,Gene Expression,185,True,0.1044471,0.51389927,0.3582756
Rps29,ENSMUSG00000034892,Gene Expression,1954,True,4.4600306,2.9167502,1.3642235
Klhdc1,ENSMUSG00000051890,Gene Expression,519,True,0.43179795,0.73327667,1.0713793
Klhdc2,ENSMUSG00000020978,Gene Expression,558,True,0.35989773,0.6468883,0.7746726
Vcpkmt,ENSMUSG00000049882,Gene Expression,387,True,0.24568303,0.71763957,0.9002344
Sos2,ENSMUSG00000034801,Gene Expression,182,True,0.09860219,0.6403026,0.6945144
Frmd6,ENSMUSG00000048285,Gene Expression,28,True,0.02575475,0.6446383,0.7060476
Arid4a,ENSMUSG00000048118,Gene Expression,823,True,0.5587615,0.5540006,0.32768366
2700049A03Rik,ENSMUSG00000034601,Gene Expression,135,True,0.075426824,0.49802217,0.31604177
Dhrs7,ENSMUSG00000021094,Gene Expression,559,True,0.33297786,0.5045826,0.2859138
Slc38a6,ENSMUSG00000044712,Gene Expression,53,True,0.028834358,0.5130741,0.35608062
Gm47689,ENSMUSG00000112459,Gene Expression,62,True,0.04423006,0.53336173,0.41004667
Plekhg3,ENSMUSG00000052609,Gene Expression,66,True,0.028980922,0.4943959,0.30639577
Fntb,ENSMUSG00000033373,Gene Expression,142,True,0.09064226,0.49081886,0.29688063
Zfp36l1,ENSMUSG00000021127,Gene Expression,821,True,0.6371402,0.79338944,1.2048206
Actn1,ENSMUSG00000015143,Gene Expression,919,True,0.7414181,0.91758794,1.6598924
Susd6,ENSMUSG00000021133,Gene Expression,310,True,0.2135928,0.61449844,0.6258741
Gm26545,ENSMUSG00000097369,Gene Expression,44,True,0.04213144,1.2810742,2.398997
Med6,ENSMUSG00000002679,Gene Expression,207,True,0.12264047,0.48506778,0.2815825
Sipa1l1,ENSMUSG00000042700,Gene Expression,363,True,0.2229853,0.6290824,0.6646681
Acot2,ENSMUSG00000021226,Gene Expression,129,True,0.09701892,0.5516384,0.45866352
Aldh6a1,ENSMUSG00000021238,Gene Expression,30,True,0.020439561,0.51586425,0.36350256
Abcd4,ENSMUSG00000021240,Gene Expression,171,True,0.107277334,0.5484484,0.45017788
Npc2,ENSMUSG00000021242,Gene Expression,1742,True,1.633596,0.85828024,0.25790697
Ylpm1,ENSMUSG00000021244,Gene Expression,358,True,0.22472252,0.6360132,0.68310446
Mlh3,ENSMUSG00000021245,Gene Expression,53,True,0.0337141,0.47984216,0.26768208
Acyp1,ENSMUSG00000008822,Gene Expression,602,True,0.40708894,0.62761384,0.7084731
Nek9,ENSMUSG00000034290,Gene Expression,173,True,0.10456494,0.46677053,0.23291095
Fos,ENSMUSG00000021250,Gene Expression,798,True,0.76371926,1.4369445,3.5628505
Batf,ENSMUSG00000034266,Gene Expression,870,True,0.631292,0.52457,0.21984783
Irf2bpl,ENSMUSG00000034168,Gene Expression,485,True,0.33181113,0.61678195,0.67127025
Gm26698,ENSMUSG00000097208,Gene Expression,32,True,0.022612983,0.5551786,0.46808052
Cipc,ENSMUSG00000034157,Gene Expression,164,True,0.103171185,0.48456126,0.28023514
Alkbh1,ENSMUSG00000079036,Gene Expression,700,True,0.45772597,0.6093365,0.6456983
Galc,ENSMUSG00000021003,Gene Expression,35,True,0.017525308,0.5533206,0.46313816
Eml5,ENSMUSG00000051166,Gene Expression,110,True,0.07475539,0.527262,0.39382103
Foxn3,ENSMUSG00000033713,Gene Expression,774,True,0.5400111,0.7437942,1.0231004
Gpr68,ENSMUSG00000047415,Gene Expression,279,True,0.18544562,0.593341,0.5695943
D130020L05Rik,ENSMUSG00000097121,Gene Expression,31,True,0.024640558,0.83577037,1.2144679
Trip11,ENSMUSG00000021188,Gene Expression,513,True,0.30982995,0.5024252,0.27850407
Atxn3,ENSMUSG00000021189,Gene Expression,117,True,0.06814326,0.48597097,0.28398502
Gm20069,ENSMUSG00000095174,Gene Expression,389,True,0.28701493,0.56937474,0.5084469
Ifi27l2a,ENSMUSG00000079017,Gene Expression,1544,True,2.1350555,2.4661005,2.0929508
Serpina3g,ENSMUSG00000041481,Gene Expression,46,True,0.042838052,1.1357975,2.0125542
Dicer1,ENSMUSG00000041415,Gene Expression,342,True,0.2048373,0.56736434,0.5004952
Atg2b,ENSMUSG00000041341,Gene Expression,78,True,0.04919283,0.8138514,1.1561624
Bcl11b,ENSMUSG00000048251,Gene Expression,1454,True,1.1644326,0.97517705,1.2735424
Evl,ENSMUSG00000021262,Gene Expression,1120,True,0.9900719,0.8743106,0.3975164
Slc25a29,ENSMUSG00000021265,Gene Expression,44,True,0.02972687,0.46091717,0.21734074
Wars,ENSMUSG00000021266,Gene Expression,353,True,0.21123293,0.487306,0.28753626
Hsp90aa1,ENSMUSG00000021270,Gene Expression,1525,True,1.4928383,1.10519,0.5309181
Cinp,ENSMUSG00000021276,Gene Expression,338,True,0.18628575,0.4735128,0.2508457
Tecpr2,ENSMUSG00000021275,Gene Expression,20,True,0.0137668345,0.514639,0.36024338
Rcor1,ENSMUSG00000037896,Gene Expression,299,True,0.18359692,0.51967305,0.37363413
Tnfaip2,ENSMUSG00000021281,Gene Expression,7,True,0.015000056,1.7902586,3.7534516
Mark3,ENSMUSG00000007411,Gene Expression,432,True,0.25567704,0.4967349,0.31261754
Ckb,ENSMUSG00000001270,Gene Expression,50,True,0.034104362,0.5560914,0.47050872
Trmt61a,ENSMUSG00000060950,Gene Expression,144,True,0.109172076,0.5339809,0.4116937
Zfyve21,ENSMUSG00000021286,Gene Expression,40,True,0.024624176,0.4891079,0.2923294
Ppp1r13b,ENSMUSG00000021285,Gene Expression,155,True,0.124816544,0.56867844,0.50399077
Adssl1,ENSMUSG00000011148,Gene Expression,34,True,0.021414246,0.47798193,0.2627338
Siva1,ENSMUSG00000064326,Gene Expression,704,True,0.50933415,0.4876786,0.22785585
Pld4,ENSMUSG00000052160,Gene Expression,50,True,0.037612643,1.0559337,1.8001128
Crip2,ENSMUSG00000006356,Gene Expression,200,True,0.13447987,0.71073556,0.8818694
Crip1,ENSMUSG00000006360,Gene Expression,1903,True,3.329515,2.974615,1.5887258
Tmem121,ENSMUSG00000049036,Gene Expression,30,True,0.018455088,0.6910553,0.829519
Ighd,ENSMUSG00000104213,Gene Expression,40,True,0.035975892,0.65360385,0.72989637
Ighm,ENSMUSG00000076617,Gene Expression,1187,True,1.3996303,5.5294805,7.5023575
Gm30948,ENSMUSG00000103168,Gene Expression,17,True,0.015596828,0.5007628,0.32333204
Sp4,ENSMUSG00000025323,Gene Expression,351,True,0.21823086,0.5161996,0.36439458
Selenop,ENSMUSG00000064373,Gene Expression,359,True,0.35817066,1.175326,2.5896282
Card6,ENSMUSG00000041849,Gene Expression,138,True,0.11117931,0.5573094,0.47374856
Prkaa1,ENSMUSG00000050697,Gene Expression,161,True,0.095964536,0.62363684,0.6501827
Rictor,ENSMUSG00000050310,Gene Expression,573,True,0.36530492,0.81771976,1.3614049
Nipbl,ENSMUSG00000022141,Gene Expression,966,True,0.65813816,0.68038464,0.7907634
Il7r,ENSMUSG00000003882,Gene Expression,529,True,0.6469807,1.4421737,3.5820107
Spef2,ENSMUSG00000072663,Gene Expression,35,True,0.029040784,0.60045886,0.5885282
Amacr,ENSMUSG00000022244,Gene Expression,25,True,0.022799334,0.8942138,1.3699303
Sub1,ENSMUSG00000022205,Gene Expression,1778,True,2.3279605,1.5440863,0.639187
6030458C11Rik,ENSMUSG00000022195,Gene Expression,201,True,0.11516534,0.49872756,0.31791815
Basp1,ENSMUSG00000045763,Gene Expression,48,True,0.051161215,1.1984209,2.1791353
Retreg1,ENSMUSG00000022270,Gene Expression,341,True,0.25650886,0.7397566,0.9590667
Trio,ENSMUSG00000022263,Gene Expression,26,True,0.021131372,0.6589102,0.7440115
Cpq,ENSMUSG00000039007,Gene Expression,16,True,0.01725952,1.0184467,1.7003956
Rrm2b,ENSMUSG00000022292,Gene Expression,144,True,0.095506944,0.5329618,0.40898278
Gm49085,ENSMUSG00000115249,Gene Expression,38,True,0.023352904,0.54726124,0.44702002
Rad21,ENSMUSG00000022314,Gene Expression,832,True,0.6516627,0.7396721,1.0079968
Gm34794,ENSMUSG00000115137,Gene Expression,150,True,0.10894489,0.5879283,0.5551963
Fbxo32,ENSMUSG00000022358,Gene Expression,94,True,0.080205776,0.58304095,0.54219574
Fam91a1,ENSMUSG00000037119,Gene Expression,141,True,0.08081378,0.546645,0.44538075
Mtss1,ENSMUSG00000022353,Gene Expression,126,True,0.10328429,0.58821183,0.5559505
Sqle,ENSMUSG00000022351,Gene Expression,212,True,0.12247888,0.47334212,0.2503917
Trib1,ENSMUSG00000032501,Gene Expression,118,True,0.067885526,0.5287173,0.3976922
Gm2682,ENSMUSG00000115681,Gene Expression,919,True,0.6746481,0.66831875,0.7465531
Fam84b,ENSMUSG00000072568,Gene Expression,31,True,0.024869304,0.73121995,0.9363588
Myc,ENSMUSG00000022346,Gene Expression,251,True,0.20144297,0.7030327,0.8613794
Asap1,ENSMUSG00000022377,Gene Expression,631,True,0.40955463,0.48899722,0.23238479
Efr3a,ENSMUSG00000015002,Gene Expression,768,True,0.5201334,0.63226837,0.7244594
Tmem71,ENSMUSG00000036944,Gene Expression,817,True,0.5717793,0.5571655,0.33928004
Phf20l1,ENSMUSG00000072501,Gene Expression,988,True,0.6623431,0.5857999,0.4441983
Dennd3,ENSMUSG00000036661,Gene Expression,25,True,0.015904145,0.75549185,1.0009233
Slc45a4,ENSMUSG00000079020,Gene Expression,57,True,0.029294606,0.5316521,0.40549895
Ly6d,ENSMUSG00000034634,Gene Expression,14,True,0.03554831,1.8123863,3.8123121
Ly6k,ENSMUSG00000044678,Gene Expression,67,True,0.06772222,0.98615277,1.6144922
AC139671.1,ENSMUSG00000116380,Gene Expression,33,True,0.023071686,0.48929816,0.2928355
Ly6e,ENSMUSG00000022587,Gene Expression,1874,True,2.2782764,1.8109572,1.0599692
Ly6a,ENSMUSG00000075602,Gene Expression,1485,True,1.5957884,1.4515932,1.9229546
Ly6c1,ENSMUSG00000079018,Gene Expression,97,True,0.2663167,2.6501606,7.655049
Ly6c2,ENSMUSG00000022584,Gene Expression,1389,True,2.54372,3.0105512,2.0295992
Gsdmd,ENSMUSG00000022575,Gene Expression,342,True,0.21718809,0.47583577,0.2570249
Zfp623,ENSMUSG00000050846,Gene Expression,30,True,0.024812553,0.71932393,0.9047149
Plec,ENSMUSG00000022565,Gene Expression,672,True,0.42150334,0.62060386,0.68439686
Parp10,ENSMUSG00000063268,Gene Expression,255,True,0.16516617,0.47978115,0.2675198
Grina,ENSMUSG00000022564,Gene Expression,349,True,0.22279112,0.9216254,1.4428463
Smpd5,ENSMUSG00000071724,Gene Expression,106,True,0.0741854,0.50589436,0.3369822
Mroh1,ENSMUSG00000022558,Gene Expression,104,True,0.06576096,0.50004154,0.3214134
Dgat1,ENSMUSG00000022555,Gene Expression,173,True,0.09056706,0.5191621,0.37227502
Ppp1r16a,ENSMUSG00000033819,Gene Expression,113,True,0.06702705,0.4643206,0.22639401
Mfsd3,ENSMUSG00000019080,Gene Expression,44,True,0.025588254,0.5074331,0.34107533
C030006K11Rik,ENSMUSG00000116138,Gene Expression,145,True,0.104847774,0.5104282,0.34904236
Arhgap39,ENSMUSG00000033697,Gene Expression,52,True,0.03997588,0.5714836,0.5114527
Apol10b,ENSMUSG00000050014,Gene Expression,12,True,0.014213866,0.9087321,1.4085494
Ncf4,ENSMUSG00000071715,Gene Expression,581,True,0.36920154,0.48014665,0.20198688
Il2rb,ENSMUSG00000068227,Gene Expression,990,True,0.7097153,0.66044325,0.7176967
