,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Ints11,ENSMUSG00000029034,4,155889103,155869546,+,0.0861,0.14096566,-1.131730079650879,False,,,,,,,,,,,,,,,,-0.20646071434020996
Ube2j2,ENSMUSG00000023286,4,155959604,155943831,+,0.0777,0.5052633,-0.15133798122406006,False,,,,,,,,,,,,,,,,-0.0969768762588501
Sdf4,ENSMUSG00000029076,4,156013610,155992872,+,-0.1246,0.24800974,-0.7129062414169312,False,,,,,,,,,,,,,,,,-0.2829359769821167
Tnfrsf18,ENSMUSG00000041954,4,156028895,156026164,+,-0.0199,5.592785,-6.3681864738464355,False,,,,,,,,,,,,,,,,-6.349380970001221
Noc2l,ENSMUSG00000095567,4,156247616,156236010,+,0.0025,0.3285705,-0.180289626121521,False,,,,,,,,,,,,,,,,0.08856719732284546
Gatad1,ENSMUSG00000007415,5,3657185,3632932,-,0.0585,1.2985333,-0.561150074005127,False,,,,,,,,,,,,,,,,-0.5465452671051025
Ankib1,ENSMUSG00000040351,5,3802925,3690000,-,-0.0188,2.3263576,-2.9828460216522217,False,,,,,,,,,,,,,,,,-2.8172104358673096
Dbf4,ENSMUSG00000002297,5,8422716,8396973,-,0.3091,0.11790978,-0.37470555305480957,False,,,,,,,,,,,,,,,,-0.3653535842895508
Rundc3b,ENSMUSG00000040570,5,8622952,8490334,-,-0.0246,4.336235,-2.351811647415161,False,,,,,,,,,,,,,,,,-2.351499080657959
Crot,ENSMUSG00000003623,5,8997324,8966033,-,0.0447,0.18632407,-1.6123123168945312,False,,,,,,,,,,,,,,,,-0.22390532493591309
Dmtf1,ENSMUSG00000042508,5,9161776,9118801,-,-0.0794,0.9246611,-1.466320514678955,False,,,,,,,,,,,,,,,,-1.2777657508850098
Rsbn1l,ENSMUSG00000039968,5,20956398,20893028,-,-0.0591,0.97179353,-0.5623123645782471,False,,,,,,,,,,,,,,,,-0.48295116424560547
Ptpn12,ENSMUSG00000028771,5,21055911,20986645,-,0.0385,0.9595092,-0.3035060167312622,False,,,,,,,,,,,,,,,,-0.11663448810577393
Dnajc2,ENSMUSG00000029014,5,21785251,21757267,-,0.1593,0.11410291,-0.30046331882476807,False,,,,,,,,,,,,,,,,-0.1690659523010254
Orc5,ENSMUSG00000029012,5,22550429,22486485,-,0.0147,2.6776264,-0.9916385412216187,False,,,,,,,,,,,,,,,,-0.7863755226135254
5031425E22Rik,ENSMUSG00000073147,5,23434269,23382308,-,-0.0374,1.7376835,-0.5065798759460449,False,,,,,,,,,,,,,,,,-0.5027300119400024
Srpk2,ENSMUSG00000062604,5,23684617,23503264,-,-0.0213,1.5338556,-1.2770154476165771,False,,,,,,,,,,,,,,,,-1.239969253540039
Tomm7,ENSMUSG00000028998,5,23844161,23838944,-,0.2547,0.019100202,-5.901383399963379,False,,,,,,,,,,,,,,,,-0.04132950305938721
Rheb,ENSMUSG00000028945,5,24842624,24802823,-,0.146,0.22635989,-1.4337658882141113,False,,,,,,,,,,,,,,,,-0.4144514799118042
Prkag2,ENSMUSG00000028944,5,25100642,24862744,-,-0.0139,0.73701,-0.9590606689453125,False,,,,,,,,,,,,,,,,-0.9572713375091553
Kmt2c,ENSMUSG00000038056,5,25498783,25271798,-,-0.1194,1.6275074,-1.1762654781341553,False,,,,,,,,,,,,,,,,-0.9398980140686035
Tyms,ENSMUSG00000025747,5,30073617,30058202,-,0.4062,0.12860942,0.25757867097854614,True,0.7709314084899845,3.344808412611447,0.24473928341324386,5.875910677464677,0.062393529588977495,0.058410029858350754,0.48368021845817566,0.3872045229636435,0.0,0.0,0.44290348648977634,0.14313694333930557,1.043286256492138,0.30658614532268913,2.276055293969307,0.5145666301250458
Hadha,ENSMUSG00000025745,5,30155162,30118304,-,0.0518,0.13332862,-0.6722674369812012,False,,,,,,,,,,,,,,,,-0.030858993530273438
Ost4,ENSMUSG00000038803,5,30907788,30905885,-,0.2272,0.03619241,-4.221251964569092,False,,,,,,,,,,,,,,,,0.01879638433456421
Preb,ENSMUSG00000045302,5,30960361,30950853,-,0.0161,0.8284002,-0.5149184465408325,False,,,,,,,,,,,,,,,,-0.47492098808288574
Eif2b4,ENSMUSG00000029145,5,31193430,31187558,-,0.0183,0.6705405,-0.1977447271347046,False,,,,,,,,,,,,,,,,-0.029982566833496094
Ppm1g,ENSMUSG00000029147,5,31220687,31202664,-,0.1946,0.27633247,-3.877211570739746,False,,,,,,,,,,,,,,,,0.16347366571426392
Prr14l,ENSMUSG00000054280,5,32854256,32789820,-,0.0316,2.8824272,-1.722733736038208,False,,,,,,,,,,,,,,,,-1.7139949798583984
Ctbp1,ENSMUSG00000037373,5,33274994,33247723,-,0.0172,0.04335227,-0.7275021076202393,False,,,,,,,,,,,,,,,,-0.11340117454528809
Fam53a,ENSMUSG00000037339,5,33629635,33600347,-,-0.037,0.7974226,-2.0803587436676025,False,,,,,,,,,,,,,,,,-0.13056063652038574
Slbp,ENSMUSG00000004642,5,33652574,33634952,-,0.1008,1.6625576,0.04542422294616699,True,0.04578643844382002,0.1467209837309839,0.20613798453264773,14.932285993443708,2.2657332050800316,0.10105793923139572,0.06222084164619446,0.2867946900165417,0.0,0.0,0.18689204413829713,0.2484974759441716,0.13855523297338396,0.5875659730339529,3.665050638227064,0.04565238952636719
Letm1,ENSMUSG00000005299,5,33782817,33739673,-,0.026,0.14475608,-0.40651583671569824,False,,,,,,,,,,,,,,,,-0.06405460834503174
Nop14,ENSMUSG00000036693,5,34660148,34638536,-,-0.0434,0.11838374,-0.42453908920288086,False,,,,,,,,,,,,,,,,-0.19448721408843994
Lrpap1,ENSMUSG00000029103,5,35105766,35091501,-,-0.077,0.4984455,-0.700300931930542,False,,,,,,,,,,,,,,,,0.11450362205505371
Tbc1d14,ENSMUSG00000029192,5,36593276,36490604,-,-0.0138,1.4798415,-1.6839110851287842,False,,,,,,,,,,,,,,,,-1.6088626384735107
Wdr1,ENSMUSG00000005103,5,38563221,38526813,-,0.1671,0.05890849,-0.7207903861999512,False,,,,,,,,,,,,,,,,-0.26434922218322754
Bod1l,ENSMUSG00000061755,5,41844315,41787538,-,-0.0792,0.31418446,-3.287755012512207,False,,,,,,,,,,,,,,,,-0.15045678615570068
Fbxl5,ENSMUSG00000039753,5,43821638,43744615,-,-0.0064,0.9619498,-0.8566687107086182,False,,,,,,,,,,,,,,,,-0.8566690683364868
Tapt1,ENSMUSG00000046985,5,44226626,44175154,-,-0.0707,2.1618752,-0.6818268299102783,False,,,,,,,,,,,,,,,,-0.6308633089065552
Lcorl,ENSMUSG00000015882,5,45857615,45697181,-,-0.0109,4.6019354,-3.701355457305908,False,,,,,,,,,,,,,,,,-3.657402992248535
Dhx15,ENSMUSG00000029169,5,52190514,52150203,-,0.1165,0.41596767,-0.6729260683059692,False,,,,,,,,,,,,,,,,0.10936683416366577
Arap2,ENSMUSG00000037999,5,62766159,62602445,-,0.005,2.1237173,-0.08752298355102539,False,,,,,,,,,,,,,,,,-0.009346961975097656
Rell1,ENSMUSG00000047881,5,63968897,63908897,-,-0.0566,1.5508786,-0.11942803859710693,False,,,,,,,,,,,,,,,,-0.07206451892852783
Rfc1,ENSMUSG00000029191,5,65335670,65261850,-,0.1122,0.37780532,0.3317411541938782,True,0.33583282228724864,1.221888852398022,0.39622184730864485,11.120049567141908,0.18229862049221993,0.07545531541109085,0.19246838986873627,0.3009881828530944,0.0,0.0,0.42751822466239503,0.19531094296227822,0.514844733386718,0.5828748362536905,2.015163708479827,0.42431968450546265
Rpl9,ENSMUSG00000047215,5,65391444,65388364,-,-0.1002,0.010695555,-1.5079874992370605,False,,,,,,,,,,,,,,,,-1.472400188446045
Pds5a,ENSMUSG00000029202,5,65698273,65605721,-,-0.0252,2.0141966,-1.8579602241516113,False,,,,,,,,,,,,,,,,-1.7328553199768066
Rbm47,ENSMUSG00000070780,5,66173118,66016549,-,0.0159,4.513512,0.2705693244934082,False,0.02969679000476277,0.05806672396578497,0.21462509816768932,19.274651631550494,9.166716789007188,0.18145133554935455,0.034294113516807556,0.3011967098434199,0.0,0.0,5.025536255337146e-05,0.4917648821699148,0.10019869937015505,0.6204824315004582,2.0880127283946015,0.3220483064651489
Bend4,ENSMUSG00000092060,5,67428310,67392147,-,-0.0608,3.1475685,-1.4948546886444092,False,,,,,,,,,,,,,,,,-1.1487407684326172
Atp8a1,ENSMUSG00000037685,5,67847434,67618140,-,-0.0542,4.8165693,-2.2410569190979004,False,,,,,,,,,,,,,,,,-2.1710431575775146
Txk,ENSMUSG00000054892,5,72752777,72695978,-,-0.0846,2.2114284,0.19609469175338745,True,0.07522279331539973,0.0632062220069357,0.10381540872659273,20.529846578837486,3.1542756875356037,0.32864663004875183,0.133711576461792,0.26621782098019175,0.0,0.0,0.22013951334103454,1.1227773804280186,0.3903003648437303,0.7954044640591835,6.597871597807482,0.19943171739578247
Fryl,ENSMUSG00000070733,5,73256619,73019987,-,-0.0626,4.0507736,-0.5450147390365601,False,,,,,,,,,,,,,,,,-0.5045796632766724
Scfd2,ENSMUSG00000062110,5,74531759,74204816,-,0.0276,15.027451,-1.5930185317993164,False,,,,,,,,,,,,,,,,-1.5895285606384277
Chic2,ENSMUSG00000029229,5,75044774,74997988,-,0.0163,0.13582174,-0.20152592658996582,False,,,,,,,,,,,,,,,,0.06531697511672974
Clock,ENSMUSG00000029238,5,76304792,76209868,-,-0.0514,7.3716373,-3.1286253929138184,False,,,,,,,,,,,,,,,,-3.115403652191162
Ppat,ENSMUSG00000029246,5,76951578,76913249,-,0.0126,0.28278533,-0.15722191333770752,False,,,,,,,,,,,,,,,,-0.11064422130584717
Hopx,ENSMUSG00000059325,5,77115121,77086988,-,0.2103,0.75139296,-1.0739552974700928,False,,,,,,,,,,,,,,,,0.14459794759750366
Cenpc1,ENSMUSG00000029253,5,86065583,86012024,-,0.0485,1.1711909,-1.0941357612609863,False,,,,,,,,,,,,,,,,-0.9668081998825073
Uba6,ENSMUSG00000035898,5,86172803,86109287,-,-0.0074,1.6273474,-1.0873620510101318,False,,,,,,,,,,,,,,,,-0.978919267654419
Jchain,ENSMUSG00000067149,5,88527891,88519809,-,0.0077,0.0,0.0,False,,,,,,,,,,,,,,,,0.0
Cox18,ENSMUSG00000035505,5,90224001,90214724,-,0.0284,0.3840454,-1.4569363594055176,False,,,,,,,,,,,,,,,,-0.3953131437301636
Ankrd17,ENSMUSG00000055204,5,90366577,90227166,-,0.0047,2.5878816,-1.9305405616760254,False,,,,,,,,,,,,,,,,-1.780278205871582
Rchy1,ENSMUSG00000029397,5,91963068,91948904,-,0.0265,0.46191257,-1.2802741527557373,False,,,,,,,,,,,,,,,,-0.38981616497039795
G3bp2,ENSMUSG00000029405,5,92083719,92052146,-,-0.0112,0.15239337,-2.9945483207702637,False,,,,,,,,,,,,,,,,-0.09946095943450928
Sdad1,ENSMUSG00000029415,5,92310479,92284010,-,-0.0279,0.46362808,-0.23255085945129395,False,,,,,,,,,,,,,,,,-0.2185230255126953
Cxcl10,ENSMUSG00000034855,5,92348889,92346638,-,0.0024,0.4684223,-0.35578107833862305,False,,,,,,,,,,,,,,,,-0.3118506669998169
Nup54,ENSMUSG00000034826,5,92435219,92415540,-,0.0191,0.4142673,-0.6519038677215576,False,,,,,,,,,,,,,,,,-0.6457055807113647
Scarb2,ENSMUSG00000029426,5,92506833,92441314,-,-0.0826,1.4021754,-0.7378543615341187,False,,,,,,,,,,,,,,,,-0.44755256175994873
Ccni,ENSMUSG00000063015,5,93206495,93181933,-,0.0952,0.3089283,-0.41666173934936523,False,,,,,,,,,,,,,,,,-0.19666147232055664
Cnot6l,ENSMUSG00000034724,5,96164171,96070333,-,-0.0155,0.56613714,-0.5608584880828857,False,,,,,,,,,,,,,,,,-0.19477379322052002
Hnrnpd,ENSMUSG00000000568,5,99978938,99955935,-,0.17,0.2648178,-0.12855494022369385,False,,,,,,,,,,,,,,,,0.33652979135513306
Hnrnpdl,ENSMUSG00000029328,5,100039664,100033577,-,0.014,0.2538647,-0.8770477771759033,False,,,,,,,,,,,,,,,,-0.4336463212966919
Sec31a,ENSMUSG00000035325,5,100416234,100361649,-,0.0105,0.57655704,-1.0497751235961914,False,,,,,,,,,,,,,,,,-0.1981501579284668
Lin54,ENSMUSG00000035310,5,100500639,100441918,-,0.1213,3.545612,0.3125944137573242,False,0.01927405154423568,0.0608598813255132,0.25331705099756263,16.465004901696123,7.766638278961182,0.12741610407829285,0.023788072168827057,0.25318906745542413,0.0,0.0,2.8725064336869746e-06,0.32843748936987094,0.06569969427675523,0.8529356380375508,2.848348104584763,0.3875443935394287
Plac8,ENSMUSG00000029322,5,100572245,100553725,-,0.193,0.016924948,0.10616922378540039,False,3.778362230417499,17.313453837685234,0.3186415865438326,9.79168014426008,0.012793117091059686,0.06727041304111481,2.484560251235962,0.30541922248332687,0.0,0.0,0.48994323592531175,0.18381719590429005,7.114697464581194,0.605211592110372,2.133249854329661,0.37498605251312256
Gbp8,ENSMUSG00000034438,5,105139540,105014150,-,-0.0874,0.89737475,0.2654734253883362,True,0.09232583014020457,0.38421876089070667,0.28575188600790363,14.953243047703385,1.1716589487261242,0.07563932985067368,0.07782761007547379,0.22689700876377544,0.0,0.0,0.23307756248026462,0.20948426436455514,0.20926793054516973,0.8769863108386178,2.6779807311682,0.2991039752960205
Zfp644,ENSMUSG00000049606,5,106697287,106616739,-,0.0074,4.3130865,-1.1230363845825195,False,,,,,,,,,,,,,,,,-1.1196820735931396
Fam69a,ENSMUSG00000029270,5,107987085,107908053,-,-0.0501,1.4167508,-1.1497540473937988,False,,,,,,,,,,,,,,,,-1.1234357357025146
Tmed5,ENSMUSG00000063406,5,108132620,108106366,-,-0.003,2.0013583,-0.5417404174804688,False,,,,,,,,,,,,,,,,-0.5150126218795776
Atp5k,ENSMUSG00000050856,5,108434448,108433244,-,0.3706,0.037633024,-0.9418258666992188,False,,,,,,,,,,,,,,,,0.4121597409248352
Gak,ENSMUSG00000062234,5,108629755,108569411,-,-0.0165,1.2418007,-1.040346384048462,False,,,,,,,,,,,,,,,,-1.0374171733856201
Pgam5,ENSMUSG00000029500,5,110269913,110259130,-,0.0261,0.67396826,-0.4975630044937134,False,,,,,,,,,,,,,,,,-0.4394491910934448
Fbrsl1,ENSMUSG00000043323,5,110448503,110361754,-,-0.0287,2.4419446,-2.2476611137390137,False,,,,,,,,,,,,,,,,-2.2401492595672607
Ep400,ENSMUSG00000029505,5,110770717,110664373,-,-0.0389,1.5682098,-1.4749886989593506,False,,,,,,,,,,,,,,,,-1.4314820766448975
Pus1,ENSMUSG00000029507,5,110780659,110773667,-,0.0079,0.4916145,-2.202056407928467,False,,,,,,,,,,,,,,,,0.0384446382522583
Hscb,ENSMUSG00000043510,5,110839777,110829070,-,0.0553,0.0966532,-0.8775985240936279,False,,,,,,,,,,,,,,,,-0.10870897769927979
Sart3,ENSMUSG00000018974,5,113772510,113742446,-,0.0069,0.708306,-0.5203233957290649,False,,,,,,,,,,,,,,,,-0.16058659553527832
Selplg,ENSMUSG00000048163,5,113832644,113818536,-,-0.192,0.6880539,0.5016348659992218,True,1.3864342434898858,0.4773368825936388,0.31378185541874454,11.884508707037218,0.3412914499640465,0.5791442394256592,0.8017946481704712,0.3700485336378633,0.0,0.0,0.45423459815177114,1.9856057761866182,2.802806367134226,0.3763671422431428,2.76224447023055,0.7252236604690552
Coro1c,ENSMUSG00000004530,5,113908758,113842436,-,0.1186,1.0365927,-0.16124951839447021,False,,,,,,,,,,,,,,,,-0.1584005355834961
Gltp,ENSMUSG00000011884,5,114690984,114669398,-,0.2319,0.010683865,-0.22823548316955566,False,,,,,,,,,,,,,,,,-0.04903101921081543
Git2,ENSMUSG00000041890,5,114775517,114727407,-,0.0301,1.1522176,-0.7558236122131348,False,,,,,,,,,,,,,,,,-0.6897584199905396
Unc119b,ENSMUSG00000046562,5,115134975,115122550,-,0.0567,0.564992,-0.9534890651702881,False,,,,,,,,,,,,,,,,-0.05087268352508545
Mlec,ENSMUSG00000048578,5,115158179,115142981,-,-0.0144,0.07512843,-0.43273353576660156,False,,,,,,,,,,,,,,,,-0.1920759677886963
Rnf10,ENSMUSG00000041740,5,115272898,115241412,-,0.0329,0.29247457,-0.19335663318634033,False,,,,,,,,,,,,,,,,-0.035698533058166504
Dynll1,ENSMUSG00000009013,5,115300999,115297110,-,0.3853,0.0035694523,-0.24270212650299072,False,,,,,,,,,,,,,,,,-0.0651780366897583
Cox6a1,ENSMUSG00000041697,5,115348981,115345642,-,0.1829,0.04230267,-0.7633882761001587,False,,,,,,,,,,,,,,,,-0.07305371761322021
Bicdl1,ENSMUSG00000041609,5,115731621,115648175,-,-0.0362,1.1197897,0.2786789536476135,True,0.05469451492267163,0.16033482096971835,0.21158083672579342,10.396849131248207,3.6290460586547852,0.1442236751317978,0.06159929931163788,0.28082016771728685,0.0,0.0,0.07767366049642453,0.3731830783158969,0.1765508186072111,0.709909755177284,2.797052808108746,0.297343373298645
Suds3,ENSMUSG00000066900,5,117116113,117091680,-,0.0497,0.3119757,-0.9214760065078735,False,,,,,,,,,,,,,,,,-0.18233013153076172
Fbxw8,ENSMUSG00000032867,5,118155464,118064965,-,0.0406,1.3871943,-0.5237866640090942,False,,,,,,,,,,,,,,,,-0.4727402925491333
Dtx1,ENSMUSG00000029603,5,120711927,120680202,-,-0.0376,0.28041607,0.16462039947509766,True,0.16485807468140581,0.7357297309438777,0.24179573767569423,10.826688989019924,0.5807033234834671,0.08371660113334656,0.14632661640644073,0.22441268078947152,0.0,0.0,0.24168716631020004,0.2111515888997176,0.515235075662876,1.035462648677601,2.2625809451013725,0.2921631932258606
Oas1a,ENSMUSG00000052776,5,120907521,120896256,-,0.0954,0.6667193,-0.4722079038619995,False,,,,,,,,,,,,,,,,0.03904306888580322
Ptpn11,ENSMUSG00000043733,5,121191397,121130533,-,0.0617,1.137607,-0.9154893159866333,False,,,,,,,,,,,,,,,,-0.38939225673675537
Trafd1,ENSMUSG00000042726,5,121385632,121371725,-,-0.0451,0.32645735,-1.0740933418273926,False,,,,,,,,,,,,,,,,-0.26548802852630615
Atp2a2,ENSMUSG00000029467,5,122502225,122453513,-,-0.0109,3.0578146,-2.0449411869049072,False,,,,,,,,,,,,,,,,-2.036992073059082
Camkk2,ENSMUSG00000029471,5,122779409,122731170,-,-0.0545,0.7824918,-0.6042952537536621,False,,,,,,,,,,,,,,,,-0.25027453899383545
Anapc5,ENSMUSG00000029472,5,122821339,122787459,-,0.1993,0.11271192,-0.40351736545562744,False,,,,,,,,,,,,,,,,0.16404497623443604
Kdm2b,ENSMUSG00000029475,5,122989823,122870665,-,-0.0185,6.9744396,-0.5702064037322998,False,,,,,,,,,,,,,,,,-0.5347422361373901
Clip1,ENSMUSG00000049550,5,123684618,123577795,-,-0.0184,0.72571975,-0.4240938425064087,False,,,,,,,,,,,,,,,,-0.3184131383895874
Zcchc8,ENSMUSG00000029427,5,123721100,123698294,-,0.0052,0.9327018,-0.5139150619506836,False,,,,,,,,,,,,,,,,-0.4446449279785156
Rsrc2,ENSMUSG00000029422,5,123749414,123728426,-,0.0452,0.68629825,-1.0351428985595703,False,,,,,,,,,,,,,,,,-1.0233154296875
Vps37b,ENSMUSG00000066278,5,124032270,124004641,-,-0.1415,2.0032487,0.4216610789299011,True,0.18106371214310446,0.06855114359840753,0.1285939082375116,13.02932983094348,3.906450641155242,0.9688912034034729,0.26042458415031433,0.2925443043714729,0.0,0.0,0.42803456041374666,2.67049725834586,0.7661289082005107,0.6539547493894873,3.9209585707872607,0.5552569925785065
Abcb9,ENSMUSG00000029408,5,124095798,124061530,-,-0.0062,0.8540487,-0.5980420112609863,False,,,,,,,,,,,,,,,,-0.4338573217391968
Mphosph9,ENSMUSG00000038126,5,124327972,124250959,-,-0.023,2.2733428,-0.2176302671432495,False,,,,,,,,,,,,,,,,-0.17654669284820557
Sbno1,ENSMUSG00000038095,5,124426001,124368702,-,-0.0609,0.7264359,-0.6282386779785156,False,,,,,,,,,,,,,,,,-0.43429458141326904
Rilpl2,ENSMUSG00000029401,5,124478366,124463265,-,0.1523,0.4841278,0.7946685999631882,True,0.9080473281769343,1.322921210033682,0.5848363225206076,9.174329090820384,0.2352879875153303,0.2526676058769226,0.5074013471603394,0.3965872350891788,0.0,0.0,0.39422558948532893,0.5357837583116514,1.1768660307380148,0.32590404746506557,1.445701991372886,0.8074501752853394
Eif2b1,ENSMUSG00000029388,5,124579131,124570213,-,0.0699,0.3291841,-1.231569528579712,False,,,,,,,,,,,,,,,,-0.16866624355316162
Ubc,ENSMUSG00000008348,5,125390202,125385965,-,-0.0299,0.02342425,-6.148185729980469,False,,,,,,,,,,,,,,,,-0.11196243762969971
Psph,ENSMUSG00000029446,5,129787449,129765558,-,0.1281,0.11438489,-0.7572495937347412,False,,,,,,,,,,,,,,,,-0.2603607177734375
Chchd2,ENSMUSG00000070493,5,129887470,129881156,-,0.3928,0.01062292,-6.195775985717773,False,,,,,,,,,,,,,,,,-0.034712791442871094
Sbds,ENSMUSG00000025337,5,130255530,130245731,-,0.0103,0.6365684,-0.37876224517822266,False,,,,,,,,,,,,,,,,-0.11971962451934814
Auts2,ENSMUSG00000029673,5,132543344,131437333,-,-0.0591,1.7312635,0.5168710947036743,True,0.09641679333829457,0.20248030708339762,0.34773797706734993,10.346886639689258,3.8434093427658085,0.16228440403938293,0.07199204713106155,0.29453808776808094,0.0,0.0,0.03489611275028628,0.39190077684018476,0.2013688140452422,0.5761701755525358,2.081366481172998,0.5220761597156525
Gtf2i,ENSMUSG00000060261,5,134314760,134237834,-,-0.0478,0.8998182,-0.8421653509140015,False,,,,,,,,,,,,,,,,-0.2824878692626953
Eif4h,ENSMUSG00000040731,5,134639490,134619721,-,0.1492,0.3590181,-3.123763084411621,False,,,,,,,,,,,,,,,,-0.9074302911758423
Hip1,ENSMUSG00000039959,5,135545120,135406531,-,0.0183,13.136,0.5080842971801758,False,0.026586641922892833,0.009568973893537908,0.06757222486461129,31.775251835989405,13.348489236831664,0.4483416974544525,0.05541929230093956,0.2708137419568675,0.0,0.0,0.019779814358470572,2.2798588906316795,0.16296540181441554,0.7182293588699079,13.240681053374189,0.6112406849861145
Ywhag,ENSMUSG00000051391,5,135934616,135908409,-,-0.0123,1.0716192,-0.6542935371398926,False,,,,,,,,,,,,,,,,-0.6474038362503052
Orai2,ENSMUSG00000039747,5,136170713,136147459,-,-0.0875,1.3907586,-0.36433207988739014,False,,,,,,,,,,,,,,,,-0.2314751148223877
Prkrip1,ENSMUSG00000039737,5,136198963,136178127,-,0.0344,0.4604028,-1.230924367904663,False,,,,,,,,,,,,,,,,-0.010352373123168945
Cux1,ENSMUSG00000029705,5,136567490,136248135,-,-0.0084,4.594827,-1.0121593475341797,False,,,,,,,,,,,,,,,,-1.007554531097412
Ap1s1,ENSMUSG00000004849,5,137046135,137034993,-,0.1056,0.25778005,-3.366614818572998,False,,,,,,,,,,,,,,,,0.057965219020843506
Srrt,ENSMUSG00000037364,5,137307674,137295704,-,0.0666,0.16536503,-0.4007432460784912,False,,,,,,,,,,,,,,,,-0.38621771335601807
Agfg2,ENSMUSG00000029722,5,137684726,137650463,-,0.1011,0.43605006,-0.04069793224334717,False,,,,,,,,,,,,,,,,-0.02011394500732422
Mcm7,ENSMUSG00000029730,5,138172422,138164583,-,0.2041,0.13121367,0.5190499126911163,True,0.6565234491183796,3.6344448933499267,0.3962502805222588,11.056989136718899,0.14336595637102922,0.05436364933848381,0.5681604743003845,0.4378310986659506,0.0,0.0,0.460406703703862,0.13420277950917045,1.4202949084534213,0.2600409732134557,2.6932403026181366,0.5789665877819061
Adap1,ENSMUSG00000056413,5,139325622,139271876,-,0.0484,0.5251855,0.2185385823249817,True,0.09523013555920189,0.8469835104020769,0.34643320812483996,10.048548880076623,0.6927062729001046,0.03443468362092972,0.07046444714069366,0.2497151121881861,0.0,0.0,0.03736878016593199,0.10262162410752156,0.1903356460790182,0.8002284282261533,2.1859151396775993,0.25100982189178467
Mad1l1,ENSMUSG00000029554,5,140321552,140008689,-,0.0758,4.3136125,-0.253898024559021,False,,,,,,,,,,,,,,,,-0.24304723739624023
Card11,ENSMUSG00000036526,5,141000582,140872990,-,-0.023,3.0562305,-1.1699459552764893,False,,,,,,,,,,,,,,,,-0.8828030824661255
Tnrc18,ENSMUSG00000039477,5,142817662,142724661,-,0.0042,1.2060418,-1.214284896850586,False,,,,,,,,,,,,,,,,-1.1712698936462402
Actb,ENSMUSG00000029580,5,142906754,142903115,-,0.3637,0.2293314,0.7967785447835922,True,26.375768518139683,1.2584292755014015,0.27835272231477237,25.161330950236835,0.10293813105672599,6.491809368133545,29.79828643798828,0.7023004084740098,0.0,0.0,0.49847456150423264,13.914447877416036,78.57177073380043,0.09411213533318816,3.473820885122664,0.9173259139060974
Rnf216,ENSMUSG00000045078,5,143112994,142990893,-,0.0264,1.1932038,-0.5501469373703003,False,,,,,,,,,,,,,,,,-0.399444580078125
Rac1,ENSMUSG00000001847,5,143528036,143503634,-,0.3028,0.048254065,-1.2144043445587158,False,,,,,,,,,,,,,,,,-0.25365662574768066
Ccz1,ENSMUSG00000029617,5,144014877,143987909,-,0.0254,0.39658523,-1.274860143661499,False,,,,,,,,,,,,,,,,-0.8132437467575073
Tecpr1,ENSMUSG00000066621,5,144223615,144194442,-,-0.155,0.59499526,-0.3734595775604248,False,,,,,,,,,,,,,,,,-0.30476319789886475
Pdap1,ENSMUSG00000029623,5,145140238,145128769,-,0.2758,0.028716676,-2.692103624343872,False,,,,,,,,,,,,,,,,0.09467214345932007
Atp5j2,ENSMUSG00000038690,5,145192062,145183698,-,0.3596,0.016405554,-1.5505359172821045,False,,,,,,,,,,,,,,,,0.1082923412322998
Rnf6,ENSMUSG00000029634,5,146221555,146209192,-,-0.0473,0.4203176,-0.45217418670654297,False,,,,,,,,,,,,,,,,-0.3330127000808716
Lnx2,ENSMUSG00000016520,5,147076586,147016655,-,0.0046,1.460233,-0.8641349077224731,False,,,,,,,,,,,,,,,,-0.8620960712432861
Slc7a1,ENSMUSG00000041313,5,148399904,148327410,-,0.0096,2.38655,-0.8585702180862427,False,,,,,,,,,,,,,,,,-0.8583240509033203
Ubl3,ENSMUSG00000001687,5,148552789,148504635,-,0.0739,0.50070447,-1.3386428356170654,False,,,,,,,,,,,,,,,,-1.3179042339324951
Hmgb1,ENSMUSG00000066551,5,149184489,149046702,-,0.4528,0.051521454,-1.9012949466705322,False,,,,,,,,,,,,,,,,-1.6582412719726562
N4bp2l1,ENSMUSG00000041132,5,150597188,150571644,-,-0.0494,0.6757975,-0.2346581220626831,False,,,,,,,,,,,,,,,,0.2623322606086731
N4bp2l2,ENSMUSG00000029655,5,150666183,150608007,-,-0.0849,1.0851578,-1.424328088760376,False,,,,,,,,,,,,,,,,-1.419970989227295
Rfc3,ENSMUSG00000033970,5,151651242,151642756,-,0.1461,0.14277463,0.6198549568653107,True,0.5455814139623139,4.187870735044402,0.5373667657851169,7.471466944169396,0.0694691263139248,0.038410209119319916,0.30410078167915344,0.4894453468244055,0.0,0.0,0.407159858172452,0.08528622998028051,0.7102034890638856,0.22995284452559736,1.890503929841369,0.7024484276771545
Cdk6,ENSMUSG00000040274,5,3531008,3341485,+,-0.0842,1.2637028,-0.3483550548553467,False,,,,,,,,,,,,,,,,-0.20544219017028809
Fam133b,ENSMUSG00000058503,5,3570238,3543833,+,0.0399,0.5347012,-0.754624605178833,False,,,,,,,,,,,,,,,,-0.3167896270751953
