,gene_ids,feature_types,n_cells,highly_variable,means,dispersions,dispersions_norm,mean,std
Ccdc191,ENSMUSG00000022701,Gene Expression,91,True,0.06924531872220088,0.6620253479355797,0.75229794,-1.9659403185085235e-10,0.19556197210089557
Gramd1c,ENSMUSG00000036292,Gene Expression,14,True,0.013190759468563714,0.7423882861806022,0.96606714,-6.488176298484075e-11,0.08776953008565894
Spice1,ENSMUSG00000043065,Gene Expression,169,True,0.1031350864737907,0.7108391667772768,0.882145,8.441325661392531e-11,0.22674409397399442
Btla,ENSMUSG00000052013,Gene Expression,144,True,0.08913320489088879,0.47818763085760485,0.26328096,2.199187474941738e-10,0.21607095802756315
Cd200,ENSMUSG00000022661,Gene Expression,54,True,0.04011158949859699,0.8347007245199879,1.2116226,5.553503724600349e-11,0.1489383649817534
Morc1,ENSMUSG00000022652,Gene Expression,3,True,0.005937506159378857,1.3492719892062437,2.5804064,-3.753573983800725e-11,0.06127732003212072
Trat1,ENSMUSG00000030775,Gene Expression,181,True,0.19695543440643254,0.9527517915159782,1.525644,7.705486417882984e-11,0.3352568016340651
Retnlg,ENSMUSG00000022651,Gene Expression,11,True,0.31216452618831914,6.304345286128775,20.205595,9.423194881920138e-11,0.18412834399145991
Ift57,ENSMUSG00000032965,Gene Expression,104,True,0.06712048700179574,0.8925540164712725,1.365515,-3.109962085776195e-11,0.1860370791291617
Cd47,ENSMUSG00000055447,Gene Expression,1755,True,1.7796614653566358,0.8915284925892007,0.3512159,6.339498048622692e-10,0.6595115455241184
Bbx,ENSMUSG00000022641,Gene Expression,334,True,0.2276124191520748,0.5444549833540033,0.43955523,-2.510183683519358e-10,0.34220062348285507
Cep97,ENSMUSG00000022604,Gene Expression,470,True,0.2947758238060212,0.5161396303706602,0.3256086,1.4216969534976892e-10,0.3826042153307564
Zbtb11os1,ENSMUSG00000102101,Gene Expression,193,True,0.13840220446560583,0.6682792196797135,0.76893353,-1.4883389981928936e-10,0.27160581753828467
Senp7,ENSMUSG00000052917,Gene Expression,350,True,0.2262182574395298,0.45486654276620875,0.20124575,7.552765065456474e-11,0.33809814659765447
Impg2,ENSMUSG00000035270,Gene Expression,3,True,0.0027241957547647533,0.9844723964589442,1.6100223,1.2658083684782436e-12,0.04087685006625601
Tbc1d23,ENSMUSG00000022749,Gene Expression,172,True,0.11543136376538463,0.7509022784036729,0.98871475,1.3328408939040837e-11,0.2471046609548046
Filip1l,ENSMUSG00000043336,Gene Expression,302,True,0.23769564146746053,0.6603897400820856,0.74794716,2.00776514343442e-10,0.35850102560022784
Cpox,ENSMUSG00000022742,Gene Expression,284,True,0.14494781104353138,0.4646314583657887,0.2272209,-2.5268441946931587e-11,0.2564107007829723
Nsun3,ENSMUSG00000050312,Gene Expression,156,True,0.09586226668164291,0.48031086089833885,0.26892886,-9.329886257328587e-11,0.22320552287986292
Gbe1,ENSMUSG00000022707,Gene Expression,121,True,0.08459162242054521,0.5607335799711272,0.48285708,4.887083277648307e-11,0.21362951202840352
Samsn1,ENSMUSG00000022876,Gene Expression,474,True,0.3006750134214425,0.596725374756631,0.6023858,9.926887907723123e-11,0.38172267971760304
Nrip1,ENSMUSG00000048490,Gene Expression,444,True,0.3531855421372802,1.4069158513404083,3.38504,-3.0933015746023943e-10,0.4316758583805597
D16Ertd472e,ENSMUSG00000022864,Gene Expression,769,True,0.49897317740462077,0.511441873546453,0.30947384,1.291189615969581e-10,0.471442895324582
Mrpl39,ENSMUSG00000022889,Gene Expression,401,True,0.23142533477699892,0.4416884562205533,0.16619143,1.7077023953146074e-10,0.3268409491228466
App,ENSMUSG00000022892,Gene Expression,24,True,0.023881894945466848,0.8805209402534518,1.3335065,-2.908647575759433e-11,0.11816667060157918
AC135964.1,ENSMUSG00000116810,Gene Expression,6,True,0.005135903426167433,0.4354647336507002,0.14963603,2.4992936098093993e-11,0.053390535105180575
N6amt1,ENSMUSG00000044442,Gene Expression,339,True,0.22365375393208697,0.468091131577728,0.23642379,2.9322499665889843e-10,0.34036315477914697
Bach1,ENSMUSG00000025612,Gene Expression,106,True,0.07469025330923139,0.7115005349938436,0.8839043,-1.988154333406925e-10,0.20065236019586377
Scaf4,ENSMUSG00000022983,Gene Expression,245,True,0.14330129662493674,0.4857938666228544,0.2835139,2.7101098176049703e-10,0.26844437401438653
Synj1,ENSMUSG00000022973,Gene Expression,241,True,0.15018217759460648,0.4355211783406967,0.14978617,-1.3328408939040837e-11,0.27807340630944233
Gm15965,ENSMUSG00000085279,Gene Expression,11,True,0.008141258460058013,0.4754696758561668,0.25605106,-5.338305455272086e-11,0.06614968883849953
Paxbp1,ENSMUSG00000022974,Gene Expression,292,True,0.17532456759532813,0.4199065389896781,0.108250506,3.998522681712251e-10,0.29656408201812295
4932438H23Rik,ENSMUSG00000039851,Gene Expression,4,True,0.0036881454754499146,0.44709579076850425,0.18057519,-1.5107536768000938e-11,0.045648313662145716
Ifnar2,ENSMUSG00000022971,Gene Expression,634,True,0.43590477032704733,0.45052962633216154,0.10026658,-1.8326562291181152e-11,0.4612961788575821
AC150035.3,ENSMUSG00000116987,Gene Expression,27,True,0.017269631179982495,0.4551131662504819,0.2019018,-1.1107007449200697e-12,0.09595760403100913
Ifnar1,ENSMUSG00000022967,Gene Expression,492,True,0.31534163648402463,0.5751661618006281,0.5283392,1.4661249832944922e-10,0.39977293234385713
Ifngr2,ENSMUSG00000022965,Gene Expression,112,True,0.10928218754850291,0.6727931284369155,0.7809407,-3.377224452522587e-11,0.24954477616945608
Dnajc28,ENSMUSG00000039763,Gene Expression,12,True,0.011379401378421233,0.6237933925845762,0.6505991,9.580878593631813e-12,0.08141218048025053
Gm10785,ENSMUSG00000085169,Gene Expression,17,True,0.013733035277343042,0.5049915479124762,0.33458063,-3.411499983322855e-11,0.08663760097904946
Runx1,ENSMUSG00000022952,Gene Expression,343,True,0.2037234977608003,0.5125584236922449,0.35470888,3.9374341407416475e-10,0.31850047544822435
Setd4,ENSMUSG00000022948,Gene Expression,234,True,0.15446136539390393,0.6005934289107742,0.58888614,4.376160934985075e-10,0.2845669473087475
Cbr1,ENSMUSG00000051483,Gene Expression,402,True,0.27285659581289706,0.6497304680107697,0.7844354,8.885605959360559e-11,0.37174403843825715
Dopey2,ENSMUSG00000022946,Gene Expression,194,True,0.11339232896234158,0.8008034792733364,1.1214544,-1.288412864107281e-10,0.2392906457387535
Hlcs,ENSMUSG00000040820,Gene Expression,142,True,0.0898516928411411,0.8552603547547615,1.2663121,-4.664943128664293e-11,0.21778494918488808
Pigp,ENSMUSG00000022940,Gene Expression,519,True,0.38029948891020243,0.5906127151587597,0.58139145,-6.664204469520418e-11,0.4400488699348081
Ttc3,ENSMUSG00000040785,Gene Expression,387,True,0.31146452205922914,0.867684854225222,1.5330145,-9.642270841837356e-11,0.4113397825206787
Ets2,ENSMUSG00000022895,Gene Expression,68,True,0.04393201361766674,0.46846235084949295,0.23741125,-5.2758285383703314e-11,0.1530856566167604
Brwd1,ENSMUSG00000022914,Gene Expression,210,True,0.13474304475967466,0.42879395051063196,0.13189144,-1.066272715123267e-10,0.2653008715426246
Hmgn1,ENSMUSG00000040681,Gene Expression,1016,True,0.7935639582513206,0.5739496901098692,0.4007775,3.188405325886175e-10,0.5988974402383915
Prdm15,ENSMUSG00000014039,Gene Expression,48,True,0.03280901524156399,0.5422397862612041,0.4336627,3.609777420990227e-11,0.1321657021343305
Zbtb21,ENSMUSG00000046962,Gene Expression,93,True,0.0655623426158269,0.5644356084451837,0.49270463,8.663465810376544e-11,0.1875707076817511
B230307C23Rik,ENSMUSG00000080717,Gene Expression,375,True,0.24117091262447093,0.42598845406825825,0.12442868,-5.331363575616335e-11,0.3500532211534795
AC165953.2,ENSMUSG00000116858,Gene Expression,114,True,0.077897429118913,0.5768693689428191,0.525779,-1.2606453454842793e-10,0.20364588269854297
1700102H20Rik,ENSMUSG00000116852,Gene Expression,28,True,0.014459337302133248,0.464330450832294,0.22642021,-1.1107007449200698e-11,0.08503527800842281
Arid1b,ENSMUSG00000069729,Gene Expression,219,True,0.14428046498791897,0.7226249815541194,0.91349584,-1.3328408939040837e-11,0.2740095070156651
Zdhhc14,ENSMUSG00000034265,Gene Expression,5,True,0.006102481404177818,1.0201530572234572,1.7049345,-1.7559159188611866e-11,0.06023786940905297
Dynlt1c,ENSMUSG00000000579,Gene Expression,49,True,0.028629807491227607,1.1274409238311685,1.9903253,-6.386529283290401e-11,0.12186093983877329
Rsph3b,ENSMUSG00000023806,Gene Expression,61,True,0.03706790971468482,0.488989229685232,0.2920137,-4.7760132031563e-11,0.13777084973078899
AC122413.1,ENSMUSG00000116618,Gene Expression,9,True,0.0058962461171509235,0.60979043390274,0.61335063,-1.7771211918721116e-11,0.05556209100162617
Tagap,ENSMUSG00000033450,Gene Expression,527,True,0.3513538593471779,0.6411098333684851,0.75482726,2.876714929342981e-10,0.4212198802371541
Ccr6,ENSMUSG00000040899,Gene Expression,7,True,0.005516522906878152,0.5433252472450032,0.43655008,3.7000218565149826e-11,0.054574071941781196
1700010I14Rik,ENSMUSG00000023873,Gene Expression,27,True,0.01798472499869305,0.518925243037507,0.3716449,7.774905214440489e-11,0.09711511982611443
Park2,ENSMUSG00000023826,Gene Expression,3,True,0.003564192661363817,0.7366068405742559,0.95068824,-2.1116059010661806e-11,0.04630868089422425
Airn,ENSMUSG00000078247,Gene Expression,94,True,0.06766441711746171,0.5069661515654466,0.33983317,6.455948079847906e-12,0.19156562654870082
Afdn,ENSMUSG00000068036,Gene Expression,27,True,0.018132576632952844,0.48883084414355876,0.2915924,-9.996306704280627e-12,0.0982775607549596
1600012H06Rik,ENSMUSG00000050088,Gene Expression,254,True,0.13954481051005388,0.509241214502384,0.34588495,1.4216969534976892e-10,0.26321527470437833
Gm3448,ENSMUSG00000079710,Gene Expression,63,True,0.04346498339404181,0.530187546014222,0.40160316,1.1753469992142457e-11,0.15409774832991566
Fam120b,ENSMUSG00000014763,Gene Expression,195,True,0.13387629709678425,0.525932267779612,0.39028394,2.535781864749937e-10,0.26723754529948046
Rgmb,ENSMUSG00000048027,Gene Expression,38,True,0.03335450253830698,0.5351217473329156,0.41472837,2.2363590711608894e-10,0.13701995210243934
BC002059,ENSMUSG00000060149,Gene Expression,115,True,0.07355930493628732,0.46985180441098645,0.24110726,-3.4431723092522165e-10,0.19527231236748538
AC129328.1,ENSMUSG00000116802,Gene Expression,57,True,0.04748378597062149,1.1078815304095742,1.9382964,-8.828335452200617e-11,0.16102474039389825
Gm6712,ENSMUSG00000072761,Gene Expression,9,True,0.008413913543530415,0.6419259299233245,0.6988325,-6.713380636534885e-11,0.06932480377603153
Vmn2r96,ENSMUSG00000091679,Gene Expression,13,True,0.009095026901374282,0.48050862035701386,0.2694549,-5.164758463878325e-11,0.06941714611539192
Zfp160,ENSMUSG00000067942,Gene Expression,110,True,0.07401229132939016,0.6075368784091119,0.6073561,2.6656817878081675e-11,0.1982796103070665
Zfp54,ENSMUSG00000023882,Gene Expression,50,True,0.03015441311362843,0.49923633980483156,0.3192715,-1.0107376778772635e-10,0.12719745205555807
Gm26753,ENSMUSG00000097759,Gene Expression,4,True,0.004309751424747928,1.2363174474771583,2.279942,4.401276269166357e-13,0.05010970221540456
Zfp53,ENSMUSG00000057409,Gene Expression,362,True,0.2184636361151894,0.5417403700125778,0.43233424,-7.441694990964468e-11,0.32549549495108737
9330136K24Rik,ENSMUSG00000097781,Gene Expression,3,True,0.0029750991389579564,0.6714022982888713,0.77724105,3.356364917658579e-11,0.041537008213408444
Zfp983,ENSMUSG00000035868,Gene Expression,35,True,0.018673493484387273,0.43962452324494916,0.16070127,1.4439109683960907e-11,0.09508077061832876
Gm10509,ENSMUSG00000073448,Gene Expression,3,True,0.0027809100100879016,0.49557715103638333,0.3095379,-5.674444284227876e-12,0.0397217682448633
Zfp760,ENSMUSG00000067928,Gene Expression,44,True,0.030143956410247717,0.47865667092374903,0.26452863,-8.552395735884537e-11,0.12741559572885033
Zfp942,ENSMUSG00000071267,Gene Expression,177,True,0.1158807114113879,0.5436308826264259,0.4373631,-2.7767518623001745e-11,0.24714277668293966
Zfp994,ENSMUSG00000096433,Gene Expression,83,True,0.0707600605557415,1.142048860541727,2.0291831,-1.361649694475448e-10,0.19824539515964232
Zfp758,ENSMUSG00000044501,Gene Expression,103,True,0.06425704273164785,0.9595058347360161,1.5436101,1.066272715123267e-10,0.17977716654262493
Zfp946,ENSMUSG00000071266,Gene Expression,26,True,0.02004220963400498,0.5531152774931405,0.46259204,-1.244657328902129e-11,0.10512426038283926
Gm5493,ENSMUSG00000098164,Gene Expression,5,True,0.004136638990574446,0.4594472225437553,0.21343058,3.7581600986318925e-11,0.04783916870485796
Zfp945,ENSMUSG00000059142,Gene Expression,345,True,0.2530033571013689,0.6061591855527232,0.60369134,-2.38800660157815e-11,0.36402307075720125
Tnfrsf12a,ENSMUSG00000023905,Gene Expression,27,True,0.01779246136630998,0.4338915631361878,0.14545132,-9.163281145590576e-12,0.09720292063722175
Pkmyt1,ENSMUSG00000023908,Gene Expression,304,True,0.1466550025983034,0.4472379655890525,0.18095338,6.705855747454921e-11,0.25272787939987323
9530082P21Rik,ENSMUSG00000097006,Gene Expression,13,True,0.00954931390452108,0.4783482396803066,0.26370817,-1.6938186360031064e-11,0.07148952352057089
Prss27,ENSMUSG00000050762,Gene Expression,5,True,0.004465921171910953,0.7790437990531996,1.0635725,2.539480585004017e-12,0.05137568391020007
Abca3,ENSMUSG00000024130,Gene Expression,90,True,0.06587754476338398,0.4681254077247538,0.23651497,1.1957821574508612e-10,0.18911913466443467
Dnase1l2,ENSMUSG00000024136,Gene Expression,16,True,0.01031302627514937,0.4882514545360427,0.2900512,1.0398935724314154e-10,0.07449475610953352
E4f1,ENSMUSG00000024137,Gene Expression,217,True,0.1328692835422957,0.43226952155121884,0.14113662,-2.1103314153481325e-10,0.26159465250690206
Rab26,ENSMUSG00000079657,Gene Expression,21,True,0.011839339831906544,0.43677499658844604,0.1531214,4.2761978679422685e-11,0.07872665914065329
Rab26os,ENSMUSG00000093565,Gene Expression,158,True,0.10572946992194729,0.7675690442624944,1.0330491,7.997045363424502e-11,0.23517422308121597
Pkd1,ENSMUSG00000032855,Gene Expression,123,True,0.09539219044865749,0.8295698060576245,1.1979741,-2.735100584365672e-11,0.22904068664362068
Tsc2,ENSMUSG00000002496,Gene Expression,126,True,0.07159767922615602,0.8167276408300692,1.1638134,2.176973460043337e-10,0.18921218056335679
Nthl1,ENSMUSG00000041429,Gene Expression,30,True,0.021662908493396495,0.47275928229493996,0.24884129,2.0365739440057842e-11,0.10895411960738839
Snhg9,ENSMUSG00000090101,Gene Expression,557,True,0.36594034383026447,0.46585427164848,0.15290011,1.382822427425487e-10,0.4296349701630922
Rpl3l,ENSMUSG00000002500,Gene Expression,3,True,0.0025592962748767684,0.46729543358770265,0.2343072,6.297247491233533e-12,0.03765803933860625
Msrb1,ENSMUSG00000075705,Gene Expression,755,True,0.5431926440688477,2.383392820324874,7.0307007,4.33624512696451e-10,0.48323022875645166
Hagh,ENSMUSG00000024158,Gene Expression,258,True,0.16174160698356285,0.5163222814131415,0.3647209,-1.8215492216689144e-10,0.28590923499971727
Eme2,ENSMUSG00000073436,Gene Expression,18,True,0.010245637703341722,0.4263469309528008,0.12538224,-2.8600544181691796e-11,0.07430524583488077
Mapk8ip3,ENSMUSG00000024163,Gene Expression,149,True,0.08849216453199091,0.4261327195455439,0.12481244,1.0884867300216685e-10,0.21415276833860608
Nme3,ENSMUSG00000073435,Gene Expression,163,True,0.09735069871493399,0.8100900699001194,1.146157,-2.2214014898401397e-11,0.2225945232877042
Ift140,ENSMUSG00000024169,Gene Expression,39,True,0.027143426210131674,0.731099414618216,0.9360382,-1.6327300950325027e-10,0.12079672508264279
Telo2,ENSMUSG00000024170,Gene Expression,170,True,0.11532108727004121,0.42678423217922873,0.12654549,-1.7937817030459126e-10,0.24703804363701024
Clcn7,ENSMUSG00000036636,Gene Expression,87,True,0.05361644066472553,0.44926297543567734,0.18634,6.553134395028411e-11,0.16738812195900998
Rab11fip3,ENSMUSG00000037098,Gene Expression,10,True,0.009041465877438419,0.5276522966536571,0.39485928,-9.752364714502772e-11,0.07158208473552274
Dusp1,ENSMUSG00000024190,Gene Expression,486,True,0.3485853898421786,1.1424560104733177,2.4767349,-9.579793924935602e-12,0.4214005119093556
Gm8225,ENSMUSG00000068604,Gene Expression,4,True,0.0036859688649268055,0.4838739603124504,0.27840686,-1.9848894806313297e-11,0.04569497360799366
Crebrf,ENSMUSG00000048249,Gene Expression,270,True,0.20135834078246445,0.5639033168894297,0.49128872,-1.6082599692459823e-10,0.327301235076
Gm20468,ENSMUSG00000092539,Gene Expression,4,True,0.002891118880606878,0.9466518675462482,1.5094179,1.6864428888688717e-11,0.04242279364070731
Phf1,ENSMUSG00000024193,Gene Expression,184,True,0.13972685740660934,0.8138404094262589,1.1561332,-2.8340223694601157e-10,0.27542253563951785
Ggnbp1,ENSMUSG00000048731,Gene Expression,9,True,0.006441033542766426,0.43631289358123243,0.15189219,-4.09701059932821e-11,0.05958231202034401
Bak1,ENSMUSG00000057789,Gene Expression,783,True,0.5148864245908045,0.5715509273628604,0.5159225,-2.288737722500919e-10,0.4540536559547465
Lemd2,ENSMUSG00000044857,Gene Expression,194,True,0.11434062243041883,0.4210807890557441,0.111374065,1.7771211918721116e-11,0.23967142422595009
AC127341.3,ENSMUSG00000116657,Gene Expression,54,True,0.030009933519613185,0.4226312935099187,0.11549848,-3.554242383744223e-11,0.12438951057513199
Gm15420,ENSMUSG00000087387,Gene Expression,7,True,0.008532506163057793,1.0462748175829975,1.7744197,-8.785518155417687e-11,0.07142696148587019
Pacsin1,ENSMUSG00000040276,Gene Expression,190,True,0.17022463180104455,0.6358787903317054,0.6827469,5.95960368446175e-11,0.30801932261508574
Zfp523,ENSMUSG00000024220,Gene Expression,45,True,0.026329931815445212,0.4398219264600957,0.16122638,9.274351220082582e-11,0.11843378096961955
E230001N04Rik,ENSMUSG00000066170,Gene Expression,117,True,0.08620923943667892,0.5040450978754029,0.33206302,-2.14712337752361e-10,0.21616750563814077
4930539E08Rik,ENSMUSG00000048905,Gene Expression,5,True,0.004220656856525938,0.8492437385185667,1.2503077,-1.3285157774779423e-11,0.04957628685674429
Stk38,ENSMUSG00000024006,Gene Expression,969,True,0.6712019479460253,0.6001127470388712,0.4966407,3.821504750490615e-11,0.5481148416538576
Srsf3,ENSMUSG00000071172,Gene Expression,1502,True,1.4383807887875848,0.902308691627174,0.21123424,-1.1766486016496989e-11,0.6380067935209837
Cdkn1a,ENSMUSG00000023067,Gene Expression,145,True,0.07454684498409718,0.6903638888248321,0.8276798,-7.413927472341465e-11,0.1851392702626865
Cpne5,ENSMUSG00000024008,Gene Expression,4,True,0.002362601653324765,0.4789857826930181,0.26540408,-3.355368378293935e-11,0.036049839849504016
Pi16,ENSMUSG00000024011,Gene Expression,4,True,0.00703210983655648,1.6226007596594294,3.3074737,-1.0371168205691151e-10,0.06520900101019089
Mtch1,ENSMUSG00000024012,Gene Expression,909,True,0.6678953423438428,0.4992072222028563,0.12691596,-2.279019090982868e-10,0.4873625524795606
Pim1,ENSMUSG00000024014,Gene Expression,1279,True,1.2597578748335228,1.4977820448132715,2.99314,1.8602502007497231e-10,0.7600582989293199
Btbd9,ENSMUSG00000062202,Gene Expression,180,True,0.1257289743822464,0.5913485690802125,0.5642944,-2.5546117133161605e-11,0.2592262894073453
1700097N02Rik,ENSMUSG00000099474,Gene Expression,510,True,0.3607772598436808,1.076129386165254,2.2489314,-1.3423859784307407e-10,0.42420375801691745
Dnah8,ENSMUSG00000033826,Gene Expression,106,True,0.06872233925846753,0.46825541130139925,0.23686078,2.998892011284189e-11,0.1913602472806315
Abcg1,ENSMUSG00000024030,Gene Expression,171,True,0.14155470418331273,0.6028040354606617,0.59476644,2.0627144595844694e-10,0.2801920137783587
Akap8l,ENSMUSG00000002625,Gene Expression,255,True,0.1878536376532309,0.6023546515382895,0.59357107,2.2561108881188917e-12,0.3173743595570903
Pglyrp2,ENSMUSG00000079563,Gene Expression,449,True,0.2790310571368503,0.45779108287606746,0.12520654,7.552765065456474e-11,0.3736188702974701
Cyp4f16,ENSMUSG00000048440,Gene Expression,18,True,0.016087385683913963,0.7483828573281581,0.982013,-1.809661252758442e-11,0.09595243873621452
Zfp871,ENSMUSG00000024298,Gene Expression,296,True,0.15986956161146712,0.5076261690960447,0.34158885,2.9322499665889843e-10,0.28024479559552073
Zfp811,ENSMUSG00000055202,Gene Expression,4,True,0.0031774068633989663,0.4232270597362517,0.117083244,-4.656048845355363e-11,0.041554447918552034
Zfp799,ENSMUSG00000095253,Gene Expression,20,True,0.01655119929274367,0.5485948718631428,0.45056754,5.84332720022793e-11,0.09577544599355217
Cyp4f13,ENSMUSG00000024055,Gene Expression,94,True,0.07241317834868162,0.5313552096905105,0.40470922,2.3598052154766638e-11,0.19992195270813815
Zfp952,ENSMUSG00000053390,Gene Expression,86,True,0.05412008077516081,0.4341877823434397,0.14623928,4.442802979680279e-12,0.16887011731707244
Zfp763,ENSMUSG00000067430,Gene Expression,30,True,0.021108704485391386,0.46832281902250916,0.23704009,-6.028046279192664e-13,0.10724114213855825
Zfp563,ENSMUSG00000067424,Gene Expression,8,True,0.0057085134644198525,0.4514117191125603,0.19205576,-2.2352852491516404e-11,0.05499311131036052
Zfp955b,ENSMUSG00000096910,Gene Expression,39,True,0.02925794285695731,0.47443766373139534,0.25330585,6.87327436071509e-12,0.1266945538012285
Zfp81,ENSMUSG00000003929,Gene Expression,63,True,0.050858413261551716,0.7460626306769185,0.97584105,9.63185802235373e-11,0.1690882688209852
Adamts10,ENSMUSG00000024299,Gene Expression,317,True,0.18045808902133126,0.7921345371871277,1.0983945,-3.998522681712251e-11,0.3005705348143416
Myo1f,ENSMUSG00000024300,Gene Expression,795,True,0.5223221035866451,0.46728560571377603,0.15781613,-1.4505057540690535e-10,0.4533388535587051
Kank3,ENSMUSG00000042099,Gene Expression,28,True,0.016118812151017275,0.6063620337238579,0.6042309,1.4994460056420943e-11,0.09067030136779791
Rps28,ENSMUSG00000067288,Gene Expression,1928,True,4.178016435015015,2.7379515790653994,2.0983264,-4.7676829475694e-10,0.49128986801784796
Platr17,ENSMUSG00000092349,Gene Expression,85,True,0.07644242202297925,0.8291128151426098,1.1967585,-9.107746108344572e-11,0.209060882344047
BC051226,ENSMUSG00000092564,Gene Expression,168,True,0.11241147349339661,0.5844614059557659,0.5459742,2.8878219367921814e-10,0.24255479595405663
Gm19412,ENSMUSG00000101438,Gene Expression,17,True,0.011931300242806019,1.529711298521454,3.0603833,9.85746911116562e-12,0.07975006415785423
Rgl2,ENSMUSG00000041354,Gene Expression,204,True,0.1319502879132129,0.6978241381425051,0.8475244,-1.7771211918721118e-10,0.2609316427753058
Rps18,ENSMUSG00000008668,Gene Expression,1936,True,4.213032627541044,2.2619108564870904,0.40758857,7.335831326214273e-11,0.4041436088902584
H2-K1,ENSMUSG00000061232,Gene Expression,1963,True,2.883638535343624,1.4690310176590942,0.26705104,-2.8430901997604397e-10,0.4589312962829272
H2-Ke6,ENSMUSG00000073422,Gene Expression,663,True,0.4706327960010446,0.6341465477443279,0.7309114,3.4653863241506177e-10,0.47978052749973055
Col11a2,ENSMUSG00000024330,Gene Expression,6,True,0.003581121634711201,0.8051159592794676,1.1329257,-1.5365247271041322e-11,0.04496904107817285
BC051537,ENSMUSG00000098197,Gene Expression,5,True,0.005510800794070279,0.8771030343942924,1.3244147,6.688628157928383e-11,0.05757165630235956
H2-Oa,ENSMUSG00000024334,Gene Expression,212,True,0.17777160883067422,0.8235074930713393,1.181848,-1.2078870601005758e-10,0.3135935804417165
H2-DMa,ENSMUSG00000037649,Gene Expression,508,True,0.3934389348894839,0.6774272309057645,0.87956184,2.9017056961036825e-10,0.45023435599246864
H2-DMb1,ENSMUSG00000079547,Gene Expression,9,True,0.012601718832967955,1.4901981346188555,2.9552765,4.6198209109019154e-11,0.0880670072197529
H2-Ob,ENSMUSG00000041538,Gene Expression,52,True,0.040082644777035464,0.4685611778855917,0.23767413,2.7680745127304866e-11,0.14877610066061425
H2-Ab1,ENSMUSG00000073421,Gene Expression,19,True,0.05449885195985524,3.18598096010279,7.466139,1.180119541477574e-11,0.15546122463508902
H2-Aa,ENSMUSG00000036594,Gene Expression,17,True,0.05990358279994553,3.390047963176121,8.008966,-2.38800660157815e-11,0.15815237427431003
H2-Eb1,ENSMUSG00000060586,Gene Expression,16,True,0.04239090909003775,2.998337460094872,6.966998,-1.5515101030602226e-11,0.14042414602541245
Notch4,ENSMUSG00000015468,Gene Expression,8,True,0.005891398211491417,1.0712538904707922,1.8408651,1.180119541477574e-11,0.05688658366590899
Pbx2,ENSMUSG00000034673,Gene Expression,171,True,0.105423289027515,0.6304598616399247,0.6683323,2.06590338555133e-10,0.23360769378587742
Rnf5,ENSMUSG00000015478,Gene Expression,490,True,0.30650090560721166,0.45288533595151437,0.10835742,-9.026179022389505e-11,0.3873376330555038
Egfl8,ENSMUSG00000015467,Gene Expression,32,True,0.02579522865473849,0.7075531803783367,0.87340415,2.1888614289538094e-11,0.12115088849274791
Prrt1,ENSMUSG00000015476,Gene Expression,73,True,0.05213341159128293,0.4737471333080437,0.25146902,-1.6577317084801661e-10,0.1683259246372502
Zbtb12,ENSMUSG00000049823,Gene Expression,18,True,0.012001256105431565,0.4704874612023034,0.24279813,3.4362304295964658e-12,0.08084606125691175
Vars,ENSMUSG00000007029,Gene Expression,676,True,0.42446659502006623,0.5385840318433501,0.40269542,3.1078795218794704e-10,0.4432396850923838
Sapcd1,ENSMUSG00000036185,Gene Expression,5,True,0.0034729319921137833,0.6919201740558624,0.8318196,1.9286222920153838e-11,0.04437721568742707
Clic1,ENSMUSG00000007041,Gene Expression,1833,True,2.0616357783001544,1.0006872585024278,0.13978311,4.922833957875422e-10,0.5993327533612166
Ly6g5b,ENSMUSG00000043807,Gene Expression,22,True,0.01584676316738724,0.6191663709209049,0.63829106,-4.2761978679422685e-11,0.09250247839042558
D17H6S53E,ENSMUSG00000043311,Gene Expression,109,True,0.06657955393993632,0.5291421886623995,0.3988225,-5.109223426632321e-11,0.18620080588747964
Aif1,ENSMUSG00000024397,Gene Expression,11,True,0.0114714896167643,1.2676810251226391,2.3633707,4.539989294860785e-11,0.08183308297281244
Lst1,ENSMUSG00000073412,Gene Expression,159,True,0.14544966798382394,1.8080855095954171,3.8008718,-1.1551287747168726e-10,0.27741611585403203
Ltb,ENSMUSG00000024399,Gene Expression,1571,True,1.8897702696394394,1.804722001982279,2.2419052,-3.2196437843370524e-10,0.8429989217405238
Tnf,ENSMUSG00000024401,Gene Expression,67,True,0.041717637669676934,0.6031594714384271,0.59571195,2.4435416388241536e-11,0.14948449570815153
Lta,ENSMUSG00000024402,Gene Expression,36,True,0.023910421727037393,0.45624675583788216,0.20491719,8.870854465092089e-11,0.11355843598578505
H2-Q2,ENSMUSG00000091705,Gene Expression,7,True,0.006047944514851906,0.6659063666070228,0.76262164,4.268550953633981e-11,0.05929199295145046
H2-Q4,ENSMUSG00000035929,Gene Expression,1045,True,0.7649826836682998,0.7738306539008414,1.133155,-2.099224407898932e-10,0.589628964253104
H2-Q6,ENSMUSG00000073409,Gene Expression,1178,True,0.8326433620384489,0.7325729451098951,0.19912429,1.2186469735669891e-10,0.6008891359057685
H2-Q10,ENSMUSG00000067235,Gene Expression,603,True,0.36802629864741765,0.7497126264305145,1.127831,-2.0870761185013686e-10,0.3905037998802275
Tcf19,ENSMUSG00000050410,Gene Expression,417,True,0.2745499980916357,0.5512904835974666,0.4463366,-4.8220031558756466e-11,0.333333611795666
