,gene_ids,feature_types,n_cells,highly_variable,means,dispersions,dispersions_norm
Zc3h14,ENSMUSG00000021012,Gene Expression,331,True,0.30674854,0.599471,0.31190082
Eml5,ENSMUSG00000051166,Gene Expression,71,True,0.075160764,0.55092454,0.26738545
Foxn3,ENSMUSG00000033713,Gene Expression,532,True,0.57670295,0.86146563,1.2564858
Nrde2,ENSMUSG00000021179,Gene Expression,139,True,0.12934954,0.5264746,0.20413029
Gpr68,ENSMUSG00000047415,Gene Expression,196,True,0.20522721,0.6874974,0.620717
D130020L05Rik,ENSMUSG00000097121,Gene Expression,25,True,0.029738288,0.874886,1.1055155
Trip11,ENSMUSG00000021188,Gene Expression,334,True,0.31888893,0.6216628,0.38695502
Golga5,ENSMUSG00000021192,Gene Expression,180,True,0.15807632,0.54358673,0.24840158
Gm20069,ENSMUSG00000095174,Gene Expression,287,True,0.33302438,0.6204656,0.38290596
Gm20604,ENSMUSG00000041716,Gene Expression,86,True,0.06294679,0.5681486,0.31194633
Ifi27l2a,ENSMUSG00000079017,Gene Expression,986,True,2.0064552,2.4129424,3.478239
Serpina3g,ENSMUSG00000041481,Gene Expression,25,True,0.036358178,1.1111712,1.716816
Dicer1,ENSMUSG00000041415,Gene Expression,236,True,0.23070824,0.6709827,0.5779914
Atg2b,ENSMUSG00000041341,Gene Expression,44,True,0.046549913,1.0129856,1.462797
Bcl11b,ENSMUSG00000048251,Gene Expression,986,True,1.2404991,1.0506301,0.32144672
Evl,ENSMUSG00000021262,Gene Expression,751,True,1.0420358,0.9537786,0.99451506
Wars,ENSMUSG00000021266,Gene Expression,228,True,0.2089883,0.54151237,0.24303494
Hsp90aa1,ENSMUSG00000021270,Gene Expression,993,True,1.4713333,1.1954919,0.65289354
Cinp,ENSMUSG00000021276,Gene Expression,219,True,0.18196143,0.5928997,0.37598056
Tecpr2,ENSMUSG00000021275,Gene Expression,12,True,0.014912227,0.63609034,0.48772034
Rcor1,ENSMUSG00000037896,Gene Expression,204,True,0.20118228,0.60053325,0.39572957
Tnfaip2,ENSMUSG00000021281,Gene Expression,4,True,0.015565715,1.945247,3.8746777
Mark3,ENSMUSG00000007411,Gene Expression,292,True,0.2680459,0.58528775,0.26393223
Ckb,ENSMUSG00000001270,Gene Expression,30,True,0.037184205,0.59881264,0.39127815
Trmt61a,ENSMUSG00000060950,Gene Expression,105,True,0.12325419,0.55108815,0.26780874
Ppp1r13b,ENSMUSG00000021285,Gene Expression,101,True,0.13459437,0.65756917,0.5432889
Adssl1,ENSMUSG00000011148,Gene Expression,19,True,0.021326397,0.6010143,0.39697415
Pld4,ENSMUSG00000052160,Gene Expression,28,True,0.032903917,1.1052434,1.7014799
Nudt14,ENSMUSG00000002804,Gene Expression,207,True,0.1973322,0.5289202,0.21045731
Crip2,ENSMUSG00000006356,Gene Expression,113,True,0.111043766,0.64845103,0.51969904
Crip1,ENSMUSG00000006360,Gene Expression,1256,True,3.2341096,2.992879,1.1672077
Tmem121,ENSMUSG00000049036,Gene Expression,18,True,0.022342924,0.8242196,0.974435
Ighd,ENSMUSG00000104213,Gene Expression,32,True,0.045344513,0.66896373,0.57276803
Ighm,ENSMUSG00000076617,Gene Expression,819,True,1.5238,5.7587833,8.164192
Sp4,ENSMUSG00000025323,Gene Expression,245,True,0.23810722,0.5839979,0.3529505
Selenop,ENSMUSG00000064373,Gene Expression,260,True,0.41871086,1.2625561,2.5544984
Card6,ENSMUSG00000041849,Gene Expression,104,True,0.1338063,0.6175161,0.43966642
Prkaa1,ENSMUSG00000050697,Gene Expression,91,True,0.08945853,0.83947664,1.013907
Rictor,ENSMUSG00000050310,Gene Expression,375,True,0.38161933,0.9750457,1.5821193
Nipbl,ENSMUSG00000022141,Gene Expression,617,True,0.6630664,0.8143753,1.0750445
Il7r,ENSMUSG00000003882,Gene Expression,361,True,0.66844845,1.4201254,3.4090288
Amacr,ENSMUSG00000022244,Gene Expression,16,True,0.023221929,1.0273588,1.4999822
Sub1,ENSMUSG00000022205,Gene Expression,1172,True,2.2549584,1.5777423,0.58201885
6030458C11Rik,ENSMUSG00000022195,Gene Expression,133,True,0.12793514,0.6254985,0.46031782
Basp1,ENSMUSG00000045763,Gene Expression,39,True,0.06417407,1.2583244,2.09752
Retreg1,ENSMUSG00000022270,Gene Expression,246,True,0.28926805,0.8200585,1.0579425
Trio,ENSMUSG00000022263,Gene Expression,21,True,0.026090542,0.68994606,0.62705207
Dap,ENSMUSG00000039168,Gene Expression,653,True,0.7993195,0.7028488,0.28186277
Cpq,ENSMUSG00000039007,Gene Expression,15,True,0.024120808,1.0412031,1.5357994
Laptm4b,ENSMUSG00000022257,Gene Expression,12,True,0.014993005,0.8198207,0.96305454
Rpl30,ENSMUSG00000058600,Gene Expression,1278,True,3.5138652,1.6692433,0.69800574
Rrm2b,ENSMUSG00000022292,Gene Expression,101,True,0.10777026,0.6213282,0.44952872
Gm49085,ENSMUSG00000115249,Gene Expression,24,True,0.022942496,0.5907296,0.37036625
Rad21,ENSMUSG00000022314,Gene Expression,538,True,0.6443935,0.83259785,1.1452569
Gm34794,ENSMUSG00000115137,Gene Expression,99,True,0.116309024,0.70450103,0.66470766
Fbxo32,ENSMUSG00000022358,Gene Expression,63,True,0.08823918,0.66272044,0.5566159
Fam91a1,ENSMUSG00000037119,Gene Expression,95,True,0.08913794,0.6784213,0.59723604
Mtss1,ENSMUSG00000022353,Gene Expression,85,True,0.104456134,0.615764,0.43513355
Sqle,ENSMUSG00000022351,Gene Expression,134,True,0.12475402,0.59511775,0.38171896
Trib1,ENSMUSG00000032501,Gene Expression,88,True,0.07938432,0.6049329,0.40711206
Gm2682,ENSMUSG00000115681,Gene Expression,622,True,0.7133417,0.75110775,0.83127165
Fam84b,ENSMUSG00000072568,Gene Expression,20,True,0.027191827,0.814765,0.9499747
Myc,ENSMUSG00000022346,Gene Expression,164,True,0.21485731,0.7763135,0.8504957
Efr3a,ENSMUSG00000015002,Gene Expression,517,True,0.55228597,0.7502403,0.8279294
Tmem71,ENSMUSG00000036944,Gene Expression,528,True,0.5795356,0.6597853,0.4794017
Phf20l1,ENSMUSG00000072501,Gene Expression,672,True,0.6950265,0.67591935,0.54156715
Zfat,ENSMUSG00000022335,Gene Expression,11,True,0.012780474,0.77959853,0.85899454
Dennd3,ENSMUSG00000036661,Gene Expression,19,True,0.018202767,0.88762224,1.1384659
Slc45a4,ENSMUSG00000079020,Gene Expression,34,True,0.030999143,0.7212952,0.7081563
Ly6d,ENSMUSG00000034634,Gene Expression,11,True,0.04863307,1.8610408,3.6568253
Ly6k,ENSMUSG00000044678,Gene Expression,53,True,0.08117302,1.0373776,1.5259023
AC139671.1,ENSMUSG00000116380,Gene Expression,20,True,0.024256907,0.56820124,0.3120825
Ly6e,ENSMUSG00000022587,Gene Expression,1251,True,2.284859,1.9375889,1.1044289
Ly6i,ENSMUSG00000022586,Gene Expression,7,True,0.013312309,1.4382482,2.5630062
Ly6a,ENSMUSG00000075602,Gene Expression,942,True,1.5507876,1.555924,1.2461743
Ly6c1,ENSMUSG00000079018,Gene Expression,81,True,0.36389747,2.6647966,7.2969685
Ly6c2,ENSMUSG00000022584,Gene Expression,795,True,2.2922919,3.1749618,2.9007945
Gsdmd,ENSMUSG00000022575,Gene Expression,225,True,0.22273554,0.56164634,0.29512414
Zfp623,ENSMUSG00000050846,Gene Expression,25,True,0.031241959,0.7523668,0.7885425
Plec,ENSMUSG00000022565,Gene Expression,429,True,0.4185827,0.7005427,0.65373206
Parp10,ENSMUSG00000063268,Gene Expression,160,True,0.16567959,0.6102968,0.4209891
Grina,ENSMUSG00000022564,Gene Expression,221,True,0.22930676,1.123426,1.7485205
Smpd5,ENSMUSG00000071724,Gene Expression,79,True,0.08506192,0.56804645,0.31168205
Maf1,ENSMUSG00000022553,Gene Expression,584,True,0.59248775,0.59999436,0.24902447
Mroh1,ENSMUSG00000022558,Gene Expression,73,True,0.07822901,0.55003697,0.26508918
Dgat1,ENSMUSG00000022555,Gene Expression,116,True,0.09527326,0.6431905,0.5060894
Fbxl6,ENSMUSG00000022559,Gene Expression,316,True,0.29736117,0.60425174,0.3280697
Ppp1r16a,ENSMUSG00000033819,Gene Expression,69,True,0.06773757,0.5996574,0.39346367
Mfsd3,ENSMUSG00000019080,Gene Expression,32,True,0.02847883,0.57386655,0.32673937
C030006K11Rik,ENSMUSG00000116138,Gene Expression,98,True,0.11588517,0.5927284,0.37553737
Arhgap39,ENSMUSG00000033697,Gene Expression,39,True,0.046775237,0.620053,0.44622967
Apol10b,ENSMUSG00000050014,Gene Expression,10,True,0.015846772,0.83503914,1.0024266
Foxred2,ENSMUSG00000016552,Gene Expression,13,True,0.01422456,0.6872991,0.620204
Ncf4,ENSMUSG00000071715,Gene Expression,376,True,0.37354395,0.597798,0.30624267
Il2rb,ENSMUSG00000068227,Gene Expression,605,True,0.6909388,0.7761556,0.9277822
C1qtnf6,ENSMUSG00000022440,Gene Expression,44,True,0.033941913,0.7094729,0.6775705
AL590144.2,ENSMUSG00000116097,Gene Expression,256,True,0.2816493,0.62196225,0.3879678
Mfng,ENSMUSG00000018169,Gene Expression,369,True,0.36732092,0.57259,0.22098757
Lgals1,ENSMUSG00000068220,Gene Expression,1014,True,3.365226,3.810825,2.0105643
H1f0,ENSMUSG00000096210,Gene Expression,171,True,0.17898613,0.70052284,0.65441555
Micall1,ENSMUSG00000033039,Gene Expression,71,True,0.08181008,0.90040654,1.1715405
Maff,ENSMUSG00000042622,Gene Expression,13,True,0.014679662,0.6169657,0.43824247
Tmem184b,ENSMUSG00000009035,Gene Expression,90,True,0.08391503,0.655194,0.53714395
Sun2,ENSMUSG00000042524,Gene Expression,392,True,0.38617617,0.5872851,0.2706874
Dnal4,ENSMUSG00000022420,Gene Expression,61,True,0.07272437,0.7389808,0.7539113
Cbx6,ENSMUSG00000089715,Gene Expression,180,True,0.171743,0.5348717,0.22585468
Tnrc6b,ENSMUSG00000047888,Gene Expression,655,True,0.68024087,0.61715806,0.315157
St13,ENSMUSG00000022403,Gene Expression,632,True,0.7003137,0.67807406,0.5498693
Zc3h7b,ENSMUSG00000022390,Gene Expression,95,True,0.10050372,0.9233381,1.2308674
Tef,ENSMUSG00000022389,Gene Expression,26,True,0.03736935,0.7012231,0.6562272
Tob2,ENSMUSG00000048546,Gene Expression,377,True,0.4152841,0.82726496,1.0823152
Tcf20,ENSMUSG00000041852,Gene Expression,205,True,0.19242813,0.6076102,0.41403863
Gm20324,ENSMUSG00000100199,Gene Expression,141,True,0.15336838,0.5638299,0.30077326
Nfam1,ENSMUSG00000058099,Gene Expression,11,True,0.029603763,1.9267651,3.8268623
Poldip3,ENSMUSG00000041815,Gene Expression,336,True,0.29703096,0.58429074,0.26056027
Parvg,ENSMUSG00000022439,Gene Expression,347,True,0.34161994,0.6094742,0.34573233
Rtl6,ENSMUSG00000055745,Gene Expression,15,True,0.019646056,0.59492666,0.3812246
Gm29666,ENSMUSG00000100967,Gene Expression,31,True,0.031982277,0.5815115,0.34651786
AC162302.1,ENSMUSG00000116004,Gene Expression,11,True,0.015951268,0.5988764,0.39144313
Gramd4,ENSMUSG00000035900,Gene Expression,248,True,0.25453976,0.54749745,0.2585191
Cerk,ENSMUSG00000035891,Gene Expression,88,True,0.09387772,0.573163,0.32491913
Selenoo,ENSMUSG00000035757,Gene Expression,157,True,0.15437171,0.5623054,0.29682916
Hdac10,ENSMUSG00000062906,Gene Expression,55,True,0.053788185,0.6037775,0.40412295
Dennd6b,ENSMUSG00000015377,Gene Expression,30,True,0.039453004,1.3800092,2.4123344
Chkb,ENSMUSG00000022617,Gene Expression,265,True,0.24414986,0.5756093,0.33124816
C730034F03Rik,ENSMUSG00000079242,Gene Expression,62,True,0.070339315,0.6037242,0.40398493
Gxylt1,ENSMUSG00000036197,Gene Expression,122,True,0.101944394,0.8262805,0.9797668
Pus7l,ENSMUSG00000033356,Gene Expression,91,True,0.09131633,0.902764,1.1776396
A130051J06Rik,ENSMUSG00000097643,Gene Expression,10,True,0.013848026,0.53557575,0.22767614
Ano6,ENSMUSG00000064210,Gene Expression,195,True,0.18892002,0.6729906,0.58318615
2610037D02Rik,ENSMUSG00000097536,Gene Expression,90,True,0.11956178,1.0728413,1.6176515
Scaf11,ENSMUSG00000033228,Gene Expression,802,True,1.1189969,1.5154525,0.83904624
Slc38a2,ENSMUSG00000022462,Gene Expression,831,True,0.9453761,0.9935253,1.1073976
Amigo2,ENSMUSG00000048218,Gene Expression,25,True,0.0388159,0.7834987,0.86908484
Rapgef3,ENSMUSG00000022469,Gene Expression,7,True,0.01506612,1.0649489,1.5972328
Hdac7,ENSMUSG00000022475,Gene Expression,506,True,0.5346557,0.6949661,0.61495507
9330020H09Rik,ENSMUSG00000091050,Gene Expression,36,True,0.042868335,0.57631415,0.33307165
Adcy6,ENSMUSG00000022994,Gene Expression,12,True,0.021356711,1.0492151,1.5565274
Arf3,ENSMUSG00000051853,Gene Expression,365,True,0.38748875,0.5957118,0.29918715
Kmt2d,ENSMUSG00000048154,Gene Expression,247,True,0.25637722,0.5754001,0.33070692
Lmbr1l,ENSMUSG00000022999,Gene Expression,210,True,0.21453118,0.62405103,0.45657313
Tuba1b,ENSMUSG00000023004,Gene Expression,984,True,1.8576925,2.1050215,2.728575
Tuba1a,ENSMUSG00000072235,Gene Expression,787,True,1.04524,0.83750653,0.664297
Tuba1c,ENSMUSG00000043091,Gene Expression,506,True,0.69103926,1.2896453,2.906283
Kcnh3,ENSMUSG00000037579,Gene Expression,8,True,0.012885346,0.65227866,0.52960163
Fmnl3,ENSMUSG00000023008,Gene Expression,55,True,0.06287762,0.59757704,0.38808146
Nckap5l,ENSMUSG00000023009,Gene Expression,29,True,0.041302633,0.80382067,0.92166036
Racgap1,ENSMUSG00000023015,Gene Expression,466,True,0.57593036,0.8956668,1.3882645
Slc11a2,ENSMUSG00000023030,Gene Expression,129,True,0.13689592,0.8579122,1.0616021
Tfcp2,ENSMUSG00000009733,Gene Expression,29,True,0.032046348,0.60171086,0.3987762
Cela1,ENSMUSG00000023031,Gene Expression,39,True,0.034313094,1.1499064,1.8170288
Galnt6,ENSMUSG00000037280,Gene Expression,251,True,0.26032808,0.61997354,0.44602412
Acvrl1,ENSMUSG00000000530,Gene Expression,27,True,0.038047466,0.5343522,0.22451063
Grasp,ENSMUSG00000000531,Gene Expression,76,True,0.06893813,0.66734403,0.5685777
Nr4a1,ENSMUSG00000023034,Gene Expression,232,True,0.22999549,0.8274259,0.98273015
Zfp740,ENSMUSG00000046897,Gene Expression,219,True,0.23216784,0.64829475,0.51929474
Rarg,ENSMUSG00000001288,Gene Expression,81,True,0.11726111,1.0497544,1.5579226
Atf7,ENSMUSG00000099083,Gene Expression,112,True,0.10520422,0.5555512,0.27935514
Calcoco1,ENSMUSG00000023055,Gene Expression,61,True,0.07947918,0.5748319,0.3292369
1700037C18Rik,ENSMUSG00000005983,Gene Expression,99,True,0.10858642,0.5758424,0.33185112
Cluap1,ENSMUSG00000014232,Gene Expression,188,True,0.18656091,0.6794584,0.5999191
Gm15537,ENSMUSG00000085048,Gene Expression,13,True,0.019410813,0.83574575,1.0042547
Nlrc3,ENSMUSG00000049871,Gene Expression,292,True,0.2876741,0.984066,1.6126267
Tfap4,ENSMUSG00000005718,Gene Expression,95,True,0.10581747,0.59386367,0.3784745
Coro7,ENSMUSG00000039637,Gene Expression,341,True,0.31722313,0.83601046,1.111893
Dnaja3,ENSMUSG00000004069,Gene Expression,166,True,0.1695296,0.5777168,0.33670056
Cdip1,ENSMUSG00000004071,Gene Expression,178,True,0.19887052,0.8221487,0.9690773
Mgrn1,ENSMUSG00000022517,Gene Expression,45,True,0.05330053,0.5343786,0.22457893
Rogdi,ENSMUSG00000022540,Gene Expression,42,True,0.04058389,0.57373685,0.32640383
1810013L24Rik,ENSMUSG00000022507,Gene Expression,156,True,0.1518832,0.5335791,0.22251059
Rpl39l,ENSMUSG00000039209,Gene Expression,18,True,0.03786279,1.2701521,2.12812
Socs1,ENSMUSG00000038037,Gene Expression,237,True,0.3680701,0.98281974,1.6084117
Rmi2,ENSMUSG00000037991,Gene Expression,166,True,0.13883041,0.5597939,0.2903316
Litaf,ENSMUSG00000022500,Gene Expression,111,True,0.08743285,0.6576765,0.5435666
Snn,ENSMUSG00000037972,Gene Expression,15,True,0.020639125,0.5600849,0.29108444
Txndc11,ENSMUSG00000022498,Gene Expression,195,True,0.16662635,0.5446333,0.25110927
Zc3h7a,ENSMUSG00000037965,Gene Expression,387,True,0.35367647,0.5832106,0.25690714
Snx29,ENSMUSG00000071669,Gene Expression,33,True,0.039165277,0.59534776,0.38231406
Mkl2,ENSMUSG00000009569,Gene Expression,66,True,0.059836216,0.695228,0.6407171
Mpv17l,ENSMUSG00000022679,Gene Expression,64,True,0.06675664,0.9495725,1.2987392
Top3b,ENSMUSG00000022779,Gene Expression,197,True,0.19760005,0.5627785,0.29805312
Ppm1f,ENSMUSG00000026181,Gene Expression,45,True,0.046561338,0.5293165,0.21148261
Ypel1,ENSMUSG00000022773,Gene Expression,47,True,0.04587518,0.5839185,0.35274512
Sdf2l1,ENSMUSG00000022769,Gene Expression,494,True,0.56772923,0.69379246,0.61043304
Ydjc,ENSMUSG00000041774,Gene Expression,77,True,0.077661894,0.53559667,0.22773027
Tmem191c,ENSMUSG00000055692,Gene Expression,79,True,0.08868146,0.6561639,0.5396532
Snap29,ENSMUSG00000022765,Gene Expression,176,True,0.14204566,0.5369115,0.23113187
Dgcr14,ENSMUSG00000003527,Gene Expression,135,True,0.12546805,0.53740954,0.23242041
Dgcr8,ENSMUSG00000022718,Gene Expression,113,True,0.09772635,0.631066,0.47472182
Comt,ENSMUSG00000000326,Gene Expression,266,True,0.23021424,0.6009664,0.39685017
Gnb1l,ENSMUSG00000000884,Gene Expression,36,True,0.03097087,0.52588415,0.20260273
B3gnt5,ENSMUSG00000022686,Gene Expression,67,True,0.07358586,0.79211205,0.8913687
Klhl24,ENSMUSG00000062901,Gene Expression,269,True,0.3206573,0.8893395,1.2922554
Yeats2,ENSMUSG00000041215,Gene Expression,141,True,0.1418962,0.52637476,0.203872
Abcc5,ENSMUSG00000022822,Gene Expression,74,True,0.08553057,0.61296356,0.4278884
Eif4a2,ENSMUSG00000022884,Gene Expression,794,True,0.90116966,0.6755933,0.20445597
B630019A10Rik,ENSMUSG00000068463,Gene Expression,69,True,0.109380096,0.78664756,0.8772313
St6gal1,ENSMUSG00000022885,Gene Expression,118,True,0.16933456,0.6057753,0.40929145
Rtp4,ENSMUSG00000033355,Gene Expression,266,True,0.35971946,1.0383699,1.796286
Lpp,ENSMUSG00000033306,Gene Expression,132,True,0.1523815,0.63747513,0.491303
Il1rap,ENSMUSG00000022514,Gene Expression,35,True,0.034455474,0.59765464,0.38828224
Hes1,ENSMUSG00000022528,Gene Expression,17,True,0.022444954,1.9207174,3.811216
Lsg1,ENSMUSG00000022538,Gene Expression,260,True,0.23840755,0.5908554,0.37069178
AC163720.3,ENSMUSG00000116951,Gene Expression,31,True,0.038846586,0.59246564,0.37485763
Xxylt1,ENSMUSG00000047434,Gene Expression,65,True,0.06738775,0.7641295,0.81897426
Acap2,ENSMUSG00000049076,Gene Expression,192,True,0.17322598,0.58036685,0.3435565
Wdr53,ENSMUSG00000022787,Gene Expression,110,True,0.10123986,0.57012194,0.31705162
Tnk2,ENSMUSG00000022791,Gene Expression,151,True,0.14347218,0.5606226,0.29247552
Fyttd1,ENSMUSG00000022800,Gene Expression,164,True,0.17793259,0.7087927,0.6758107
Lrch3,ENSMUSG00000022801,Gene Expression,187,True,0.18652673,0.6044683,0.40591002
Osbpl11,ENSMUSG00000022807,Gene Expression,80,True,0.07417927,0.7111254,0.68184566
Zfp148,ENSMUSG00000022811,Gene Expression,306,True,0.29700705,0.66754043,0.5421162
Heg1,ENSMUSG00000075254,Gene Expression,103,True,0.10103548,0.72810286,0.7257686
Dirc2,ENSMUSG00000022848,Gene Expression,72,True,0.095568255,0.6238972,0.45617512
Hspbap1,ENSMUSG00000022849,Gene Expression,88,True,0.10607176,0.6098123,0.41973573
Parp14,ENSMUSG00000034422,Gene Expression,225,True,0.22804226,0.5385945,0.235486
Dtx3l,ENSMUSG00000049502,Gene Expression,336,True,0.36187035,0.62694395,0.40481624
Eaf2,ENSMUSG00000022838,Gene Expression,10,True,0.022972222,2.7243466,5.8903093
Iqcb1,ENSMUSG00000022837,Gene Expression,20,True,0.017452858,0.57906544,0.3401896
Golgb1,ENSMUSG00000034243,Gene Expression,270,True,0.2649199,0.571602,0.21764606
Cox17,ENSMUSG00000046516,Gene Expression,1008,True,1.6193202,1.1556563,0.7060595
Tmem39a,ENSMUSG00000002845,Gene Expression,91,True,0.08165527,1.023822,1.4908321
Arhgap31,ENSMUSG00000022799,Gene Expression,261,True,0.2709997,0.6223105,0.38914567
Zbtb20,ENSMUSG00000022708,Gene Expression,229,True,0.34329027,1.0452354,1.8195056
Ccdc191,ENSMUSG00000022701,Gene Expression,54,True,0.070898525,0.7624089,0.8145228
Gramd1c,ENSMUSG00000036292,Gene Expression,12,True,0.01768421,0.7829836,0.8677522
Spice1,ENSMUSG00000043065,Gene Expression,102,True,0.09623532,0.85331106,1.0496984
Cd200,ENSMUSG00000022661,Gene Expression,36,True,0.036844924,0.8706027,1.0944341
Trat1,ENSMUSG00000030775,Gene Expression,163,True,0.26396284,0.9534862,1.5092038
Retnlg,ENSMUSG00000022651,Gene Expression,9,True,0.4318346,6.3120217,19.632126
Ift57,ENSMUSG00000032965,Gene Expression,70,True,0.07304663,1.0181148,1.476067
Cd47,ENSMUSG00000055447,Gene Expression,1146,True,1.7552444,0.95412654,0.24409452
Bbx,ENSMUSG00000022641,Gene Expression,234,True,0.24380635,0.61921936,0.44407296
Zbtb11os1,ENSMUSG00000102101,Gene Expression,113,True,0.12893105,0.7703431,0.8350496
Senp7,ENSMUSG00000052917,Gene Expression,243,True,0.24866678,0.5423876,0.2452993
Tbc1d23,ENSMUSG00000022749,Gene Expression,121,True,0.12550989,0.86964047,1.0919447
Filip1l,ENSMUSG00000043336,Gene Expression,219,True,0.2657685,0.6657296,0.53599185
Cpox,ENSMUSG00000022742,Gene Expression,186,True,0.15180415,0.60722214,0.4130346
Nsun3,ENSMUSG00000050312,Gene Expression,103,True,0.09699257,0.58629376,0.35889018
Gbe1,ENSMUSG00000022707,Gene Expression,93,True,0.1010929,0.62236285,0.45220557
Hspa13,ENSMUSG00000032932,Gene Expression,77,True,0.05560247,0.5687578,0.3135223
Samsn1,ENSMUSG00000022876,Gene Expression,316,True,0.3206035,0.7184905,0.71443266
Nrip1,ENSMUSG00000048490,Gene Expression,309,True,0.40231484,1.5615218,3.5656202
D16Ertd472e,ENSMUSG00000022864,Gene Expression,471,True,0.47304946,0.6359183,0.43516815
Mrpl39,ENSMUSG00000022889,Gene Expression,266,True,0.23706605,0.5743188,0.32790947
App,ENSMUSG00000022892,Gene Expression,14,True,0.02132887,0.874022,1.1032803
Bach1,ENSMUSG00000025612,Gene Expression,75,True,0.084448494,0.82548565,0.9777104
Scaf4,ENSMUSG00000022983,Gene Expression,164,True,0.14942588,0.5367935,0.23082654
AC150035.3,ENSMUSG00000116987,Gene Expression,17,True,0.015951304,0.56618696,0.3068713
Ifnar1,ENSMUSG00000022967,Gene Expression,333,True,0.33906323,0.67402613,0.5640513
Ifngr2,ENSMUSG00000022965,Gene Expression,96,True,0.13911274,0.6870316,0.619512
Dnajc28,ENSMUSG00000039763,Gene Expression,9,True,0.013305494,0.6061396,0.41023394
Gm10785,ENSMUSG00000085169,Gene Expression,10,True,0.014561337,0.6518929,0.5286036
Runx1,ENSMUSG00000022952,Gene Expression,218,True,0.20603281,0.63262236,0.47874826
Setd4,ENSMUSG00000022948,Gene Expression,166,True,0.18026501,0.7024676,0.65944695
Cbr1,ENSMUSG00000051483,Gene Expression,275,True,0.2944233,0.76201475,0.8616346
Dopey2,ENSMUSG00000022946,Gene Expression,120,True,0.107516535,1.0132633,1.4635156
Hlcs,ENSMUSG00000040820,Gene Expression,102,True,0.10443969,0.97605234,1.3672459
Pigp,ENSMUSG00000022940,Gene Expression,367,True,0.42086902,0.64913756,0.4798765
Ttc3,ENSMUSG00000040785,Gene Expression,264,True,0.34086546,0.9326451,1.4387177
Prdm15,ENSMUSG00000014039,Gene Expression,32,True,0.033201072,0.6122656,0.42608264
Zbtb21,ENSMUSG00000046962,Gene Expression,52,True,0.057846468,0.6915095,0.63109684
AC165953.2,ENSMUSG00000116858,Gene Expression,78,True,0.088146865,0.6682035,0.5708012
1700102H20Rik,ENSMUSG00000116852,Gene Expression,15,True,0.013849452,0.6935698,0.6364271
Arid1b,ENSMUSG00000069729,Gene Expression,145,True,0.15401642,0.885207,1.1322173
Dynlt1c,ENSMUSG00000000579,Gene Expression,31,True,0.028541047,1.3694167,2.3849304
Rsph3b,ENSMUSG00000023806,Gene Expression,43,True,0.042604282,0.598375,0.39014596
Tagap,ENSMUSG00000033450,Gene Expression,312,True,0.3288373,0.7775183,0.9140686
1700010I14Rik,ENSMUSG00000023873,Gene Expression,19,True,0.020957073,0.6205227,0.4474448
Airn,ENSMUSG00000078247,Gene Expression,64,True,0.07909768,0.579908,0.34236944
Afdn,ENSMUSG00000068036,Gene Expression,19,True,0.020914236,0.5979472,0.3890391
1600012H06Rik,ENSMUSG00000050088,Gene Expression,162,True,0.14437602,0.64237994,0.5039924
Fam120b,ENSMUSG00000014763,Gene Expression,130,True,0.14566016,0.63157123,0.47602886
Rgmb,ENSMUSG00000048027,Gene Expression,22,True,0.029135669,0.6217298,0.45056778
BC002059,ENSMUSG00000060149,Gene Expression,76,True,0.07964075,0.5753026,0.33045465
AC129328.1,ENSMUSG00000116802,Gene Expression,42,True,0.052419268,1.2381979,2.0454504
Zfp160,ENSMUSG00000067942,Gene Expression,76,True,0.08023853,0.7208411,0.70698154
Zfp54,ENSMUSG00000023882,Gene Expression,39,True,0.03792024,0.5643466,0.30211008
Zfp53,ENSMUSG00000057409,Gene Expression,233,True,0.22134884,0.6799715,0.6012466
Zfp983,ENSMUSG00000035868,Gene Expression,24,True,0.019563064,0.587471,0.36193588
Zfp760,ENSMUSG00000067928,Gene Expression,35,True,0.036764707,0.545385,0.25305396
Zfp942,ENSMUSG00000071267,Gene Expression,116,True,0.12515385,0.6519961,0.5288705
Zfp994,ENSMUSG00000096433,Gene Expression,55,True,0.075910516,1.3132902,2.239724
Zfp758,ENSMUSG00000044501,Gene Expression,71,True,0.06799406,1.1505526,1.8187007
Zfp946,ENSMUSG00000071266,Gene Expression,15,True,0.021177132,0.6312508,0.47519985
Zfp945,ENSMUSG00000059142,Gene Expression,230,True,0.27345178,0.6857212,0.60360485
Pkmyt1,ENSMUSG00000023908,Gene Expression,185,True,0.13354944,0.62626183,0.46229273
Tedc2,ENSMUSG00000024118,Gene Expression,45,True,0.029679203,0.6100716,0.42040652
Rab26os,ENSMUSG00000093565,Gene Expression,91,True,0.0973252,0.93896157,1.2712873
Pkd1,ENSMUSG00000032855,Gene Expression,89,True,0.11380132,0.9310219,1.2507464
Tsc2,ENSMUSG00000002496,Gene Expression,81,True,0.07394509,1.028265,1.5023268
Nthl1,ENSMUSG00000041429,Gene Expression,18,True,0.022719719,0.5923597,0.3745836
Msrb1,ENSMUSG00000075705,Gene Expression,468,True,0.5423367,2.7419155,8.501949
Hagh,ENSMUSG00000024158,Gene Expression,172,True,0.17453004,0.6617005,0.55397713
Nme3,ENSMUSG00000073435,Gene Expression,109,True,0.11107438,0.96779037,1.3458711
Ift140,ENSMUSG00000024169,Gene Expression,28,True,0.030390222,0.79966533,0.91090995
Clcn7,ENSMUSG00000036636,Gene Expression,57,True,0.057310056,0.53600955,0.22879845
